areas,bathrooms,bedrooms,latitude,longitude,r$_pmo,coord
63.0,1.0,2.0,-22.9073832,-43.2876155,1000,"(-22.9073832, -43.2876155)"
45.0,1.0,1.0,-22.930480300000006,-43.3555556,600,"(-22.930480300000006, -43.3555556)"
222.0,3.0,4.0,-23.0149238,-43.407209,12000,"(-23.0149238, -43.407209)"
57.0,1.0,2.0,-22.9074889,-43.1988718,1200,"(-22.9074889, -43.1988718)"
102.0,2.0,3.0,-22.9179572,-43.2599136,2100,"(-22.9179572, -43.2599136)"
81.0,2.0,2.0,-22.9023912,-43.258096,1000,"(-22.9023912, -43.258096)"
102.0,2.0,3.0,-22.9373944,-43.177594,3500,"(-22.9373944, -43.177594)"
178.0,4.0,3.0,-22.9855992,-43.1969718,7000,"(-22.9855992, -43.1969718)"
50.0,1.0,2.0,-22.9044357,-43.298857700000006,800,"(-22.9044357, -43.298857700000006)"
68.0,1.0,1.0,-23.0007252,-43.4211427,1999,"(-23.0007252, -43.4211427)"
85.0,3.0,3.0,-23.0240469,-43.4620723,2700,"(-23.0240469, -43.4620723)"
60.0,1.0,2.0,-22.8485662,-43.2547387,1000,"(-22.8485662, -43.2547387)"
200.0,2.0,4.0,-23.0240469,-43.4620723,3000,"(-23.0240469, -43.4620723)"
50.0,1.0,1.0,-22.9855992,-43.1969718,2300,"(-22.9855992, -43.1969718)"
200.0,3.0,3.0,-22.9766415,-43.188297,6000,"(-22.9766415, -43.188297)"
78.0,2.0,2.0,-22.984592000000006,-43.2241076,3300,"(-22.984592000000006, -43.2241076)"
105.0,3.0,3.0,-22.9578765,-43.1952146,5000,"(-22.9578765, -43.1952146)"
190.0,1.0,3.0,-22.9387029,-43.17358170000001,5000,"(-22.9387029, -43.17358170000001)"
44.0,1.0,1.0,-22.9172232,-43.250055,980,"(-22.9172232, -43.250055)"
158.0,2.0,3.0,-22.984338600000005,-43.2328045,8000,"(-22.984338600000005, -43.2328045)"
170.0,2.0,4.0,-22.9454241,-43.18079099640421,7000,"(-22.9454241, -43.18079099640421)"
60.0,2.0,3.0,-22.8861097,-43.2879583,1600,"(-22.8861097, -43.2879583)"
58.0,,3.0,-22.9363399,-43.3330978,1250,"(-22.9363399, -43.3330978)"
57.0,1.0,3.0,-22.8112165,-43.3669331,550,"(-22.8112165, -43.3669331)"
50.0,1.0,1.0,-22.9628638,-43.1699883,1900,"(-22.9628638, -43.1699883)"
30.0,,1.0,-22.9629697,-43.1746635,1000,"(-22.9629697, -43.1746635)"
160.0,1.0,3.0,-22.9819833,-43.206933,8000,"(-22.9819833, -43.206933)"
71.0,2.0,2.0,-22.9560012,-43.1850648,2900,"(-22.9560012, -43.1850648)"
,,1.0,-22.90038,-43.2309388,800,"(-22.90038, -43.2309388)"
,,2.0,-22.98679,-43.2200859,25000,"(-22.98679, -43.2200859)"
,,2.0,-22.8146839,-43.1792748,1300,"(-22.8146839, -43.1792748)"
,,3.0,-23.0156911,-43.4518068,2800,"(-23.0156911, -43.4518068)"
,,3.0,-22.927310100000003,-43.3599944,1500,"(-22.927310100000003, -43.3599944)"
,,3.0,-22.9282465,-43.170790419174786,17000,"(-22.9282465, -43.170790419174786)"
,,3.0,-22.984592000000006,-43.2241076,10000,"(-22.984592000000006, -43.2241076)"
,,4.0,-22.9860948,-43.2254539,11000,"(-22.9860948, -43.2254539)"
,,1.0,-22.7626972,-43.1100817,1000,"(-22.7626972, -43.1100817)"
,,3.0,-22.9606075,-43.20045800000001,4000,"(-22.9606075, -43.20045800000001)"
,,2.0,-22.9530993,-43.1771937,2700,"(-22.9530993, -43.1771937)"
,,2.0,-22.935022,-43.2420635,1800,"(-22.935022, -43.2420635)"
,,1.0,-22.9376678,-43.1750188,2250,"(-22.9376678, -43.1750188)"
,,3.0,-22.9766415,-43.188297,3900,"(-22.9766415, -43.188297)"
,,2.0,-22.9176624,-43.24595770000001,1800,"(-22.9176624, -43.24595770000001)"
,,3.0,-22.975793300000007,-43.1912304,3300,"(-22.975793300000007, -43.1912304)"
,,2.0,-22.9165104,-43.3788967,900,"(-22.9165104, -43.3788967)"
,,2.0,-23.0047439,-43.32773570000001,2400,"(-23.0047439, -43.32773570000001)"
,,2.0,-22.9435521,-43.1853684,2000,"(-22.9435521, -43.1853684)"
,,2.0,-22.8355116,-43.3182064,1200,"(-22.8355116, -43.3182064)"
,,1.0,-22.986987300000006,-43.1909986,1650,"(-22.986987300000006, -43.1909986)"
,,2.0,-23.0013982,-43.3767102,3500,"(-23.0013982, -43.3767102)"
,,4.0,-22.9654545,-43.18084520000001,3000,"(-22.9654545, -43.18084520000001)"
,,4.0,-22.9770236,-43.230294,5000,"(-22.9770236, -43.230294)"
,,2.0,-23.0038453,-43.3422799,3000,"(-23.0038453, -43.3422799)"
,,3.0,-22.9210997,-43.2188249,2600,"(-22.9210997, -43.2188249)"
,,3.0,-22.9279379,-43.236188,1900,"(-22.9279379, -43.236188)"
,,3.0,-22.873998999999998,-43.2613682,1100,"(-22.873998999999998, -43.2613682)"
,,2.0,-22.9181164,-43.2664799,1300,"(-22.9181164, -43.2664799)"
,,3.0,-22.9408899,-43.342256400000004,950,"(-22.9408899, -43.342256400000004)"
,,1.0,-27.368619,-53.491876,1100,"(-27.368619, -53.491876)"
,,2.0,-23.0149238,-43.407209,6500,"(-23.0149238, -43.407209)"
,,4.0,-22.9803652,-43.2139765,7500,"(-22.9803652, -43.2139765)"
,,5.0,-6.5899848,-37.9149013,5000,"(-6.5899848, -37.9149013)"
48.0,1.0,2.0,-22.8783429,-43.548934,700,"(-22.8783429, -43.548934)"
250.0,3.0,5.0,-22.9954344,-43.25830379999999,7000,"(-22.9954344, -43.25830379999999)"
40.0,1.0,1.0,-22.9796255,-43.2359047,2500,"(-22.9796255, -43.2359047)"
130.0,1.0,3.0,-22.9295544,-43.24080670000001,3500,"(-22.9295544, -43.24080670000001)"
251.0,4.0,4.0,-22.968384550000003,-43.22869449858106,12000,"(-22.968384550000003, -43.22869449858106)"
500.0,3.0,4.0,-22.983556,-43.22493770000001,30000,"(-22.983556, -43.22493770000001)"
59.0,1.0,2.0,-22.930480300000006,-43.3555556,700,"(-22.930480300000006, -43.3555556)"
280.0,4.0,4.0,-22.9607745,-43.2028991,9800,"(-22.9607745, -43.2028991)"
47.0,1.0,1.0,-22.9301996,-43.3938251,1000,"(-22.9301996, -43.3938251)"
183.0,,4.0,-23.0149238,-43.407209,10000,"(-23.0149238, -43.407209)"
170.0,3.0,3.0,-22.98679,-43.2200859,16000,"(-22.98679, -43.2200859)"
76.0,,2.0,-22.9407162,-43.3343039,1400,"(-22.9407162, -43.3343039)"
327.0,4.0,4.0,-10.8040231,-37.1658336,8000,"(-10.8040231, -37.1658336)"
96.0,2.0,2.0,-22.9997388,-43.2684256,5500,"(-22.9997388, -43.2684256)"
571.0,,4.0,-22.9822342,-43.2411682,6000,"(-22.9822342, -43.2411682)"
90.0,3.0,3.0,-22.9656645,-43.2234453,3800,"(-22.9656645, -43.2234453)"
55.0,1.0,1.0,-23.0149238,-43.407209,1800,"(-23.0149238, -43.407209)"
150.0,2.0,2.0,-22.9719642,-43.1843432,6500,"(-22.9719642, -43.1843432)"
85.0,2.0,2.0,-22.9265883,-43.22686029999999,1200,"(-22.9265883, -43.22686029999999)"
100.0,2.0,3.0,-22.9305836,-43.1781740399696,2300,"(-22.9305836, -43.1781740399696)"
40.0,2.0,2.0,-22.907518600000003,-43.3012474,1000,"(-22.907518600000003, -43.3012474)"
48.0,1.0,2.0,-22.9746064,-43.1905222,2000,"(-22.9746064, -43.1905222)"
170.0,5.0,3.0,-22.965298,-43.1981772,5000,"(-22.965298, -43.1981772)"
36.0,1.0,1.0,-22.9183909,-43.3971464,1400,"(-22.9183909, -43.3971464)"
39.0,,1.0,-22.986987300000006,-43.1909986,4500,"(-22.986987300000006, -43.1909986)"
56.0,2.0,2.0,-22.94624115,-43.557178065955135,1500,"(-22.94624115, -43.557178065955135)"
100.0,2.0,3.0,-22.983556,-43.224937700000005,5000,"(-22.983556, -43.224937700000005)"
50.0,1.0,2.0,-22.912771,-43.5449423,1100,"(-22.912771, -43.5449423)"
60.0,1.0,1.0,-22.984592000000006,-43.2241076,2700,"(-22.984592000000006, -43.2241076)"
142.0,3.0,2.0,-22.9690461,-43.18946629999999,3500,"(-22.9690461, -43.18946629999999)"
64.0,2.0,2.0,-22.9073832,-43.2876155,1100,"(-22.9073832, -43.2876155)"
48.0,1.0,1.0,-22.862638600000004,-43.2564534,700,"(-22.862638600000004, -43.2564534)"
80.0,1.0,2.0,-22.9126254,-43.242544,1200,"(-22.9126254, -43.242544)"
70.0,2.0,3.0,-22.9416042,-43.2489054,1700,"(-22.9416042, -43.2489054)"
96.0,1.0,3.0,-22.9217881,-43.24021679999999,1300,"(-22.9217881, -43.24021679999999)"
85.0,1.0,3.0,-22.97668075,-43.19403508877312,2400,"(-22.97668075, -43.19403508877312)"
60.0,2.0,2.0,-22.9305929,-43.2089309,1500,"(-22.9305929, -43.2089309)"
75.0,2.0,3.0,-22.9215236,-43.2482053,2000,"(-22.9215236, -43.2482053)"
27.0,1.0,1.0,-22.9847565,-43.19540679999999,1400,"(-22.9847565, -43.19540679999999)"
120.0,1.0,3.0,-22.9779756,-43.2298733,4500,"(-22.9779756, -43.2298733)"
100.0,1.0,3.0,-22.9354459,-43.1865273,2650,"(-22.9354459, -43.1865273)"
82.0,1.0,2.0,-22.94884465,-43.179829096252966,3900,"(-22.94884465, -43.179829096252966)"
180.0,5.0,3.0,-23.0197777,-43.4791589,2500,"(-23.0197777, -43.4791589)"
68.0,2.0,2.0,-22.9567449,-43.19296920000001,2500,"(-22.9567449, -43.19296920000001)"
110.0,,3.0,-22.9530169,-43.1885829,6000,"(-22.9530169, -43.1885829)"
87.0,2.0,2.0,-23.0149238,-43.407209,2400,"(-23.0149238, -43.407209)"
120.0,1.0,4.0,-22.9804456,-43.2221655,6800,"(-22.9804456, -43.2221655)"
44.0,1.0,1.0,-22.915478,-43.2439792,950,"(-22.915478, -43.2439792)"
50.0,1.0,2.0,-22.9548472,-43.3765899,1000,"(-22.9548472, -43.3765899)"
56.0,1.0,2.0,-22.8204856,-43.3209722,1000,"(-22.8204856, -43.3209722)"
61.0,1.0,2.0,-23.0056458,-43.3301883,2300,"(-23.0056458, -43.3301883)"
95.0,,3.0,-23.0004173,-43.332459,2500,"(-23.0004173, -43.332459)"
117.0,3.0,3.0,-23.0007252,-43.4211427,2950,"(-23.0007252, -43.4211427)"
75.0,2.0,3.0,-22.9148861,-43.2110419,1500,"(-22.9148861, -43.2110419)"
70.0,1.0,2.0,-22.9612316,-43.1911964,2000,"(-22.9612316, -43.1911964)"
50.0,2.0,2.0,-21.5126656,-44.9033355,1200,"(-21.5126656, -44.9033355)"
52.0,1.0,1.0,-22.9831584,-43.2050161,1900,"(-22.9831584, -43.2050161)"
165.0,1.0,3.0,-22.9849095,-43.219824,9500,"(-22.9849095, -43.219824)"
35.0,1.0,1.0,-22.9243251,-43.251933,1000,"(-22.9243251, -43.251933)"
68.0,2.0,2.0,-22.924047,-43.23641660000001,1150,"(-22.924047, -43.23641660000001)"
150.0,3.0,3.0,-22.9831584,-43.2050161,3500,"(-22.9831584, -43.2050161)"
130.0,,3.0,-22.9997404,-43.3659929,5700,"(-22.9997404, -43.3659929)"
350.0,,4.0,-22.9841897,-43.2223282,18500,"(-22.9841897, -43.2223282)"
180.0,,4.0,-22.9770236,-43.230294,5000,"(-22.9770236, -43.230294)"
95.0,2.0,3.0,-22.9355655,-43.1851072,2700,"(-22.9355655, -43.1851072)"
50.0,1.0,1.0,-22.9065343,-43.22061420000001,1400,"(-22.9065343, -43.22061420000001)"
137.0,3.0,3.0,-22.9855992,-43.1969718,5000,"(-22.9855992, -43.1969718)"
285.0,5.0,4.0,-22.9862375,-43.2091782,20000,"(-22.9862375, -43.2091782)"
125.0,4.0,4.0,-23.0048388,-43.3662798,4650,"(-23.0048388, -43.3662798)"
40.0,1.0,2.0,-22.8911207,-43.2962695,1100,"(-22.8911207, -43.2962695)"
46.0,,1.0,-22.9681327,-43.1830609,1500,"(-22.9681327, -43.1830609)"
148.0,,4.0,-23.022676800000006,-43.4867206,2800,"(-23.022676800000006, -43.4867206)"
115.0,1.0,3.0,-15.6022342,-56.08197679999999,2300,"(-15.6022342, -56.08197679999999)"
105.0,3.0,3.0,-27.5660564,-53.9719817,2900,"(-27.5660564, -53.9719817)"
110.0,2.0,3.0,-22.965578,-43.17784879999999,4000,"(-22.965578, -43.17784879999999)"
63.0,1.0,1.0,-22.9654545,-43.18084520000001,2300,"(-22.9654545, -43.18084520000001)"
22.0,1.0,1.0,-22.9139873,-43.2159558,850,"(-22.9139873, -43.2159558)"
117.0,3.0,3.0,-23.0007252,-43.4211427,3000,"(-23.0007252, -43.4211427)"
61.0,2.0,2.0,-22.9827643,-43.1900836,3000,"(-22.9827643, -43.1900836)"
58.0,1.0,1.0,-23.0149238,-43.407209,2200,"(-23.0149238, -43.407209)"
100.0,1.0,2.0,-23.0098759,-43.4445748,2100,"(-23.0098759, -43.4445748)"
57.0,1.0,2.0,-22.9642486,-43.1803664,2100,"(-22.9642486, -43.1803664)"
85.0,1.0,2.0,-22.9791915,-43.2195349,3800,"(-22.9791915, -43.2195349)"
70.0,1.0,3.0,-22.9789705,-43.2240743,3300,"(-22.9789705, -43.2240743)"
79.0,1.0,2.0,-22.9838087,-43.1952591,2300,"(-22.9838087, -43.1952591)"
75.0,1.0,2.0,-23.013892,-43.4634254,2700,"(-23.013892, -43.4634254)"
65.0,2.0,2.0,-23.0149238,-43.407209,2200,"(-23.0149238, -43.407209)"
75.0,2.0,3.0,-22.900502600000006,-43.2976489,1500,"(-22.900502600000006, -43.2976489)"
105.0,3.0,3.0,-23.0185151,-43.4634021,2250,"(-23.0185151, -43.4634021)"
90.0,2.0,2.0,-23.0204825,-43.5143487,2000,"(-23.0204825, -43.5143487)"
91.0,3.0,2.0,-22.9130407,-43.2205941,1900,"(-22.9130407, -43.2205941)"
83.0,1.0,2.0,-23.017587,-43.4528801,1500,"(-23.017587, -43.4528801)"
68.0,2.0,3.0,-22.8929679,-43.2788216,1050,"(-22.8929679, -43.2788216)"
60.0,2.0,2.0,-22.909991100000006,-43.2406283,1300,"(-22.909991100000006, -43.2406283)"
96.0,1.0,3.0,-22.9662234,-43.3827688,3300,"(-22.9662234, -43.3827688)"
139.0,2.0,3.0,-23.0147819,-43.4610052,1900,"(-23.0147819, -43.4610052)"
51.0,1.0,2.0,-22.9966799,-43.4249176,1300,"(-22.9966799, -43.4249176)"
80.0,2.0,3.0,-22.8931641,-43.2827591,1100,"(-22.8931641, -43.2827591)"
77.0,2.0,3.0,-22.986987300000006,-43.1909986,4200,"(-22.986987300000006, -43.1909986)"
250.0,3.0,3.0,-22.9720897,-43.1900211,3800,"(-22.9720897, -43.1900211)"
99.0,2.0,3.0,-23.0217111,-43.4869678,3500,"(-23.0217111, -43.4869678)"
103.0,3.0,2.0,-23.0143229,-43.2972041,4000,"(-23.0143229, -43.2972041)"
233.0,4.0,3.0,-23.0004173,-43.332459,12000,"(-23.0004173, -43.332459)"
90.0,,2.0,-22.9396309,-43.182965,2000,"(-22.9396309, -43.182965)"
79.0,2.0,2.0,-22.9796255,-43.2359047,4000,"(-22.9796255, -43.2359047)"
39.0,1.0,1.0,-22.9672354,-43.18357460000001,2000,"(-22.9672354, -43.18357460000001)"
105.0,3.0,3.0,-22.9578765,-43.1952146,3600,"(-22.9578765, -43.1952146)"
500.0,,3.0,-22.9387029,-43.17358170000001,8900,"(-22.9387029, -43.17358170000001)"
100.0,1.0,1.0,-22.9803652,-43.2139765,5000,"(-22.9803652, -43.2139765)"
52.0,1.0,2.0,-22.8982598,-43.2702775,800,"(-22.8982598, -43.2702775)"
157.0,2.0,3.0,-22.9690461,-43.18946629999999,4750,"(-22.9690461, -43.18946629999999)"
298.0,,3.0,-23.0004173,-43.332459,17000,"(-23.0004173, -43.332459)"
112.0,3.0,3.0,-22.9627039,-43.1767378,4000,"(-22.9627039, -43.1767378)"
180.0,,4.0,-22.9865648,-43.2324401,12000,"(-22.9865648, -43.2324401)"
70.0,3.0,1.0,-22.924572,-43.1768622,2350,"(-22.924572, -43.1768622)"
52.0,1.0,1.0,-22.9997404,-43.3659929,1300,"(-22.9997404, -43.3659929)"
52.0,1.0,1.0,-22.9827643,-43.1900836,1750,"(-22.9827643, -43.1900836)"
57.0,1.0,2.0,-22.8966014,-43.3447441,900,"(-22.8966014, -43.3447441)"
390.0,,4.0,-22.9997388,-43.2684256,14000,"(-22.9997388, -43.2684256)"
65.0,2.0,2.0,-22.9279379,-43.236188,1700,"(-22.9279379, -43.236188)"
126.0,3.0,4.0,-22.9803652,-43.2139765,3400,"(-22.9803652, -43.2139765)"
196.0,1.0,3.0,-22.9997388,-43.2684256,5500,"(-22.9997388, -43.2684256)"
25.0,1.0,1.0,-22.9159559,-43.1800605,1800,"(-22.9159559, -43.1800605)"
50.0,1.0,1.0,-22.8882525,-43.2772282,750,"(-22.8882525, -43.2772282)"
80.0,2.0,2.0,-22.9306672,-43.2422681,1300,"(-22.9306672, -43.2422681)"
80.0,2.0,2.0,-23.018515100000002,-43.4634021,1600,"(-23.018515100000002, -43.4634021)"
240.0,4.0,2.0,-22.9997388,-43.2684256,6000,"(-22.9997388, -43.2684256)"
70.0,2.0,2.0,-22.889529,-43.2790571,1000,"(-22.889529, -43.2790571)"
170.0,,3.0,-22.9721962,-43.1865848,3300,"(-22.9721962, -43.1865848)"
120.0,4.0,3.0,-22.983272600000006,-43.202763,7000,"(-22.983272600000006, -43.202763)"
35.0,,1.0,-22.9238233,-43.17771,2700,"(-22.9238233, -43.17771)"
74.0,3.0,2.0,-23.0015257,-43.395351700000006,2300,"(-23.0015257, -43.395351700000006)"
46.0,1.0,1.0,-22.8049732,-43.219866107721046,1500,"(-22.8049732, -43.219866107721046)"
89.0,2.0,2.0,-22.912032,-43.226347,1700,"(-22.912032, -43.226347)"
68.0,1.0,2.0,-22.999740399999997,-43.3659929,1600,"(-22.999740399999997, -43.3659929)"
70.0,1.0,2.0,-22.90742695,-43.412571206899955,1000,"(-22.90742695, -43.412571206899955)"
84.0,,2.0,-22.9777288,-43.224805,7500,"(-22.9777288, -43.224805)"
160.0,3.0,3.0,-22.946658600000006,-43.1611346,6000,"(-22.946658600000006, -43.1611346)"
243.0,3.0,3.0,-22.9913592,-43.2675329,12000,"(-22.9913592, -43.2675329)"
66.0,1.0,2.0,,,1200,"(nan, nan)"
200.0,3.0,4.0,-22.944898100000003,-43.1608852,5000,"(-22.944898100000003, -43.1608852)"
120.0,3.0,3.0,-22.9332164,-43.2381453,1900,"(-22.9332164, -43.2381453)"
93.0,3.0,2.0,-23.0015518,-43.3806777,2500,"(-23.0015518, -43.3806777)"
40.0,1.0,1.0,-22.8738945,-43.34117020000001,850,"(-22.8738945, -43.34117020000001)"
93.0,1.0,3.0,-22.9306672,-43.2422681,1600,"(-22.9306672, -43.2422681)"
120.0,3.0,3.0,-22.968192,-43.3583885,3300,"(-22.968192, -43.3583885)"
200.0,,2.0,-22.9803652,-43.2139765,9900,"(-22.9803652, -43.2139765)"
85.0,,2.0,-23.0004173,-43.332459,1900,"(-23.0004173, -43.332459)"
480.0,2.0,4.0,-22.9393527,-43.1745967,4000,"(-22.9393527, -43.1745967)"
110.0,3.0,2.0,-22.9653055,-43.1766738,10500,"(-22.9653055, -43.1766738)"
200.0,4.0,3.0,-22.9995141,-43.26502720000001,6000,"(-22.9995141, -43.26502720000001)"
180.0,3.0,3.0,-22.9282465,-43.170790419174786,4950,"(-22.9282465, -43.170790419174786)"
50.0,,1.0,-23.0149238,-43.407209,1600,"(-23.0149238, -43.407209)"
80.0,1.0,2.0,-23.0086357,-43.2956345,2200,"(-23.0086357, -43.2956345)"
90.0,,3.0,-22.9351051,-43.2445715,520000,"(-22.9351051, -43.2445715)"
60.0,2.0,1.0,-27.5660564,-53.9719817,2700,"(-27.5660564, -53.9719817)"
160.0,3.0,2.0,-23.0149238,-43.407209,7000,"(-23.0149238, -43.407209)"
60.0,1.0,2.0,-22.8887056,-43.2894986,800,"(-22.8887056, -43.2894986)"
100.0,1.0,3.0,-22.9176624,-43.24595770000001,1600,"(-22.9176624, -43.24595770000001)"
170.0,3.0,4.0,-22.9332164,-43.2381453,5000,"(-22.9332164, -43.2381453)"
60.0,2.0,2.0,-22.9096108,-43.2986859,700,"(-22.9096108, -43.2986859)"
280.0,,4.0,-22.9997388,-43.2684256,8000,"(-22.9997388, -43.2684256)"
35.0,1.0,1.0,-22.9513701,-43.1842679,1550,"(-22.9513701, -43.1842679)"
62.0,,2.0,-23.018515100000002,-43.4634021,1350,"(-23.018515100000002, -43.4634021)"
283.0,5.0,4.0,-23.0134205,-43.3075028,4500,"(-23.0134205, -43.3075028)"
57.0,2.0,2.0,-22.9548472,-43.3765899,1800,"(-22.9548472, -43.3765899)"
230.0,4.0,3.0,-22.9883399,-43.3529408,7000,"(-22.9883399, -43.3529408)"
132.0,4.0,3.0,-23.0149238,-43.407209,9500,"(-23.0149238, -43.407209)"
35.0,1.0,1.0,-22.9131907,-43.1860902,1100,"(-22.9131907, -43.1860902)"
55.0,1.0,1.0,-22.93320515,-43.17760685626049,2500,"(-22.93320515, -43.17760685626049)"
94.0,2.0,2.0,-22.955651,-43.1737289,4497,"(-22.955651, -43.1737289)"
476.0,1.0,4.0,-22.9387029,-43.17358170000001,5800,"(-22.9387029, -43.17358170000001)"
76.0,2.0,2.0,-22.9039197,-43.2733079,1000,"(-22.9039197, -43.2733079)"
78.0,1.0,2.0,-22.9210997,-43.2188249,1900,"(-22.9210997, -43.2188249)"
150.0,2.0,3.0,-22.9279379,-43.236188,2000,"(-22.9279379, -43.236188)"
177.0,4.0,3.0,-22.9790043,-43.21843320000001,8500,"(-22.9790043, -43.21843320000001)"
81.0,2.0,3.0,-22.9312854,-43.36198529999999,1200,"(-22.9312854, -43.36198529999999)"
170.0,4.0,4.0,-22.9839557,-43.202216299999996,12000,"(-22.9839557, -43.202216299999996)"
59.0,2.0,2.0,-22.9050183,-43.2907075,900,"(-22.9050183, -43.2907075)"
80.0,3.0,2.0,-27.5660564,-53.9719817,2900,"(-27.5660564, -53.9719817)"
170.0,4.0,4.0,-22.9831584,-43.2050161,11500,"(-22.9831584, -43.2050161)"
45.0,,2.0,-22.9117384,-43.5461167,900,"(-22.9117384, -43.5461167)"
160.0,4.0,4.0,-22.9986093,-43.2695956,4950,"(-22.9986093, -43.2695956)"
85.0,2.0,2.0,-23.0048388,-43.3662798,2700,"(-23.0048388, -43.3662798)"
80.0,2.0,2.0,-22.8966961,-43.3055126,1000,"(-22.8966961, -43.3055126)"
350.0,3.0,4.0,-23.009006,-43.3062496,6050,"(-23.009006, -43.3062496)"
230.0,3.0,3.0,-23.0149238,-43.407209,6000,"(-23.0149238, -43.407209)"
40.0,1.0,1.0,-22.7904418,-43.31496420000001,1505,"(-22.7904418, -43.31496420000001)"
70.0,1.0,2.0,-22.9709611,-43.3953514,1200,"(-22.9709611, -43.3953514)"
89.0,2.0,2.0,-23.0066417,-43.4845412,1500,"(-23.0066417, -43.4845412)"
86.0,2.0,2.0,-22.9855992,-43.1969718,6000,"(-22.9855992, -43.1969718)"
91.0,2.0,2.0,-22.9855992,-43.1969718,8000,"(-22.9855992, -43.1969718)"
94.0,3.0,4.0,-22.9533486,-43.189868,5000,"(-22.9533486, -43.189868)"
58.0,1.0,2.0,-22.8854895,-43.2733372,1650,"(-22.8854895, -43.2733372)"
100.0,,2.0,-23.0048388,-43.3662798,2600,"(-23.0048388, -43.3662798)"
46.0,1.0,1.0,-22.9681327,-43.1830609,1600,"(-22.9681327, -43.1830609)"
390.0,,3.0,-22.9997388,-43.2684256,11500,"(-22.9997388, -43.2684256)"
107.0,3.0,2.0,-22.9814243,-43.2383245,3800,"(-22.9814243, -43.2383245)"
95.0,2.0,4.0,-22.9548472,-43.3765899,1946,"(-22.9548472, -43.3765899)"
62.0,2.0,2.0,-22.9145192,-43.2147125,1800,"(-22.9145192, -43.2147125)"
70.0,1.0,2.0,-22.9245892,-43.2351992,1900,"(-22.9245892, -43.2351992)"
60.0,2.0,2.0,-22.9212154,-43.3741448,900,"(-22.9212154, -43.3741448)"
350.0,2.0,4.0,-22.9862375,-43.2091782,30000,"(-22.9862375, -43.2091782)"
25.0,1.0,1.0,-22.9454241,-43.18079099640421,1500,"(-22.9454241, -43.18079099640421)"
75.0,3.0,2.0,-22.9494286,-43.1873596,2650,"(-22.9494286, -43.1873596)"
70.0,1.0,2.0,-22.8355116,-43.3182064,800,"(-22.8355116, -43.3182064)"
179.0,1.0,3.0,-23.013892,-43.4634254,6000,"(-23.013892, -43.4634254)"
44.0,1.0,1.0,-9.3429057,-38.255254799999996,1500,"(-9.3429057, -38.255254799999996)"
98.0,2.0,2.0,-22.8146716,-43.2102013,1100,"(-22.8146716, -43.2102013)"
70.0,2.0,3.0,-22.9216346,-43.257501,2400,"(-22.9216346, -43.257501)"
150.0,3.0,3.0,-22.9805083,-43.2134793,4000,"(-22.9805083, -43.2134793)"
110.0,2.0,3.0,-22.9865648,-43.2324401,3800,"(-22.9865648, -43.2324401)"
185.0,4.0,4.0,-23.0143229,-43.2972041,10500,"(-23.0143229, -43.2972041)"
213.0,5.0,4.0,-22.961100100000003,-43.2049879,10000,"(-22.961100100000003, -43.2049879)"
84.0,1.0,3.0,-23.0021061,-43.39327614523657,3000,"(-23.0021061, -43.39327614523657)"
82.0,,3.0,-23.0223214,-43.5099059,2200,"(-23.0223214, -43.5099059)"
90.0,,1.0,-23.0149238,-43.407209,1999,"(-23.0149238, -43.407209)"
41.0,1.0,1.0,-22.9654545,-43.18084520000001,1300,"(-22.9654545, -43.18084520000001)"
420.0,,4.0,-23.0149238,-43.407209,6900,"(-23.0149238, -43.407209)"
70.0,1.0,2.0,-22.8779072,-43.2580479,1200,"(-22.8779072, -43.2580479)"
260.0,4.0,5.0,-22.9721962,-43.1865848,8000,"(-22.9721962, -43.1865848)"
116.0,2.0,3.0,-22.9871664,-43.2242641,4000,"(-22.9871664, -43.2242641)"
140.0,3.0,3.0,-23.0149238,-43.407209,4700,"(-23.0149238, -43.407209)"
63.0,1.0,1.0,-23.0149238,-43.407209,2300,"(-23.0149238, -43.407209)"
43.0,1.0,1.0,-22.98165,-43.2133493,4000,"(-22.98165, -43.2133493)"
70.0,1.0,2.0,-22.9090942,-43.2678381,900,"(-22.9090942, -43.2678381)"
60.0,1.0,2.0,-22.9533486,-43.189868,2800,"(-22.9533486, -43.189868)"
50.0,1.0,2.0,-22.866533800000006,-43.3776136,900,"(-22.866533800000006, -43.3776136)"
64.0,1.0,3.0,-22.9042905,-43.2861522,1450,"(-22.9042905, -43.2861522)"
62.0,,1.0,-22.9238233,-43.17771,2100,"(-22.9238233, -43.17771)"
160.0,2.0,3.0,-22.9177348,-43.2188065,1900,"(-22.9177348, -43.2188065)"
48.0,1.0,2.0,-22.9665038,-43.371319299999996,800,"(-22.9665038, -43.371319299999996)"
80.0,2.0,2.0,-27.5660564,-53.9719817,2900,"(-27.5660564, -53.9719817)"
70.0,1.0,2.0,-22.8323751,-43.31407479999999,900,"(-22.8323751, -43.31407479999999)"
120.0,3.0,3.0,-22.9859524,-43.1911156,5500,"(-22.9859524, -43.1911156)"
28.0,1.0,1.0,-22.9015091,-43.2660153,700,"(-22.9015091, -43.2660153)"
33.0,1.0,1.0,-22.985511,-43.19287620000001,3300,"(-22.985511, -43.19287620000001)"
173.0,4.0,4.0,-22.9997404,-43.3659929,8200,"(-22.9997404, -43.3659929)"
