address,areas,bathrooms,bedrooms,parking-spaces,zap_price_pmo,zap_price_cls,zap_price_iptu,latitude,longitude,street,neighborhood,r$_pmo,usd_pmo
"Rua Mariz e Barros, Praça da Bandeira",73 m²,1.0,2.0,,R$ 1.800 /mês,condomínio R$ 703,IPTU R$ 67,-22.911279399999998,-43.2138643,Rua Mariz e Barros, Praça da Bandeira,1800,418.4
"Rua Pinto Teles, Praça Seca",57 m²,1.0,2.0,1.0,R$ 600 /mês,condomínio R$ 515,IPTU R$ 17,-22.88537,-43.352706500000004,Rua Pinto Teles, Praça Seca,600,139.47
"Rua Adolfo Bergamini, Engenho de Dentro",70 m²,1.0,2.0,2.0,R$ 1.050 /mês,condomínio R$ 754,IPTU R$ 50,-22.8996367,-43.295828,Rua Adolfo Bergamini, Engenho de Dentro,1050,244.07
"Rua Joaquim Nabuco, Ipanema",400 m²,3.0,3.0,2.0,R$ 17.000 /mês,condomínio R$ 3.000,IPTU R$ 1.400,-22.9872369,-43.196149600000005,Rua Joaquim Nabuco, Ipanema,17000,3951.58
"Avenida Nossa Senhora de Copacabana, Copacabana",78 m²,2.0,3.0,,R$ 2.850 /mês,condomínio R$ 1.177,IPTU R$ 210,-22.968132699999998,-43.1830609,Avenida Nossa Senhora de Copacabana, Copacabana,2850,662.47
"Rua Visconde de Santa Isabel, Vila Isabel",50 m²,2.0,1.0,,R$ 1.000 /mês,condomínio R$ 485,IPTU R$ 25,-22.917009,-43.25892879999999,Rua Visconde de Santa Isabel, Vila Isabel,1000,232.45
"Rua Caldas Barbosa, Piedade",70 m²,1.0,2.0,,R$ 830 /mês,,,-22.8915928,-43.3128596,Rua Caldas Barbosa, Piedade,830,192.93
"Rua General Artigas, Leblon",380 m²,,4.0,2.0,R$ 28.000 /mês,condomínio R$ 7.630,IPTU R$ 2.015,-22.9860948,-43.2254539,Rua General Artigas, Leblon,28000,6508.49
"Freguesia de Jacarepaguá, Rio de Janeiro",85 m²,3.0,2.0,1.0,R$ 1.700 /mês,condomínio R$ 916,IPTU R$ 100,-22.93394695,-43.33649233654077,Freguesia de Jacarepaguá, Rio de Janeiro,1700,395.16
"Leblon, Rio de Janeiro",154 m²,3.0,4.0,2.0,R$ 12.000 /mês,condomínio R$ 2.500,IPTU R$ 7.020,-22.983556,-43.224937700000005,Leblon, Rio de Janeiro,12000,2789.35
"Rua Jardim Botânico, Jardim Botânico",95 m²,1.0,3.0,1.0,R$ 3.500 /mês,condomínio R$ 1.434,IPTU R$ 230,-22.9641285,-43.2174013,Rua Jardim Botânico, Jardim Botânico,3500,813.56
"Rua Pinheiro Guimarães, Botafogo",124 m²,3.0,3.0,2.0,R$ 4.500 /mês,condomínio R$ 1.520,IPTU R$ 474,-22.95854,-43.1949511,Rua Pinheiro Guimarães, Botafogo,4500,1046.01
"Rua Borja Reis, Engenho de Dentro",52 m²,1.0,2.0,1.0,R$ 1.200 /mês,condomínio R$ 510,,-22.9044357,-43.298857700000006,Rua Borja Reis, Engenho de Dentro,1200,278.94
"Avenida Ator José Wilker, Jacarepaguá",84 m²,2.0,2.0,1.0,R$ 2.000 /mês,condomínio R$ 1.200,IPTU R$ 70,-22.9665038,-43.3713193,Avenida Ator José Wilker, Jacarepaguá,2000,464.89
"Rua Barão do Bom Retiro, Grajaú",57 m²,1.0,1.0,,R$ 1.200 /mês,condomínio R$ 650,IPTU R$ 65,-22.9195247,-43.2615033,Rua Barão do Bom Retiro, Grajaú,1200,278.94
"Rua Roberto Dias Lópes, Leme",100 m²,2.0,3.0,1.0,R$ 4.200 /mês,condomínio R$ 1.160,IPTU R$ 250,-22.962171899999998,-43.1737305,Rua Roberto Dias Lópes, Leme,4200,976.27
"Rua São Gabriel, Cachambi",64 m²,2.0,2.0,1.0,R$ 1.230 /mês,condomínio R$ 350,IPTU R$ 389,-22.887878399999998,-43.2746974,Rua São Gabriel, Cachambi,1230,285.91
"Rua São Francisco Xavier, Tijuca",70 m²,2.0,2.0,1.0,R$ 1.400 /mês,condomínio R$ 650,IPTU R$ 85,-22.920797,-43.22250379999999,Rua São Francisco Xavier, Tijuca,1400,325.42
"Rua Barão do Flamengo, Flamengo",90 m²,,2.0,,R$ 2.500 /mês,condomínio R$ 678,IPTU R$ 120,-22.933224499999998,-43.1747971,Rua Barão do Flamengo, Flamengo,2500,581.12
"Rua Tendi, Campo Grande",100 m²,3.0,3.0,1.0,R$ 1.690 /mês,condomínio R$ 230,IPTU R$ 130,-22.9089745,-43.560523499999995,Rua Tendi, Campo Grande,1690,392.83
"Rua Viúva Lacerda, Humaitá",93 m²,3.0,3.0,,R$ 2.700 /mês,condomínio R$ 880,IPTU R$ 248,-22.9554257,-43.200504200000005,Rua Viúva Lacerda, Humaitá,2700,627.6
"Rua Baronesa de Poconé, Lagoa",146 m²,1.0,4.0,2.0,R$ 8.500 /mês,condomínio R$ 1.800,,-6.5899848,-37.9149013,Rua Baronesa de Poconé, Lagoa,8500,1975.79
"Rua Jorge Yunes, Recreio dos Bandeirantes",110 m²,2.0,3.0,2.0,R$ 1.650 /mês,condomínio R$ 730,IPTU R$ 264,-23.020309100000002,-43.453873,Rua Jorge Yunes, Recreio dos Bandeirantes,1650,383.54
"Rua Presidente Carlos de Campos, Laranjeiras",162 m²,,3.0,,R$ 5.500 /mês,condomínio R$ 1.945,,-22.9372233,-43.1809347,Rua Presidente Carlos de Campos, Laranjeiras,5500,1278.45
"Rua Itacoatiara, Irajá",65 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 400,IPTU R$ 8,-22.829115899999998,-43.3220454,Rua Itacoatiara, Irajá,800,185.96
"Rua Visconde de Pirajá, Ipanema",140 m²,2.0,3.0,1.0,R$ 5.000 /mês,condomínio R$ 1.810,IPTU R$ 544,-22.9847565,-43.19540679999999,Rua Visconde de Pirajá, Ipanema,5000,1162.23
"Rua Isolina, Méier",65 m²,2.0,2.0,1.0,R$ 1.200 /mês,condomínio R$ 650,IPTU R$ 37,-22.9059313,-43.279063,Rua Isolina, Méier,1200,278.94
"Rua Farani, Botafogo",140 m²,2.0,3.0,1.0,R$ 2.600 /mês,condomínio R$ 1.500,IPTU R$ 220,-22.9415522,-43.1814436,Rua Farani, Botafogo,2600,604.36
"Avenida Lúcio Costa, Barra da Tijuca",180 m²,2.0,3.0,3.0,R$ 11.000 /mês,condomínio R$ 4.500,IPTU R$ 1.167,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,11000,2556.91
"Estrada dos Três Rios, Freguesia (Jacarepaguá)",60 m²,2.0,2.0,1.0,R$ 1.600 /mês,condomínio R$ 599,IPTU R$ 97,-22.936339899999997,-43.3330978,Estrada dos Três Rios, Freguesia (Jacarepaguá),1600,371.91
"Avenida Prefeito Mendes de Morais, São Conrado",390 m²,6.0,4.0,3.0,R$ 18.000 /mês,condomínio R$ 5.650,IPTU R$ 3.680,-22.9997388,-43.2684256,Avenida Prefeito Mendes de Morais, São Conrado,18000,4184.03
"Rua da Passagem, Botafogo",84 m²,3.0,3.0,1.0,R$ 3.600 /mês,condomínio R$ 1.150,IPTU R$ 316,-22.9535105,-43.181536799999996,Rua da Passagem, Botafogo,3600,836.81
"Rua Gonzaga Bastos, Vila Isabel",85 m²,3.0,3.0,2.0,R$ 2.000 /mês,condomínio R$ 1.290,IPTU R$ 90,-22.917047399999998,-43.241723799999995,Rua Gonzaga Bastos, Vila Isabel,2000,464.89
"Estrada dos Bandeirantes, Jacarepaguá",55 m²,1.0,2.0,1.0,R$ 1.200 /mês,condomínio R$ 440,IPTU R$ 46,-22.9548472,-43.3765899,Estrada dos Bandeirantes, Jacarepaguá,1200,278.94
"Rua Paulo Moura, Barra da Tijuca",120 m²,1.0,4.0,2.0,R$ 2.800 /mês,condomínio R$ 1.400,IPTU R$ 400,-22.9920076,-43.4023471,Rua Paulo Moura, Barra da Tijuca,2800,650.85
"Rua César Lattes, Barra da Tijuca",73 m²,3.0,2.0,1.0,R$ 2.600 /mês,condomínio R$ 1.002,IPTU R$ 235,-23.000725199999998,-43.421142700000004,Rua César Lattes, Barra da Tijuca,2600,604.36
"Avenida das Américas, Recreio dos Bandeirantes",81 m²,1.0,2.0,1.0,R$ 1.400 /mês,condomínio R$ 868,IPTU R$ 161,-23.0063466,-43.4358159,Avenida das Américas, Recreio dos Bandeirantes,1400,325.42
"Praça Santos Dumont, Gávea",87 m²,3.0,2.0,1.0,R$ 3.200 /mês,condomínio R$ 1.043,IPTU R$ 115,-22.97378125,-43.2264527152946,Praça Santos Dumont, Gávea,3200,743.83
"Rua Alberto de Campos, Ipanema",80 m²,2.0,2.0,1.0,R$ 3.700 /mês,condomínio R$ 1.200,IPTU R$ 280,-22.981271300000003,-43.2004164,Rua Alberto de Campos, Ipanema,3700,860.05
"Rua Paulo César de Andrade, Laranjeiras",300 m²,3.0,5.0,2.0,R$ 15.000 /mês,condomínio R$ 2.000,IPTU R$ 690,-10.8040231,-37.1658336,Rua Paulo César de Andrade, Laranjeiras,15000,3486.69
"Rua Jacarandás da Península, Barra da Tijuca",304 m²,4.0,4.0,4.0,R$ 14.000 /mês,condomínio R$ 4.097,IPTU R$ 885,-22.9938255,-43.350948200000005,Rua Jacarandás da Península, Barra da Tijuca,14000,3254.24
"Rua Fonte da Saudade, Lagoa",120 m²,3.0,3.0,2.0,R$ 5.500 /mês,condomínio R$ 1.160,IPTU R$ 530,-22.9607745,-43.2028991,Rua Fonte da Saudade, Lagoa,5500,1278.45
"Avenida Prefeito Mendes de Morais, São Conrado",80 m²,2.0,2.0,1.0,R$ 3.400 /mês,condomínio R$ 1.200,,-22.9997388,-43.2684256,Avenida Prefeito Mendes de Morais, São Conrado,3400,790.32
"Rua Sorocaba, Botafogo",110 m²,1.0,2.0,2.0,R$ 6.000 /mês,,,-22.9533486,-43.189868,Rua Sorocaba, Botafogo,6000,1394.68
"Avenida Vice-Presidente José Alencar, Jacarepaguá",91 m²,1.0,3.0,1.0,R$ 2.500 /mês,condomínio R$ 1.250,IPTU R$ 1.200,-22.9662234,-43.382768799999994,Avenida Vice-Presidente José Alencar, Jacarepaguá,2500,581.12
"Rua Tomás Lopes, Penha Circular",44 m²,1.0,2.0,,R$ 900 /mês,IPTU R$ 10,,-22.844835600000003,-43.300510100000004,Rua Tomás Lopes, Penha Circular,900,209.2
"Avenida das Américas, Barra da Tijuca",161 m²,,3.0,2.0,R$ 4.300 /mês,condomínio R$ 2.400,IPTU R$ 450,-23.000417300000002,-43.332459,Avenida das Américas, Barra da Tijuca,4300,999.52
"Rua Frederico de Menezes, Campo Grande",35 m²,,1.0,,R$ 500 /mês,,,-22.8769397,-43.585084,Rua Frederico de Menezes, Campo Grande,500,116.22
"Rua Almirante Saddock de Sá, Ipanema",50 m²,1.0,1.0,1.0,R$ 2.600 /mês,condomínio R$ 2.255,IPTU R$ 680,-22.9804176,-43.2025893,Rua Almirante Saddock de Sá, Ipanema,2600,604.36
"Rua São Clemente, Botafogo",60 m²,1.0,1.0,,R$ 2.100 /mês,condomínio R$ 538,IPTU R$ 108,-22.9500463,-43.191054799999996,Rua São Clemente, Botafogo,2100,488.14
"Avenida Lúcio Costa, Barra da Tijuca",150 m²,3.0,4.0,2.0,R$ 8.500 /mês,condomínio R$ 2.000,IPTU R$ 730,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,8500,1975.79
"Estrada João Melo, Campo Grande",47 m²,1.0,2.0,1.0,R$ 600 /mês,condomínio R$ 330,,-22.8732486,-43.5529869,Estrada João Melo, Campo Grande,600,139.47
"Estrada de Jacarepaguá, Jacarepaguá",55 m²,,2.0,,R$ 950 /mês,condomínio R$ 390,IPTU R$ 20,-22.967120899999998,-43.335389,Estrada de Jacarepaguá, Jacarepaguá,950,220.82
"Rua Haddock Lobo, Tijuca",55 m²,2.0,1.0,,R$ 1.700 /mês,condomínio R$ 800,IPTU R$ 63,-22.9210997,-43.2188249,Rua Haddock Lobo, Tijuca,1700,395.16
"Avenida Vice Presidente José Alencar, Jacarepaguá",70 m²,1.0,2.0,1.0,R$ 2.500 /mês,condomínio R$ 1.139,IPTU R$ 223,-22.9662234,-43.382768799999994,Avenida Vice Presidente José Alencar, Jacarepaguá,2500,581.12
"Avenida das Américas, Barra da Tijuca",23 m²,,1.0,,R$ 1.950 /mês,condomínio R$ 700,IPTU R$ 150,-23.000417300000002,-43.332459,Avenida das Américas, Barra da Tijuca,1950,453.27
"Rua Cândido Gaffree, Urca",200 m²,2.0,4.0,1.0,R$ 5.000 /mês,condomínio R$ 1.547,IPTU R$ 670,-22.944898100000003,-43.1608852,Rua Cândido Gaffree, Urca,5000,1162.23
"Rua Prudente de Morais, Ipanema",90 m²,,2.0,1.0,R$ 14.000 /mês,condomínio R$ 4.349,IPTU R$ 814,-22.9855992,-43.1969718,Rua Prudente de Morais, Ipanema,14000,3254.24
"Estrada Pau-ferro, Pechincha",65 m²,1.0,2.0,1.0,R$ 1.190 /mês,condomínio R$ 719,IPTU R$ 64,-22.928988,-43.3534191,Estrada Pau-ferro, Pechincha,1190,276.61
"Engenho Novo, Rio de Janeiro",60 m²,1.0,1.0,,R$ 1.100 /mês,IPTU R$ 30,,-22.9090942,-43.2678381,Engenho Novo, Rio de Janeiro,1100,255.69
"Engenho Novo, Rio de Janeiro",68 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 870,IPTU R$ 50,-22.9090942,-43.2678381,Engenho Novo, Rio de Janeiro,800,185.96
"Rua Sorocaba, Botafogo",120 m²,2.0,2.0,2.0,R$ 3.600 /mês,condomínio R$ 1.980,IPTU R$ 400,-22.9533486,-43.189868,Rua Sorocaba, Botafogo,3600,836.81
"Avenida Afrânio de Melo Franco, Leblon",196 m²,1.0,4.0,2.0,R$ 20.000 /mês,condomínio R$ 2.600,,-22.9790043,-43.21843320000001,Avenida Afrânio de Melo Franco, Leblon,20000,4648.92
"Rua Paula Freitas, Copacabana",52 m²,1.0,1.0,,R$ 3.200 /mês,condomínio R$ 600,IPTU R$ 653,-22.9672354,-43.18357460000001,Rua Paula Freitas, Copacabana,3200,743.83
"Rua Jorge Rudge, Vila Isabel",72 m²,2.0,2.0,1.0,R$ 1.450 /mês,condomínio R$ 655,IPTU R$ 90,-22.912677600000002,-43.23876679999999,Rua Jorge Rudge, Vila Isabel,1450,337.05
"Rua Nascimento Silva, Ipanema",400 m²,,5.0,2.0,R$ 22.000 /mês,condomínio R$ 4.661,IPTU R$ 2.271,-22.9819833,-43.206933,Rua Nascimento Silva, Ipanema,22000,5113.81
"Rua Itaque, Santíssimo",50 m²,1.0,2.0,1.0,R$ 700 /mês,,,-22.873085800000002,-43.5174089,Rua Itaque, Santíssimo,700,162.71
"Avenida Epitácio Pessoa, Ipanema",190 m²,,4.0,3.0,R$ 20.000 /mês,condomínio R$ 4.419,IPTU R$ 1.414,-22.9805083,-43.213479299999996,Avenida Epitácio Pessoa, Ipanema,20000,4648.92
"Avenida Lúcio Costa, Barra da Tijuca",50 m²,1.0,1.0,1.0,R$ 2.200 /mês,condomínio R$ 1.720,IPTU R$ 494,-23.014923800000002,-43.407209,Avenida Lúcio Costa, Barra da Tijuca,2200,511.38
"Rua da Passagem, Botafogo",45 m²,1.0,1.0,1.0,R$ 2.800 /mês,condomínio R$ 1.050,IPTU R$ 211,-22.9535105,-43.181536799999996,Rua da Passagem, Botafogo,2800,650.85
"Rua César Lattes, Barra da Tijuca",70 m²,2.0,2.0,1.0,R$ 2.200 /mês,condomínio R$ 1.058,IPTU R$ 209,-23.000725199999998,-43.421142700000004,Rua César Lattes, Barra da Tijuca,2200,511.38
"Rua Almeida Godinho, Lagoa",80 m²,2.0,2.0,1.0,R$ 3.600 /mês,condomínio R$ 933,IPTU R$ 600,-22.9670992,-43.202347100000004,Rua Almeida Godinho, Lagoa,3600,836.81
"Ipanema, Rio de Janeiro",400 m²,5.0,5.0,2.0,R$ 28.000 /mês,condomínio R$ 5.700,IPTU R$ 24.000,-22.9839557,-43.202216299999996,Ipanema, Rio de Janeiro,28000,6508.49
"Avenida Flamboyants da Península, Barra da Tijuca",417 m²,4.0,4.0,4.0,R$ 11.997 /mês,condomínio R$ 4.324,IPTU R$ 1.241,-22.988339899999996,-43.3529408,Avenida Flamboyants da Península, Barra da Tijuca,11997,2788.65
"Avenida Atlântica, Copacabana",83 m²,3.0,2.0,,R$ 3.500 /mês,condomínio R$ 800,IPTU R$ 254,-22.9766415,-43.188297,Avenida Atlântica, Copacabana,3500,813.56
"Avenida Vice-Presidente José Alencar, Jacarepaguá",96 m²,3.0,3.0,1.0,R$ 2.950 /mês,condomínio R$ 1.200,IPTU R$ 1.400,-22.9662234,-43.382768799999994,Avenida Vice-Presidente José Alencar, Jacarepaguá,2950,685.72
"Praia Botafogo, Botafogo",35 m²,1.0,1.0,,R$ 2.300 /mês,condomínio R$ 500,IPTU R$ 100,-22.9454241,-43.18079099640421,Praia Botafogo, Botafogo,2300,534.63
"Largo dos Leões, Humaitá",80 m²,2.0,2.0,1.0,R$ 2.900 /mês,condomínio R$ 1.200,IPTU R$ 178,-22.95334505,-43.19681178206104,Largo dos Leões, Humaitá,2900,674.09
"Avenida Ruy Antunes Correa, Barra da Tijuca",86 m²,2.0,3.0,2.0,R$ 3.300 /mês,condomínio R$ 1.800,IPTU R$ 314,-22.9997404,-43.3659929,Avenida Ruy Antunes Correa, Barra da Tijuca,3300,767.07
"Avenida Comandante Júlio de Moura, Barra da Tijuca",150 m²,2.0,3.0,2.0,R$ 4.796 /mês,condomínio R$ 1.400,IPTU R$ 530,-23.0134205,-43.3075028,Avenida Comandante Júlio de Moura, Barra da Tijuca,4796,1114.81
"Rua Antônio Nascimento, Ilha do Governador",170 m²,2.0,3.0,2.0,R$ 3.000 /mês,condomínio R$ 700,IPTU R$ 400,-22.8049732,-43.21986610772104,Rua Antônio Nascimento, Ilha do Governador,3000,697.34
"Rua Sultana, Penha Circular",70 m²,1.0,2.0,,R$ 1.000 /mês,IPTU R$ 115,,-22.8326425,-43.2842228,Rua Sultana, Penha Circular,1000,232.45
"Rua Borja Reis, Engenho de Dentro",50 m²,1.0,2.0,1.0,R$ 1.100 /mês,condomínio R$ 450,IPTU R$ 18,-22.9044357,-43.298857700000006,Rua Borja Reis, Engenho de Dentro,1100,255.69
"Rua Sacopa, Lagoa",130 m²,,2.0,2.0,R$ 7.500 /mês,condomínio R$ 2.300,IPTU R$ 280,-22.9646379,-43.20259,Rua Sacopa, Lagoa,7500,1743.35
"Estrada dos Bandeirantes, Jacarepaguá",50 m²,1.0,2.0,1.0,R$ 850 /mês,condomínio R$ 465,IPTU R$ 56,-22.9548472,-43.3765899,Estrada dos Bandeirantes, Jacarepaguá,850,197.58
"Rua Albano, Jacarepaguá",61 m²,2.0,2.0,1.0,R$ 650 /mês,condomínio R$ 415,IPTU R$ 53,-22.9665038,-43.3713193,Rua Albano, Jacarepaguá,650,151.09
"Rua Cadete Polônia, Sampaio",78 m²,2.0,2.0,,R$ 650 /mês,condomínio R$ 477,IPTU R$ 51,-22.8997522,-43.262137200000005,Rua Cadete Polônia, Sampaio,650,151.09
"Rua Odete Lara, Campo Grande",50 m²,1.0,2.0,1.0,R$ 800 /mês,condomínio R$ 191,,-20.4640173,-54.6162947,Rua Odete Lara, Campo Grande,800,185.96
"Rua Imuta, Jacarepaguá",86 m²,2.0,3.0,1.0,R$ 750 /mês,condomínio R$ 663,IPTU R$ 95,-22.9665038,-43.3713193,Rua Imuta, Jacarepaguá,750,174.33
"Travessa Oriente, Santa Teresa",87 m²,1.0,3.0,,R$ 2.600 /mês,condomínio R$ 320,IPTU R$ 60,-22.9186889,-43.190575200000005,Travessa Oriente, Santa Teresa,2600,604.36
"Avenida Borges de Medeiros, Lagoa",240 m²,5.0,4.0,2.0,R$ 9.000 /mês,condomínio R$ 3.413,IPTU R$ 1.636,-22.9758762,-43.2187075,Avenida Borges de Medeiros, Lagoa,9000,2092.01
"Rua Aroazes, Jacarepaguá",67 m²,1.0,2.0,1.0,R$ 1.690 /mês,condomínio R$ 670,IPTU R$ 80,-22.9709611,-43.395351399999996,Rua Aroazes, Jacarepaguá,1690,392.83
"Rua Maria Calmon, Méier",50 m²,1.0,1.0,,R$ 750 /mês,condomínio R$ 350,,-22.9044733,-43.2767277,Rua Maria Calmon, Méier,750,174.33
"Rua Siqueira Campos, Copacabana",37 m²,1.0,1.0,,R$ 2.300 /mês,condomínio R$ 600,IPTU R$ 247,-22.968515300000004,-43.1850961,Rua Siqueira Campos, Copacabana,2300,534.63
"Estrada Pau-ferro, Pechincha",45 m²,1.0,1.0,1.0,R$ 900 /mês,condomínio R$ 660,IPTU R$ 45,-22.928988,-43.3534191,Estrada Pau-ferro, Pechincha,900,209.2
"Rua Alfredo Ceschiatti, Jacarepaguá",96 m²,1.0,2.0,1.0,R$ 1.900 /mês,condomínio R$ 1.450,IPTU R$ 208,-22.972927300000002,-43.3840598,Rua Alfredo Ceschiatti, Jacarepaguá,1900,441.65
"Avenida Borges de Medeiros, Lagoa",357 m²,5.0,4.0,3.0,R$ 11.000 /mês,condomínio R$ 6.400,IPTU R$ 2.106,-22.9758762,-43.2187075,Avenida Borges de Medeiros, Lagoa,11000,2556.91
"Rua Raimundo Veras, Recreio dos Bandeirantes",298 m²,3.0,3.0,3.0,R$ 2.800 /mês,condomínio R$ 1.164,IPTU R$ 649,-23.0185151,-43.4634021,Rua Raimundo Veras, Recreio dos Bandeirantes,2800,650.85
"Rua Eduardo Guinle, Botafogo",60 m²,1.0,1.0,,R$ 2.500 /mês,condomínio R$ 890,IPTU R$ 173,-22.9476187,-43.1900032,Rua Eduardo Guinle, Botafogo,2500,581.12
"Avenida Atlântica, Copacabana",300 m²,5.0,4.0,4.0,R$ 15.000 /mês,condomínio R$ 2.800,IPTU R$ 1.532,-22.9766415,-43.188297,Avenida Atlântica, Copacabana,15000,3486.69
"Rua Jacarandás da Península, Barra da Tijuca",186 m²,1.0,3.0,3.0,R$ 6.497 /mês,condomínio R$ 2.800,,-22.9938255,-43.350948200000005,Rua Jacarandás da Península, Barra da Tijuca,6497,1510.2
"Rua Marechal Ramon Castilla, Botafogo",102 m²,2.0,2.0,1.0,R$ 4.900 /mês,condomínio R$ 1.178,IPTU R$ 450,-22.955651,-43.1737289,Rua Marechal Ramon Castilla, Botafogo,4900,1138.99
"Avenida Rui Barbosa, Flamengo",430 m²,3.0,4.0,1.0,R$ 13.000 /mês,condomínio R$ 3.700,IPTU R$ 1.342,-22.9387029,-43.17358170000001,Avenida Rui Barbosa, Flamengo,13000,3021.8
"Estrada do Outeiro Santo, Taquara",50 m²,1.0,2.0,,R$ 1.000 /mês,,,-22.928739399999998,-43.3930864,Estrada do Outeiro Santo, Taquara,1000,232.45
"Avenida Vice-Presidente José Alencar, Jacarepaguá",92 m²,3.0,3.0,1.0,R$ 2.600 /mês,condomínio R$ 1.280,IPTU R$ 230,-22.9662234,-43.382768799999994,Avenida Vice-Presidente José Alencar, Jacarepaguá,2600,604.36
"Rua Paulo César de Andrade, Laranjeiras",240 m²,3.0,3.0,1.0,R$ 7.000 /mês,condomínio R$ 1.700,IPTU R$ 370,-10.8040231,-37.1658336,Rua Paulo César de Andrade, Laranjeiras,7000,1627.12
"Avenida Rui Barbosa, Flamengo",300 m²,3.0,4.0,,R$ 6.000 /mês,condomínio R$ 2.146,IPTU R$ 7.528,-22.9387029,-43.17358170000001,Avenida Rui Barbosa, Flamengo,6000,1394.68
"Rua Baronesa, Praça Seca",55 m²,1.0,2.0,1.0,R$ 700 /mês,condomínio R$ 395,IPTU R$ 168,-22.8946047,-43.3549007,Rua Baronesa, Praça Seca,700,162.71
"Rua Florianópolis, Praça Seca",67 m²,2.0,2.0,1.0,R$ 1.200 /mês,condomínio R$ 657,IPTU R$ 57,-22.9014952,-43.3525042,Rua Florianópolis, Praça Seca,1200,278.94
"Avenida Epitácio Pessoa, Lagoa",89 m²,3.0,2.0,1.0,R$ 3.100 /mês,condomínio R$ 1.156,IPTU R$ 3.722,-22.9803652,-43.2139765,Avenida Epitácio Pessoa, Lagoa,3100,720.58
"Rua Gilberto Cardoso, Leblon",82 m²,3.0,3.0,1.0,R$ 3.500 /mês,condomínio R$ 1.250,IPTU R$ 259,-22.979191500000002,-43.2195349,Rua Gilberto Cardoso, Leblon,3500,813.56
"Rua General Rabelo, Gávea",90 m²,1.0,2.0,1.0,R$ 2.500 /mês,condomínio R$ 1.000,IPTU R$ 200,-22.9763665,-43.22726110000001,Rua General Rabelo, Gávea,2500,581.12
"Rua Alberto de Campos, Ipanema",120 m²,2.0,3.0,2.0,R$ 6.000 /mês,condomínio R$ 1.800,IPTU R$ 420,-22.981271300000003,-43.2004164,Rua Alberto de Campos, Ipanema,6000,1394.68
"Rua Almirante Pereira Guimarães, Leblon",143 m²,4.0,3.0,2.0,R$ 10.000 /mês,condomínio R$ 2.491,IPTU R$ 862,-22.9844707,-43.2168847,Rua Almirante Pereira Guimarães, Leblon,10000,2324.46
"Rua Tonelero, Copacabana",84 m²,2.0,2.0,1.0,R$ 2.800 /mês,condomínio R$ 1.000,,-22.9690461,-43.18946629999999,Rua Tonelero, Copacabana,2800,650.85
"Rua Potiguara, Freguesia (Jacarepaguá)",80 m²,2.0,3.0,1.0,R$ 1.800 /mês,condomínio R$ 750,IPTU R$ 192,-22.9416844,-43.3339874,Rua Potiguara, Freguesia (Jacarepaguá),1800,418.4
"Rua Cosme Velho, Cosme Velho",115 m²,,2.0,1.0,R$ 3.950 /mês,condomínio R$ 700,IPTU R$ 120,-22.9398205,-43.1962323,Rua Cosme Velho, Cosme Velho,3950,918.16
"Avenida Flamboyants da Península, Barra da Tijuca",417 m²,4.0,4.0,4.0,R$ 10.000 /mês,condomínio R$ 4.325,IPTU R$ 1.241,-22.988339899999996,-43.3529408,Avenida Flamboyants da Península, Barra da Tijuca,10000,2324.46
"Rua Fábio Luz, Méier",97 m²,3.0,3.0,,R$ 1.100 /mês,condomínio R$ 990,IPTU R$ 181,-22.9026425,-43.2817263,Rua Fábio Luz, Méier,1100,255.69
"Rua do Humaitá, Humaitá",115 m²,2.0,3.0,,R$ 3.000 /mês,condomínio R$ 1.500,IPTU R$ 237,-27.5660564,-53.9719817,Rua do Humaitá, Humaitá,3000,697.34
"Rua Conde de Bonfim, Tijuca",90 m²,2.0,3.0,1.0,R$ 2.500 /mês,condomínio R$ 1.350,IPTU R$ 160,-22.9279379,-43.236188,Rua Conde de Bonfim, Tijuca,2500,581.12
"Rua Tenente Franca, Cachambi",43 m²,1.0,1.0,1.0,R$ 800 /mês,condomínio R$ 459,IPTU R$ 51,-22.8903071,-43.27874620000001,Rua Tenente Franca, Cachambi,800,185.96
"Rua Vilela Tavares, Méier",35 m²,1.0,1.0,,R$ 850 /mês,condomínio R$ 401,IPTU R$ 17,-22.907383199999998,-43.2876155,Rua Vilela Tavares, Méier,850,197.58
"Rua Alcides Lima, Jacarepaguá",70 m²,,2.0,1.0,R$ 1.600 /mês,condomínio R$ 400,IPTU R$ 100,-22.9451467,-43.3374151,Rua Alcides Lima, Jacarepaguá,1600,371.91
"Avenida Gomes Freire, Centro",30 m²,1.0,1.0,,R$ 1.250 /mês,condomínio R$ 450,IPTU R$ 62,-22.9070211,-43.1854641,Avenida Gomes Freire, Centro,1250,290.56
"Avenida João Cabral de Mello Neto, Barra da Tijuca",500 m²,6.0,4.0,2.0,R$ 7.500 /mês,condomínio R$ 7.500,IPTU R$ 1.600,-22.9997404,-43.3659929,Avenida João Cabral de Mello Neto, Barra da Tijuca,7500,1743.35
