price,coord,class
638686,"(19.1969201, 72.876083)",0.0
739501,"(19.1388604, 72.83472900000002)",0.0
571477,"(19.1969201, 72.876083)",0.0
638729,"(19.071795, 72.86294199999998)",0.0
1512612,"(19.1289207, 72.8619092)",0.0
2716416,"(19.0770493, 72.8425412)",0.0
840482,"(19.111988, 72.866923)",0.0
739573,"(19.1388604, 72.83472900000002)",0.0
1815202,"(19.0484216, 72.82252290000002)",0.0
1680959,"(19.2354699, 72.84387480000002)",0.0
2016940,"(19.0770493, 72.8425412)",0.0
2555036,"(18.9713485, 72.8334349)",0.0
1580015,"(19.078596, 72.85396479999999)",0.0
3697706,"(18.964425100000003, 72.8421341)",0.0
1109453,"(19.195874, 72.839519)",0.0
1445579,"(19.078596, 72.85396479999999)",0.0
2346591,"(19.1146891, 72.89624189999998)",0.0
3328251,"(19.144455, 72.82492599999998)",0.0
1008470,"(18.96851, 72.84378249999997)",0.0
941202,"(19.071795, 72.86294199999998)",0.0
1324630,"(18.9994335, 72.84483320000002)",0.0
436985,"(19.149731, 72.94140999999998)",0.0
1331159,"(19.172349, 72.881314)",0.0
1445714,"(19.144455, 72.82492599999998)",0.0
1008520,"(19.0638046, 72.8920434)",0.0
2218543,"(19.094047, 72.92266)",0.0
1243946,"(19.2438394, 72.86778819999998)",0.0
2494286,"(18.9921944, 72.8362523)",0.0
2890890,"(19.0770493, 72.8425412)",0.0
1230518,"(19.2198888, 72.86189820000001)",0.0
1156403,"(19.078596, 72.85396479999999)",0.0
1351484,"(19.1146891, 72.89624189999998)",0.0
1647250,"(19.144455, 72.82492599999998)",0.0
47736624,"(19.081940300000007, 72.8369348)",0.0
1479029,"(19.188954100000004, 72.835543)",0.0
1754825,"(19.144455, 72.82492599999998)",0.0
1176715,"(19.144455, 72.82492599999998)",0.0
2555254,"(19.144455, 72.82492599999998)",0.0
2689253,"(19.214677, 72.87004019999998)",0.0
1176520,"(19.195301800000006, 72.8398395)",0.0
8404655,"(18.9777315, 72.82732490000002)",0.0
4706259,"(18.9973175, 72.81362100000003)",1.0
652244,"(19.1073963, 72.91548379999998)",0.0
551328,"(19.2228758, 72.84217840000002)",0.0
1532874,"(19.2175443, 72.8534756)",0.0
1875797,"(18.9732592, 72.83235490000001)",0.0
1869006,"(19.094047, 72.92266)",0.0
3563438,"(19.160481, 72.9454193)",0.0
2286062,"(19.144455, 72.82492599999998)",0.0
3697602,"(19.1404038, 72.8307061)",0.0
4370582,"(19.144455, 72.82492599999998)",0.0
840366,"(19.1423522, 72.8449636)",0.0
1129644,"(19.144455, 72.82492599999998)",0.0
1210241,"(19.2601514, 72.8542872)",0.0
739655,"(19.1388604, 72.83472900000002)",0.0
1546451,"(19.1139004, 72.8524015)",0.0
1109391,"(19.0461248, 72.9132122)",0.0
1412049,"(19.144455, 72.82492599999998)",0.0
1210090,"(19.2175443, 72.8534756)",0.0
1546265,"(19.1915579, 72.8604115)",0.0
1277604,"(19.172349, 72.881314)",0.0
1210267,"(19.172349, 72.881314)",0.0
1391909,"(19.1915579, 72.8604115)",0.0
2017049,"(19.172349, 72.881314)",0.0
1243966,"(19.1979771, 72.87249179999998)",0.0
1815605,"(19.172349, 72.881314)",0.0
1512982,"(19.2198888, 72.86189820000001)",0.0
1512685,"(19.2198888, 72.86189820000001)",0.0
1210164,"(19.2438394, 72.86778819999998)",0.0
1613639,"(19.1915579, 72.8604115)",0.0
1748075,"(19.1915579, 72.8604115)",0.0
3698092,"(18.9777315, 72.82732490000002)",0.0
1949666,"(19.144455, 72.82492599999998)",0.0
2084393,"(19.172349, 72.881314)",0.0
10085606,"(19.1696623, 72.8648474)",0.0
1344778,"(19.078596, 72.85396479999999)",0.0
1008530,"(19.071795, 72.86294199999998)",0.0
571512,"(19.1969201, 72.876083)",0.0
5042152,"(19.1768312, 72.8551916)",0.0
4706319,"(19.0045997, 72.8493739)",1.0
4108039,"(19.0770493, 72.8425412)",0.0
2857340,"(19.1768312, 72.8551916)",0.0
484066,"(19.128564, 72.85186399999998)",0.0
3900032,"(19.0357714, 72.85745159999998)",0.0
1748102,"(19.0770493, 72.8425412)",0.0
1781724,"(19.0282347, 72.8785587)",0.0
699206,"(19.1388604, 72.83472900000002)",0.0
3832331,"(19.1364016, 72.8296252)",0.0
1680813,"(19.2354699, 72.84387480000002)",0.0
5176835,"(19.0017924, 72.82495899999998)",0.0
1203585,"(19.0357714, 72.85745159999998)",0.0
3025251,"(19.0282347, 72.8785587)",0.0
4572378,"(19.0408918, 72.86529499999997)",0.0
3207034,"(19.144455, 72.82492599999998)",0.0
1882689,"(19.0990278, 72.841453)",0.0
1613466,"(19.1289207, 72.8619092)",0.0
1748014,"(19.094047, 72.92266)",0.0
4773466,"(19.094047, 72.92266)",0.0
5042534,"(18.9986406, 72.8173599)",0.0
3227643,"(19.1146891, 72.89624189999998)",0.0
873967,"(19.1631138, 72.93809040000002)",0.0
1613733,"(19.2354699, 72.84387480000002)",0.0
1223821,"(19.195301800000006, 72.8398395)",0.0
1242082,"(19.2198888, 72.86189820000001)",0.0
558048,"(19.1969201, 72.876083)",0.0
1304487,"(19.0461248, 72.9132122)",0.0
4638924,"(19.094047, 72.92266)",0.0
773190,"(19.0638046, 72.8920434)",0.0
672273,"(19.0638046, 72.8920434)",0.0
1479197,"(19.0461248, 72.9132122)",0.0
2555069,"(19.094047, 72.92266)",0.0
2285851,"(19.0990278, 72.841453)",0.0
3731727,"(19.144455, 72.82492599999998)",0.0
1143090,"(19.195301800000006, 72.8398395)",0.0
1647223,"(19.094047, 72.92266)",0.0
1176641,"(19.1289496, 72.930686)",0.0
4639607,"(19.094047, 72.92266)",0.0
1142862,"(19.0461248, 72.9132122)",0.0
7530940,"(19.060574, 72.85043999999998)",0.0
7328093,"(19.060574, 72.85043999999998)",0.0
1781736,"(19.144455, 72.82492599999998)",0.0
1876009,"(19.094047, 72.92266)",0.0
934478,"(19.2175443, 72.8534756)",0.0
1445714,"(19.1423522, 72.8449636)",0.0
874118,"(18.9732592, 72.83235490000001)",0.0
974908,"(19.111988, 72.866923)",0.0
3832172,"(19.094047, 72.92266)",0.0
988484,"(19.195301800000006, 72.8398395)",0.0
1243724,"(19.160481, 72.9454193)",0.0
1747994,"(19.160481, 72.9454193)",0.0
551366,"(19.1969201, 72.876083)",0.0
7321336,"(19.060574, 72.85043999999998)",0.0
3025426,"(19.1139004, 72.8524015)",0.0
2117859,"(18.9946505, 72.83489920000002)",0.0
2353077,"(19.1139004, 72.8524015)",0.0
1344616,"(19.0282347, 72.8785587)",0.0
1922979,"(19.094047, 72.92266)",0.0
773148,"(19.1289496, 72.930686)",0.0
658833,"(19.1969201, 72.876083)",0.0
3328394,"(19.1071283, 72.8367535)",0.0
1848910,"(19.1376983, 72.8672613)",0.0
5042534,"(18.9430864, 72.82717640000001)",0.0
1781692,"(19.0990278, 72.841453)",0.0
484090,"(19.020062300000006, 72.8353928)",0.0
974960,"(19.2175443, 72.8534756)",0.0
3866048,"(19.0484216, 72.82252290000002)",0.0
974839,"(19.1289496, 72.930686)",0.0
1142942,"(19.0990278, 72.841453)",0.0
672380,"(19.1423522, 72.8449636)",0.0
638662,"(19.1423522, 72.8449636)",0.0
1673908,"(19.094047, 72.92266)",0.0
1337879,"(19.1139004, 72.8524015)",0.0
1142990,"(19.1388604, 72.83472900000002)",0.0
2285946,"(19.094047, 72.92266)",0.0
1183330,"(19.1289496, 72.930686)",0.0
1411928,"(19.094047, 72.92266)",0.0
705880,"(19.1631138, 72.93809040000002)",0.0
1875898,"(19.13679, 72.93067590000003)",0.0
1445680,"(19.1289496, 72.930686)",0.0
1210224,"(19.133927, 72.9293612)",0.0
1250565,"(19.133927, 72.9293612)",0.0
2050792,"(19.094047, 72.92266)",0.0
1290906,"(19.1289496, 72.930686)",0.0
867361,"(19.133927, 72.9293612)",0.0
3294768,"(19.1768312, 72.8551916)",0.0
638713,"(19.0804807, 72.88865849999998)",0.0
1956731,"(19.094047, 72.92266)",0.0
1210073,"(19.195874, 72.839519)",0.0
806895,"(19.1289207, 72.8619092)",0.0
1680766,"(19.1289207, 72.8619092)",0.0
773266,"(19.1423522, 72.8449636)",0.0
680447,"(19.1388604, 72.83472900000002)",0.0
3093064,"(19.094047, 72.92266)",0.0
1203340,"(19.1289496, 72.930686)",0.0
2487448,"(19.1920784, 72.8330885)",0.0
1647384,"(19.195874, 72.839519)",0.0
1190020,"(19.1289496, 72.930686)",0.0
557981,"(19.160481, 72.9454193)",0.0
921048,"(19.1156797, 72.90122260000003)",0.0
1378311,"(19.1289496, 72.930686)",0.0
638773,"(19.0638046, 72.8920434)",0.0
1008587,"(18.9567432, 72.8278646)",0.0
1210244,"(19.144455, 72.82492599999998)",0.0
1243875,"(19.1146891, 72.89624189999998)",0.0
874054,"(19.111988, 72.866923)",0.0
995073,"(19.172349, 72.881314)",0.0
2050643,"(19.1289207, 72.8619092)",0.0
1008470,"(18.9683324, 72.8203431)",0.0
1230526,"(19.1146891, 72.89624189999998)",0.0
1169944,"(19.1146891, 72.89624189999998)",0.0
1156373,"(19.1146891, 72.89624189999998)",0.0
2554972,"(19.1146891, 72.89624189999998)",0.0
705883,"(19.1156797, 72.90122260000003)",0.0
6051121,"(19.0235976, 72.8378125)",0.0
1277610,"(19.0282347, 72.8785587)",0.0
403408,"(19.172349, 72.881314)",0.0
726131,"(19.2022243, 72.8152705)",0.0
1680733,"(19.1979771, 72.87249179999998)",0.0
5043005,"(19.0770493, 72.8425412)",0.0
1681035,"(19.1146891, 72.89624189999998)",0.0
1277627,"(19.144455, 72.82492599999998)",0.0
2857306,"(19.0770493, 72.8425412)",0.0
1680884,"(19.172349, 72.881314)",0.0
948066,"(19.144455, 72.82492599999998)",0.0
1949739,"(19.1146891, 72.89624189999998)",0.0
470643,"(19.1840613, 72.8640314)",1.0
504260,"(19.2471573, 72.8462833)",0.0
1143023,"(19.172349, 72.881314)",0.0
1210308,"(19.172349, 72.881314)",0.0
1344645,"(19.0990278, 72.841453)",0.0
1237256,"(19.2198888, 72.86189820000001)",0.0
1546277,"(19.0282347, 72.8785587)",0.0
1479230,"(19.0282347, 72.8785587)",0.0
874076,"(19.0282347, 72.8785587)",0.0
168073,"(19.1725542, 72.942537)",0.0
20171077,"(19.060574, 72.85043999999998)",0.0
2353096,"(19.020062300000006, 72.8353928)",0.0
2541471,"(19.1146891, 72.89624189999998)",0.0
2689562,"(19.1050445, 72.89981750000003)",0.0
1210174,"(19.1146891, 72.89624189999998)",0.0
2689562,"(19.1146891, 72.89624189999998)",0.0
4034299,"(19.160481, 72.9454193)",0.0
2353214,"(19.020062300000006, 72.8353928)",0.0
1411895,"(19.020062300000006, 72.8353928)",0.0
4202302,"(19.1289207, 72.8619092)",0.0
1647384,"(19.1979771, 72.87249179999998)",0.0
7396218,"(19.0045997, 72.8493739)",1.0
907803,"(19.1289496, 72.930686)",0.0
1243909,"(19.1289496, 72.930686)",0.0
679003,"(19.2022243, 72.8152705)",0.0
1344694,"(19.0357714, 72.85745159999998)",0.0
1680917,"(19.094047, 72.92266)",0.0
3361532,"(19.144455, 72.82492599999998)",0.0
1781887,"(19.1464581, 72.93887509999998)",0.0
1277610,"(19.2175443, 72.8534756)",0.0
1344626,"(19.1289207, 72.8619092)",0.0
1331348,"(19.195874, 72.839519)",0.0
1142860,"(19.1631138, 72.93809040000002)",0.0
1452219,"(19.078596, 72.85396479999999)",0.0
1344778,"(19.1289496, 72.930686)",0.0
1748082,"(19.1289207, 72.8619092)",0.0
1949616,"(19.1979771, 72.87249179999998)",0.0
2218876,"(19.1289207, 72.8619092)",0.0
1647132,"(19.0615644, 72.85591070000002)",0.0
7328498,"(19.060574, 72.85043999999998)",0.0
726242,"(19.172349, 72.881314)",0.0
1008561,"(19.172349, 72.881314)",0.0
712617,"(19.172349, 72.881314)",0.0
2689421,"(19.214677, 72.87004019999998)",0.0
2286198,"(19.2165676, 72.86559820000002)",0.0
3025561,"(19.214677, 72.87004019999998)",0.0
2286198,"(19.1979771, 72.87249179999998)",0.0
1512612,"(19.2198888, 72.86189820000001)",0.0
1748034,"(19.1979771, 72.87249179999998)",0.0
2373384,"(19.0372959, 72.87871)",0.0
1243909,"(19.195874, 72.839519)",0.0
2333245,"(19.0045997, 72.8493739)",1.0
571461,"(19.1969201, 72.876083)",0.0
1848836,"(19.2175443, 72.8534756)",0.0
584891,"(19.172349, 72.881314)",0.0
557971,"(19.138592000000006, 72.858553)",0.0
974910,"(19.195874, 72.839519)",0.0
1882571,"(19.020062300000006, 72.8353928)",0.0
1882571,"(19.013611, 72.8440184)",0.0
1210224,"(19.020062300000006, 72.8353928)",0.0
1142990,"(19.020062300000006, 72.8353928)",0.0
840548,"(19.1969201, 72.876083)",0.0
1949940,"(18.9547664, 72.8208995)",0.0
907734,"(19.172349, 72.881314)",0.0
2689273,"(19.144455, 72.82492599999998)",0.0
1210255,"(19.1969201, 72.876083)",0.0
1714538,"(19.1146891, 72.89624189999998)",0.0
1411827,"(19.020062300000006, 72.8353928)",0.0
5042736,"(19.144455, 72.82492599999998)",0.0
30255607,"(19.1075424, 72.8263142)",0.0
6051121,"(19.144455, 72.82492599999998)",0.0
1479029,"(19.144455, 72.82492599999998)",0.0
30255607,"(19.060574, 72.85043999999998)",0.0
6723468,"(19.060574, 72.85043999999998)",0.0
18825375,"(19.144455, 72.82492599999998)",0.0
1902779,"(19.1289207, 72.8619092)",0.0
2117859,"(19.144455, 72.82492599999998)",0.0
1344670,"(19.020062300000006, 72.8353928)",0.0
1378462,"(19.195874, 72.839519)",0.0
1747893,"(19.1146891, 72.89624189999998)",0.0
1680934,"(19.020062300000006, 72.8353928)",0.0
2682664,"(19.1139004, 72.8524015)",0.0
2218745,"(19.1146891, 72.89624189999998)",0.0
1142990,"(19.0017924, 72.82495899999998)",0.0
988451,"(19.071795, 72.86294199999998)",0.0
981559,"(19.1073963, 72.91548379999998)",0.0
7059499,"(19.0045997, 72.8493739)",1.0
1109423,"(19.1289207, 72.8619092)",0.0
1714565,"(19.2175443, 72.8534756)",0.0
1277526,"(19.1084871, 72.8543345)",0.0
2756622,"(19.214677, 72.87004019999998)",0.0
2326118,"(19.0045997, 72.8493739)",1.0
1815457,"(19.1289207, 72.8619092)",0.0
450469,"(19.0806955, 72.9071913)",0.0
1828867,"(19.1979771, 72.87249179999998)",0.0
605163,"(19.1969201, 72.876083)",0.0
1169786,"(19.2198888, 72.86189820000001)",0.0
773242,"(19.2198888, 72.86189820000001)",0.0
941232,"(19.0109799, 72.851241)",0.0
1848759,"(19.1146891, 72.89624189999998)",0.0
8068737,"(19.1146891, 72.89624189999998)",0.0
2151762,"(19.1146891, 72.89624189999998)",0.0
3025662,"(19.214677, 72.87004019999998)",0.0
1210090,"(19.1969201, 72.876083)",0.0
4639514,"(19.094047, 72.92266)",0.0
2111001,"(19.1146891, 72.89624189999998)",0.0
2434047,"(19.1146891, 72.89624189999998)",0.0
3482380,"(19.1146891, 72.89624189999998)",0.0
974953,"(19.1760717, 72.9653036)",0.0
564791,"(19.1969201, 72.876083)",0.0
436999,"(19.2471573, 72.8462833)",0.0
1398407,"(19.1146891, 72.89624189999998)",0.0
571419,"(19.0357714, 72.85745159999998)",0.0
1707593,"(19.1979771, 72.87249179999998)",0.0
773169,"(19.1011489, 72.91122419999998)",0.0
1344837,"(19.1011489, 72.91122419999998)",0.0
423578,"(19.1011489, 72.91122419999998)",0.0
1680909,"(19.0936098, 72.9134416)",0.0
1344687,"(19.1011489, 72.91122419999998)",0.0
773216,"(19.1011489, 72.91122419999998)",0.0
484049,"(19.1011489, 72.91122419999998)",0.0
739600,"(19.1011489, 72.91122419999998)",0.0
806850,"(19.1011489, 72.91122419999998)",0.0
1210191,"(19.1011489, 72.91122419999998)",0.0
396698,"(19.1011489, 72.91122419999998)",0.0
403374,"(19.0974813, 72.9123266)",0.0
1156437,"(19.1289496, 72.930686)",0.0
1324678,"(19.1289496, 72.930686)",0.0
571512,"(19.1011489, 72.91122419999998)",0.0
437009,"(19.0974813, 72.9123266)",0.0
766475,"(19.1011489, 72.91122419999998)",0.0
551291,"(19.1011489, 72.91122419999998)",0.0
457189,"(19.1011489, 72.91122419999998)",0.0
672276,"(19.1011489, 72.91122419999998)",0.0
524437,"(19.1011489, 72.91122419999998)",0.0
504220,"(19.0974813, 72.9123266)",0.0
480748,"(19.0974813, 72.9123266)",0.0
484090,"(19.1011489, 72.91122419999998)",0.0
1277627,"(19.1011489, 72.91122419999998)",0.0
410148,"(19.1011489, 72.91122419999998)",0.0
1613767,"(19.101014300000006, 72.9158759)",1.0
1411811,"(19.1011489, 72.91122419999998)",0.0
537911,"(19.1011489, 72.91122419999998)",0.0
739524,"(19.1011489, 72.91122419999998)",0.0
1277392,"(19.1011489, 72.91122419999998)",0.0
840518,"(19.1011489, 72.91122419999998)",0.0
1176607,"(19.1011489, 72.91122419999998)",0.0
705880,"(19.1073963, 72.91548379999998)",0.0
1021927,"(19.195874, 72.839519)",0.0
1344549,"(19.0461248, 72.9132122)",0.0
1815326,"(19.0936098, 72.9134416)",0.0
1781763,"(19.0936098, 72.9134416)",0.0
396698,"(19.0974813, 72.9123266)",0.0
403448,"(19.0974813, 72.9123266)",0.0
840346,"(19.111988, 72.866923)",0.0
773148,"(19.1011489, 72.91122419999998)",0.0
921226,"(19.1289496, 72.930686)",0.0
1412046,"(19.0770493, 72.8425412)",0.0
3563573,"(19.0045997, 72.8493739)",1.0
504260,"(19.128564, 72.85186399999998)",0.0
484090,"(19.1241242, 72.9186723)",0.0
1680733,"(19.094047, 72.92266)",0.0
23767225,"(18.9547975, 72.7984522)",0.0
1338037,"(19.172349, 72.881314)",0.0
2285979,"(19.0045997, 72.8493739)",1.0
3866129,"(19.0484216, 72.82252290000002)",0.0
1512965,"(19.1146891, 72.89624189999998)",0.0
4034083,"(19.1146891, 72.89624189999998)",0.0
1680934,"(19.1146891, 72.89624189999998)",0.0
867428,"(19.1289496, 72.930686)",0.0
1210275,"(18.966529, 72.832171)",0.0
1431954,"(19.1146891, 72.89624189999998)",0.0
1062359,"(19.1969201, 72.876083)",0.0
2991809,"(19.0357714, 72.85745159999998)",0.0
571522,"(19.1760717, 72.9653036)",0.0
1243913,"(19.2198888, 72.86189820000001)",0.0
1949593,"(19.144455, 72.82492599999998)",0.0
1754946,"(19.1146891, 72.89624189999998)",0.0
1176634,"(19.1011489, 72.91122419999998)",0.0
732815,"(19.1289496, 72.930686)",0.0
2689495,"(18.9700798, 72.8395161)",0.0
1243909,"(19.0461248, 72.9132122)",0.0
726132,"(19.1289496, 72.930686)",0.0
934589,"(19.1969201, 72.876083)",0.0
1512579,"(19.1423522, 72.8449636)",0.0
2151375,"(18.9732592, 72.83235490000001)",0.0
1075755,"(19.0638046, 72.8920434)",0.0
336207,"(19.128564, 72.85186399999998)",0.0
2185398,"(19.1146891, 72.89624189999998)",0.0
1479042,"(19.1979771, 72.87249179999998)",0.0
605085,"(19.2022243, 72.8152705)",0.0
5043005,"(19.060574, 72.85043999999998)",0.0
1062308,"(19.0461248, 72.9132122)",0.0
1412054,"(19.0461248, 72.9132122)",0.0
2924709,"(19.0357714, 72.85745159999998)",0.0
873997,"(19.2175443, 72.8534756)",0.0
773148,"(19.0638046, 72.8920434)",0.0
3059413,"(19.0357714, 72.85745159999998)",0.0
773280,"(19.1511736, 72.8326275)",0.0
1512834,"(19.160481, 72.9454193)",0.0
1237125,"(19.1289496, 72.930686)",0.0
1478995,"(19.2354699, 72.84387480000002)",0.0
779835,"(19.133927, 72.9293612)",0.0
1102801,"(19.160481, 72.9454193)",0.0
1176567,"(19.1011489, 72.91122419999998)",0.0
2521469,"(19.0357714, 72.85745159999998)",0.0
4101316,"(19.0408918, 72.86529499999997)",0.0
1640661,"(19.160481, 72.9454193)",0.0
3563186,"(19.1146891, 72.89624189999998)",0.0
974822,"(19.0357714, 72.85745159999998)",0.0
605154,"(19.0357714, 72.85745159999998)",0.0
504311,"(19.0357714, 72.85745159999998)",0.0
537877,"(19.0357714, 72.85745159999998)",0.0
1559730,"(19.160481, 72.9454193)",0.0
968286,"(19.160481, 72.9454193)",0.0
1781692,"(19.144455, 72.82492599999998)",0.0
1042272,"(19.2175443, 72.8534756)",0.0
2286046,"(19.174838, 72.85401999999998)",0.0
1008386,"(19.1915579, 72.8604115)",0.0
537931,"(19.172349, 72.881314)",0.0
2702608,"(19.172349, 72.881314)",0.0
3375445,"(19.172349, 72.881314)",0.0
2030598,"(19.172349, 72.881314)",0.0
453219,"(19.1969201, 72.876083)",0.0
1042272,"(19.1915579, 72.8604115)",0.0
1613498,"(19.172349, 72.881314)",0.0
3025561,"(19.144455, 72.82492599999998)",0.0
3361734,"(19.144455, 72.82492599999998)",0.0
1243764,"(19.1146891, 72.89624189999998)",0.0
1311145,"(19.2198888, 72.86189820000001)",0.0
2689320,"(19.1920784, 72.8330885)",0.0
719497,"(19.2228758, 72.84217840000002)",0.0
1075701,"(19.2175443, 72.8534756)",0.0
453774,"(19.1969201, 72.876083)",0.0
1445690,"(19.1915579, 72.8604115)",0.0
2218684,"(19.1979771, 72.87249179999998)",0.0
1849048,"(19.1464581, 72.93887509999998)",0.0
2252523,"(19.1146891, 72.89624189999998)",0.0
1613624,"(19.2354699, 72.84387480000002)",0.0
739666,"(19.1760717, 72.9653036)",0.0
847259,"(19.1289496, 72.930686)",0.0
1378475,"(19.1464581, 72.93887509999998)",0.0
1337949,"(19.094047, 72.92266)",0.0
2185020,"(19.1289207, 72.8619092)",0.0
584905,"(19.172349, 72.881314)",0.0
1183405,"(19.094047, 72.92266)",0.0
672426,"(19.2228758, 72.84217840000002)",0.0
706026,"(19.1969201, 72.876083)",0.0
1519332,"(19.078596, 72.85396479999999)",0.0
7395707,"(18.9255728, 72.82422209999999)",0.0
1237184,"(19.1969201, 72.876083)",0.0
773238,"(19.071795, 72.86294199999998)",0.0
1136277,"(19.0461248, 72.9132122)",0.0
1223806,"(19.1011489, 72.91122419999998)",0.0
2702834,"(19.0615644, 72.85591070000002)",0.0
3354774,"(19.060574, 72.85043999999998)",0.0
2010516,"(19.0770493, 72.8425412)",0.0
3711672,"(19.060574, 72.85043999999998)",0.0
1042043,"(19.078596, 72.85396479999999)",0.0
2010355,"(19.1979771, 72.87249179999998)",0.0
1176654,"(19.2175443, 72.8534756)",0.0
1109339,"(19.2175443, 72.8534756)",0.0
2353424,"(19.1139004, 72.8524015)",0.0
2003484,"(19.0770493, 72.8425412)",0.0
860517,"(19.1289496, 72.930686)",0.0
1781605,"(19.13679, 72.93067590000003)",0.0
773232,"(19.0638046, 72.8920434)",0.0
5372089,"(19.0597654, 72.8519688)",0.0
806857,"(19.1969201, 72.876083)",0.0
665633,"(19.0588586, 72.8790468)",0.0
1687429,"(19.094047, 72.92266)",0.0
1270776,"(19.172349, 72.881314)",0.0
800130,"(19.078160600000004, 72.914467)",0.0
2097635,"(19.0770493, 72.8425412)",0.0
2756590,"(19.0045997, 72.8493739)",1.0
1075862,"(19.078596, 72.85396479999999)",0.0
773312,"(19.071795, 72.86294199999998)",0.0
2158011,"(19.1139004, 72.8524015)",0.0
2346457,"(19.0770493, 72.8425412)",0.0
793264,"(19.078160600000004, 72.914467)",0.0
1493117,"(19.078596, 72.85396479999999)",0.0
1472472,"(19.078596, 72.85396479999999)",0.0
1781605,"(19.160481, 72.9454193)",0.0
605161,"(19.111988, 72.866923)",0.0
4296416,"(19.060574, 72.85043999999998)",0.0
974937,"(19.1289207, 72.8619092)",0.0
584881,"(19.111988, 72.866923)",0.0
1613632,"(19.172349, 72.881314)",0.0
692514,"(19.1289496, 72.930686)",0.0
887496,"(19.111988, 72.866923)",0.0
672414,"(19.1367393, 72.9317595)",0.0
2803727,"(19.0615644, 72.85591070000002)",0.0
921232,"(19.1011489, 72.91122419999998)",0.0
726081,"(19.071795, 72.86294199999998)",0.0
1674203,"(19.078596, 72.85396479999999)",0.0
1344651,"(19.078596, 72.85396479999999)",0.0
1546537,"(19.2354699, 72.84387480000002)",0.0
2245662,"(19.144455, 72.82492599999998)",0.0
1613613,"(19.1289207, 72.8619092)",0.0
705994,"(19.0282347, 72.8785587)",0.0
1848939,"(19.1139004, 72.8524015)",0.0
2185127,"(19.094047, 72.92266)",0.0
3361936,"(19.144455, 72.82492599999998)",0.0
1277375,"(19.144455, 72.82492599999998)",0.0
1344660,"(19.144455, 72.82492599999998)",0.0
1210123,"(19.144455, 72.82492599999998)",0.0
685794,"(19.111988, 72.866923)",0.0
1143108,"(19.1084871, 72.8543345)",0.0
625207,"(19.172349, 72.881314)",0.0
921226,"(19.2175443, 72.8534756)",0.0
10757213,"(18.9946505, 72.83489920000002)",0.0
591611,"(19.111988, 72.866923)",0.0
840501,"(19.1760717, 72.9653036)",0.0
3025611,"(19.0484216, 72.82252290000002)",0.0
598362,"(19.111988, 72.866923)",0.0
1546246,"(19.2354699, 72.84387480000002)",0.0
336207,"(19.1582215, 72.9597433)",0.0
1008464,"(19.1289207, 72.8619092)",0.0
907547,"(19.1289207, 72.8619092)",0.0
974910,"(19.1289207, 72.8619092)",0.0
1680682,"(19.1752424, 72.97103890000002)",0.0
941294,"(19.1743576, 72.96274709999999)",0.0
820171,"(19.0282347, 72.8785587)",0.0
840518,"(19.1969201, 72.876083)",0.0
1512612,"(19.174838, 72.85401999999998)",0.0
1344828,"(19.1915579, 72.8604115)",0.0
504280,"(19.1969201, 72.876083)",0.0
1311177,"(19.1289207, 72.8619092)",0.0
349587,"(19.1582215, 72.9597433)",0.0
6051121,"(19.020062300000006, 72.8353928)",0.0
806789,"(19.160481, 72.9454193)",0.0
470643,"(19.1582215, 72.9597433)",0.0
571411,"(19.094047, 72.92266)",0.0
1747934,"(19.1376983, 72.8672613)",0.0
1210245,"(19.0461248, 72.9132122)",0.0
1344778,"(19.0753877, 72.8350999)",0.0
3328117,"(18.9946505, 72.83489920000002)",0.0
1008621,"(19.1289207, 72.8619092)",0.0
1681035,"(19.1139004, 72.8524015)",0.0
1478997,"(19.1146891, 72.89624189999998)",0.0
719411,"(19.111988, 72.866923)",0.0
1344828,"(19.160481, 72.9454193)",0.0
1311076,"(19.160481, 72.9454193)",0.0
389928,"(19.1511736, 72.8326275)",0.0
2360189,"(19.174838, 72.85401999999998)",0.0
1680867,"(19.1289207, 72.8619092)",0.0
1479331,"(19.160481, 72.9454193)",0.0
2857313,"(19.172349, 72.881314)",0.0
10085538,"(19.0764024, 72.8290568)",1.0
1008470,"(19.2228758, 72.84217840000002)",0.0
2790105,"(19.172349, 72.881314)",0.0
1008500,"(19.160481, 72.9454193)",0.0
2118027,"(19.2354699, 72.84387480000002)",0.0
907803,"(19.2175443, 72.8534756)",0.0
1882437,"(19.1146891, 72.89624189999998)",0.0
1378257,"(19.2198888, 72.86189820000001)",0.0
1143043,"(19.0357714, 72.85745159999998)",0.0
1512700,"(19.1915579, 72.8604115)",0.0
1478978,"(19.1915579, 72.8604115)",0.0
5378842,"(19.0484216, 72.82252290000002)",0.0
1580049,"(19.172349, 72.881314)",0.0
3025927,"(19.1768312, 72.8551916)",0.0
2286141,"(19.174838, 72.85401999999998)",0.0
2118034,"(19.172349, 72.881314)",0.0
941312,"(19.195301800000006, 72.8398395)",0.0
9413091,"(19.144455, 72.82492599999998)",0.0
9077018,"(19.144455, 72.82492599999998)",0.0
3227265,"(19.0770493, 72.8425412)",0.0
3018851,"(19.060574, 72.85043999999998)",0.0
1142838,"(19.1289207, 72.8619092)",0.0
1277392,"(19.144455, 72.82492599999998)",0.0
974934,"(19.1969201, 72.876083)",0.0
2857306,"(19.144455, 72.82492599999998)",0.0
537877,"(19.0522115, 72.900522)",0.0
1311076,"(19.0503488, 72.90635809999998)",0.0
