,price,bathroom,coord,bhk,sqft,class
1162,10000.0,2.0,"(17.3297189, 78.27489659999998)",2.0,1100.0,0.0
1163,28000.0,3.0,"(78.45375061035156, 17.458372116088867)",3.0,1873.0,0.0
1164,,,"(78.340859, 17.421424)",4.0,4055.0,0.0
1165,42000.0,,"(78.370931, 17.459332999999994)",3.0,2000.0,0.0
1166,8000.0,2.0,"(78.6095199584961, 17.401969909667972)",2.0,1200.0,0.0
1167,30000.0,5.0,"(17.418368700000002, 78.2454123)",5.0,3600.0,0.0
1168,15000.0,3.0,"(78.55096435546879, 17.3464965820312)",3.0,1470.0,0.0
1169,7000.0,1.0,"(78.62273406982422, 17.428947448730472)",2.0,850.0,0.0
1170,6000.0,1.0,"(78.51145935058594, 17.39874267578125)",1.0,,0.0
1171,8000.0,4.0,"(17.4293729, 78.6137993)",3.0,2100.0,0.0
1172,13000.0,2.0,"(79.76164245605469, 25.24619483947754)",2.0,1270.0,0.0
1173,37000.0,2.0,"(17.465717899999998, 78.34643419999998)",2.0,1270.0,0.0
1174,43000.0,4.0,"(17.4833526, 78.3870668)",4.0,2450.0,0.0
1175,12500.0,2.0,"(78.57026672363281, 17.405323028564453)",2.0,1200.0,0.0
1176,8000.0,1.0,"(78.50343322753906, 17.400335311889652)",1.0,,0.0
1177,30000.0,3.0,"(78.35317993164062, 17.462682723999027)",3.0,1700.0,0.0
1178,11000.0,2.0,"(17.399002300000006, 78.4156933)",2.0,1000.0,0.0
1179,30000.0,,"(78.30345585968091, 17.449229039428598)",3.0,1850.0,0.0
1180,8000.0,2.0,"(17.5003026, 78.5938192)",2.0,1300.0,0.0
1181,,6.0,"(17.4440931, 78.51842109999998)",5.0,7000.0,0.0
1183,18000.0,2.0,"(78.41004180908203, 17.401750564575195)",2.0,1000.0,0.0
1184,40000.0,3.0,"(78.34148406982422, 17.46439552307129)",3.0,1700.0,0.0
1185,18000.0,2.0,"(78.39454650878906, 17.406675338745114)",2.0,850.0,0.0
1186,70000.0,2.0,"(78.39183807373047, 17.404264450073242)",2.0,1200.0,0.0
1187,28000.0,4.0,"(17.338999800000003, 78.3828006)",4.0,2495.0,0.0
1188,25000.0,3.0,"(78.51783752441406, 17.404741287231445)",3.0,1500.0,0.0
1189,32000.0,3.0,"(78.46477508544922, 17.411504745483402)",3.0,1600.0,0.0
1190,16000.0,2.0,"(78.41552734375, 17.496648788452152)",2.0,1200.0,0.0
1191,9000.0,2.0,"(17.3714737, 78.5695016)",2.0,1200.0,0.0
1192,30000.0,,"(17.3773139, 78.4922217)",,,0.0
1193,8000.0,1.0,"(78.45079040527344, 17.41413688659668)",1.0,,0.0
1194,35000.0,2.0,"(17.4967483, 78.3936193)",2.0,1000.0,0.0
1195,20000.0,3.0,"(17.4744112, 78.54549990000002)",3.0,1500.0,0.0
1196,7500.0,2.0,"(17.5457997, 78.28605379999998)",2.0,950.0,0.0
1197,65000.0,3.0,"(78.45381927490234, 17.458381652832028)",3.0,2800.0,0.0
1198,30000.0,5.0,"(78.2944564819336, 17.51347541809082)",4.0,2000.0,0.0
1199,17000.0,2.0,"(78.38829040527344, 17.500701904296875)",2.0,960.0,0.0
1200,15000.0,3.0,"(78.45396423339844, 17.458425521850586)",3.0,1440.0,0.0
1201,25000.0,1.0,"(17.428599399999996, 78.3588692)",1.0,,0.0
1202,13000.0,2.0,"(17.408754199999994, 78.4432214)",2.0,850.0,1.0
1203,7000.0,2.0,"(78.6487045288086, 17.45698356628418)",2.0,1247.0,0.0
1204,21000.0,2.0,"(17.4950805, 78.3400245)",3.0,1710.0,0.0
1205,12000.0,2.0,"(17.4204183, 78.4837245)",2.0,1000.0,0.0
1206,15000.0,2.0,"(78.39632840209958, 17.52932259489294)",2.0,1000.0,0.0
1207,11000.0,1.0,"(78.32415008544922, 17.495595932006836)",2.0,1400.0,0.0
1208,18000.0,3.0,"(17.4153172, 78.3556287)",3.0,2000.0,0.0
1209,9000.0,2.0,"(17.4008323, 78.55917120000002)",2.0,140.0,0.0
1210,16850.0,2.0,"(17.507958399999996, 78.3021871)",2.0,1500.0,0.0
1211,15750.0,2.0,"(17.507958399999996, 78.3021871)",2.0,1500.0,0.0
1212,17000.0,3.0,"(17.495289899999996, 78.3419955)",3.0,1262.0,0.0
1213,19100.0,2.0,"(17.507958399999996, 78.3021871)",3.0,1500.0,0.0
1214,52000.0,,"(78.37323, 17.40896)",4.0,3200.0,0.0
1215,40000.0,,"(78.361186, 17.4204199)",3.0,2405.0,0.0
1216,22000.0,2.0,"(78.43846651740073, 17.38644736947006)",2.0,1550.0,0.0
1217,40000.0,3.0,"(17.4217996, 78.40486860000001)",3.0,2200.0,0.0
1218,7500.0,2.0,"(17.5003026, 78.5938192)",2.0,1350.0,0.0
1219,55000.0,4.0,"(17.3662087, 78.3982972)",3.0,2700.0,0.0
1220,19000.0,2.0,"(17.4950805, 78.3400245)",3.0,1700.0,0.0
1221,12000.0,1.0,"(78.37042236328125, 17.476627349853516)",1.0,,0.0
1222,17000.0,3.0,"(78.60173797607422, 17.393457412719727)",3.0,2200.0,0.0
1223,7500.0,2.0,"(17.454467, 78.4034188)",2.0,1450.0,0.0
1224,20000.0,2.0,"(17.428599399999996, 78.3588692)",2.0,1400.0,0.0
1225,18000.0,1.0,"(78.38188036239625, 17.49407034003378)",1.0,,0.0
1226,28000.0,3.0,"(17.4153172, 78.3556287)",3.0,2050.0,0.0
1227,16000.0,2.0,"(78.60173034667969, 17.393415451049805)",2.0,1400.0,0.0
1228,40000.0,3.0,"(78.51698971694945, 17.495099305711552)",3.0,3500.0,0.0
1229,40000.0,3.0,"(78.45375061035156, 17.4583740234375)",3.0,2300.0,0.0
1230,25000.0,2.0,"(17.399259, 78.4710285)",2.0,1200.0,0.0
1231,35000.0,2.0,"(17.403307, 78.4529396)",3.0,1500.0,0.0
1232,18000.0,2.0,"(17.4948682, 78.39914559999998)",2.0,1250.0,0.0
1233,8000.0,2.0,"(17.4945046, 78.4744137)",2.0,750.0,0.0
1234,8500.0,2.0,"(17.3529457, 78.5356595)",2.0,870.0,0.0
1235,15000.0,,"(78.4289468, 17.529674399999998)",3.0,1933.0,0.0
1236,41000.0,,"(78.33749499999998, 17.464033800000006)",3.0,1710.0,0.0
1237,8000.0,1.0,"(17.4493902, 78.5378681)",2.0,700.0,0.0
1238,17000.0,2.0,"(17.4102364, 78.476188)",2.0,800.0,0.0
1239,36000.0,3.0,"(78.4677734375, 17.444341659545902)",3.0,2500.0,0.0
1240,22000.0,3.0,"(78.58212280273438, 17.370733261108402)",3.0,1800.0,0.0
1241,18000.0,2.0,"(17.4967483, 78.3936193)",2.0,650.0,0.0
1242,14500.0,2.0,"(78.43319702148438, 17.394479751586914)",2.0,1100.0,0.0
1243,22000.0,,"(78.33836640000001, 17.4910736)",3.0,,0.0
1244,6000.0,1.0,"(78.5076675415039, 17.409883499145508)",1.0,,0.0
1245,55000.0,,"(78.3693554, 17.455118300000002)",3.0,2525.0,0.0
1246,15000.0,2.0,"(78.51238250732422, 17.405561447143555)",2.0,1200.0,0.0
1247,13000.0,2.0,"(17.4955379, 78.35702909999998)",2.0,1000.0,0.0
1248,22000.0,3.0,"(78.54345703125, 17.513944625854492)",3.0,2500.0,0.0
1249,12000.0,2.0,"(78.50827026367188, 17.46834373474121)",2.0,1200.0,0.0
1250,18000.0,2.0,"(78.357666015625, 17.440364837646484)",1.0,,0.0
1251,18000.0,3.0,"(17.3621635, 78.5508569)",3.0,1400.0,0.0
1252,9800.0,2.0,"(78.42776489257812, 17.42987060546875)",2.0,925.0,0.0
1253,26000.0,3.0,"(17.441643300000006, 78.4418183)",3.0,2000.0,0.0
1254,15000.0,2.0,"(17.4077808, 78.60227669999998)",2.0,1600.0,0.0
1255,17000.0,,"(78.5664516666667, 17.486958333333302)",3.0,,0.0
1256,14000.0,2.0,"(78.4897918701172, 17.372266769409197)",2.0,1100.0,0.0
1257,10000.0,2.0,"(78.5513916015625, 17.358924865722653)",2.0,1025.0,0.0
1258,25000.0,,"(78.42833931, 17.456138)",3.0,1225.0,0.0
1259,20000.0,3.0,"(78.5513916015625, 17.358924865722653)",3.0,1500.0,0.0
1260,68000.0,3.0,"(78.9276351928711, 17.529855728149414)",3.0,1890.0,0.0
1261,18000.0,2.0,"(17.4947934, 78.3996441)",2.0,1100.0,0.0
1262,17000.0,3.0,"(17.497722, 78.3944485)",3.0,1470.0,0.0
1263,9500.0,2.0,"(78.45372772216797, 17.45833969116211)",2.0,1250.0,0.0
1264,17000.0,3.0,"(78.60176086425781, 17.39349365234375)",3.0,1600.0,0.0
1265,7000.0,1.0,"(78.5020523071289, 17.401262283325195)",1.0,,0.0
1266,38000.0,,"(78.33749499999998, 17.464033800000006)",2.0,1380.0,0.0
1267,12500.0,2.0,"(78.54914093017578, 17.361982345581055)",2.0,900.0,0.0
1268,32000.0,3.0,"(78.5179672241211, 17.404525756835938)",3.0,1600.0,0.0
1269,16900.0,2.0,"(17.3556582, 78.4221304)",3.0,1800.0,0.0
1270,11200.0,2.0,"(78.46661376953125, 17.397249221801758)",2.0,1000.0,0.0
1271,12000.0,2.0,"(17.4546797, 78.51922979999998)",2.0,800.0,0.0
1272,21500.0,4.0,"(78.54894256591797, 17.374784469604492)",3.0,1850.0,0.0
1273,56500.0,,"(78.369176, 17.415941)",3.0,2405.0,0.0
1274,60000.0,3.0,"(17.4153172, 78.3556287)",3.0,2825.0,0.0
1275,24000.0,2.0,"(17.447917938232422, 78.37617492675781)",2.0,1250.0,0.0
1276,8500.0,2.0,"(78.29343477293742, 17.51469238029113)",2.0,900.0,0.0
1277,8000.0,2.0,"(78.529167175293, 17.2994709014893)",2.0,100.0,0.0
1278,8000.0,1.0,"(17.491595, 78.2920407)",1.0,,0.0
1279,32000.0,3.0,"(17.4792782, 78.4181787)",4.0,2000.0,0.0
1280,95000.0,,"(78.38888100000001, 17.4396)",4.0,3400.0,0.0
1281,15000.0,2.0,"(78.38674926757812, 17.434255599975586)",2.0,1250.0,0.0
1282,22000.0,3.0,"(78.35317993164062, 17.462682723999027)",3.0,1560.0,0.0
1283,8500.0,2.0,"(78.60076141357422, 17.41178321838379)",2.0,1050.0,0.0
1284,9500.0,2.0,"(17.517142800000002, 78.315742)",2.0,900.0,0.0
1285,10000.0,2.0,"(78.33509826660156, 17.549383163452152)",2.0,1100.0,0.0
1286,28000.0,3.0,"(17.4097358, 78.6016437)",3.0,166.0,0.0
1287,8000.0,1.0,"(17.4415689, 78.4415568)",1.0,,0.0
1288,,5.0,"(17.4554835, 78.3684902)",4.0,4320.0,0.0
1289,35000.0,2.0,"(78.54273986816406, 17.407220840454098)",3.0,1800.0,0.0
1290,11000.0,2.0,"(78.29974365234375, 17.520044326782227)",2.0,150.0,0.0
1291,10000.0,2.0,"(17.534962699999998, 78.4022446)",2.0,1000.0,1.0
1292,10500.0,2.0,"(17.4948682, 78.39914559999998)",2.0,1100.0,0.0
1293,85000.0,,"(78.3825746, 17.442211399999998)",5.0,4375.0,0.0
1294,38900.0,3.0,"(17.4861331, 78.3751017)",3.0,1690.0,0.0
1295,,4.0,"(17.4077591, 78.42687029999998)",3.0,3100.0,0.0
1296,50000.0,,"(78.404154, 17.414598)",3.0,2210.0,0.0
1297,10000.0,2.0,"(78.44623565673828, 17.329059600830078)",2.0,120.0,0.0
1298,20000.0,2.0,"(78.35317993164062, 17.462682723999027)",2.0,1350.0,0.0
1299,35000.0,3.0,"(17.4218667, 78.4553206)",3.0,1850.0,0.0
1300,9000.0,2.0,"(78.55963134765625, 17.32314109802246)",2.0,1100.0,0.0
1301,14000.0,2.0,"(17.3556582, 78.4221304)",2.0,1000.0,0.0
1302,7000.0,1.0,"(17.509399, 78.29983829999998)",1.0,,0.0
1303,6500.0,1.0,"(17.399002300000006, 78.4156933)",1.0,,0.0
1304,5500.0,1.0,"(17.341318899999994, 78.53155459999998)",1.0,,0.0
1305,14000.0,2.0,"(78.3919448852539, 17.478853225708008)",2.0,1250.0,0.0
1306,14000.0,3.0,"(78.36149163106039, 17.55777885527467)",1.0,,0.0
1307,12500.0,2.0,"(17.3936156, 78.38351170000001)",2.0,1350.0,0.0
1308,30000.0,2.0,"(17.3947265, 78.451538)",2.0,1800.0,0.0
1309,12000.0,2.0,"(17.369888699999994, 78.4304712)",2.0,1500.0,0.0
1310,7000.0,1.0,"(17.3643408, 78.3952183)",1.0,,0.0
1311,9500.0,2.0,"(17.534962699999998, 78.4022446)",2.0,1350.0,1.0
1312,16000.0,,"(78.4087385, 17.3541456)",3.0,1800.0,0.0
1313,14000.0,2.0,"(17.4950805, 78.3400245)",2.0,1150.0,0.0
1314,5000.0,3.0,"(17.3915341, 78.4947952)",2.0,800.0,0.0
1315,12500.0,1.0,"(17.443464600000002, 78.3771953)",1.0,,0.0
1316,10000.0,2.0,"(17.338999800000003, 78.3828006)",2.0,1000.0,0.0
1317,20000.0,,"(78.3505943, 17.543962)",4.0,2400.0,0.0
1318,15500.0,,"(78.39094200000002, 17.5145)",2.0,1145.0,0.0
1319,6500.0,2.0,"(17.485291, 78.60988470000002)",2.0,1500.0,0.0
1320,35000.0,3.0,"(17.4169142, 78.3423777)",3.0,1805.0,0.0
1321,75000.0,,"(78.3750564116008, 17.343221917632302)",4.0,4000.0,0.0
1322,50000.0,,"(78.3693554, 17.455118300000002)",3.0,2520.0,0.0
1323,75000.0,,"(78.3825746, 17.442211399999998)",5.0,4375.0,0.0
1324,12000.0,1.0,"(17.491939399999996, 78.51276039999998)",2.0,1100.0,0.0
1325,20000.0,3.0,"(78.38607025146484, 17.551816940307614)",4.0,2400.0,0.0
1326,5500.0,1.0,"(17.3921964, 78.5403524)",1.0,2.0,0.0
1327,40000.0,,"(17.4218667, 78.4553206)",4.0,2000.0,0.0
1328,28000.0,3.0,"(78.36370605285713, 17.39329138779801)",3.0,1915.0,0.0
1329,21000.0,2.0,"(17.449277300000002, 78.41834779999998)",3.0,1250.0,1.0
1330,6500.0,1.0,"(78.58555603027344, 17.378982543945312)",1.0,,0.0
1331,30000.0,3.0,"(78.35317993164062, 17.462682723999027)",3.0,1600.0,0.0
1332,13000.0,2.0,"(78.3200912475586, 17.49774169921875)",2.0,1400.0,0.0
1333,23000.0,2.0,"(78.45032501220703, 17.445369720458984)",2.0,1600.0,0.0
1334,,3.0,"(78.43399047851562, 17.428239822387695)",3.0,3000.0,0.0
1335,50000.0,,"(78.34774300000002, 17.425396)",2.0,1035.0,0.0
1336,7000.0,1.0,"(17.3697974, 78.5156614)",1.0,,0.0
1337,12000.0,2.0,"(78.54962921142578, 17.419645309448242)",2.0,1450.0,0.0
1338,30000.0,2.0,"(17.369888699999994, 78.4304712)",3.0,1700.0,0.0
1339,10000.0,2.0,"(78.28820037841797, 17.449577331542972)",2.0,1086.0,0.0
1340,14000.0,2.0,"(17.509399, 78.29983829999998)",3.0,1500.0,0.0
1341,16000.0,2.0,"(78.55345916748047, 17.365093231201172)",3.0,1456.0,0.0
1342,8000.0,1.0,"(17.399648000000006, 78.41194920000002)",1.0,,0.0
1343,11000.0,2.0,"(17.349872, 78.3820896)",2.0,120.0,0.0
1344,25000.0,,"(78.37749166666667, 17.41673666666667)",3.0,1640.0,0.0
1345,45000.0,,"(78.37323, 17.40896)",3.0,2500.0,0.0
1346,5000.0,1.0,"(78.43899536132812, 17.551435470581055)",1.0,,0.0
1347,30000.0,,"(78.3919494427829, 17.475719)",2.0,1350.0,0.0
1348,8000.0,2.0,"(78.5636215209961, 17.403547286987305)",2.0,160.0,0.0
1349,15000.0,2.0,"(17.541361399999996, 78.38958570000001)",2.0,1200.0,0.0
1350,6600.0,2.0,"(17.3311509, 78.56111670000001)",3.0,200.0,0.0
1351,12000.0,2.0,"(17.4415837, 78.2785379)",2.0,1430.0,0.0
1352,14000.0,2.0,"(78.36815643310547, 17.393661499023438)",2.0,,0.0
1353,14000.0,,"(78.355377, 17.469431)",1.0,,0.0
1354,18000.0,2.0,"(78.40123748779297, 17.49273681640625)",2.0,1170.0,0.0
1355,15000.0,2.0,"(17.495289899999996, 78.3419955)",3.0,1550.0,0.0
1356,16000.0,2.0,"(17.3868117, 78.4538802)",2.0,1100.0,1.0
1357,10000.0,1.0,"(17.4344744, 78.44518670000002)",2.0,450.0,0.0
1358,25000.0,2.0,"(78.35317993164062, 17.462682723999027)",2.0,1300.0,0.0
1359,45000.0,,"(78.3919494427829, 17.475719)",3.0,2259.0,0.0
1360,26500.0,3.0,"(17.4861331, 78.3751017)",3.0,1300.0,0.0
1361,16000.0,,"(78.4087385, 17.3541456)",2.0,1395.0,0.0
1362,22000.0,3.0,"(17.500778399999998, 78.47333509999999)",3.0,1350.0,0.0
1363,23200.0,3.0,"(17.4733907, 78.48721359999998)",3.0,1400.0,0.0
1364,12000.0,2.0,"(78.42740631103516, 17.429485321044922)",2.0,1350.0,0.0
1365,38000.0,3.0,"(17.4169142, 78.3423777)",3.0,1520.0,0.0
1366,35000.0,,"(78.356196, 17.39412)",3.0,1870.0,0.0
1367,45000.0,,"(78.3659729, 17.418082199999994)",3.0,2580.0,0.0
1368,17000.0,,"(78.323202, 17.499153)",3.0,1400.0,0.0
1369,15000.0,,"(78.4941193, 17.555166600000003)",3.0,1200.0,0.0
1370,10000.0,1.0,"(78.50407409667969, 17.461576461791992)",1.0,,0.0
1371,6500.0,2.0,"(78.44071197509766, 17.347612380981445)",1.0,,0.0
1372,22000.0,,"(78.4254766, 17.3735955)",3.0,1707.0,0.0
1373,15000.0,1.0,"(78.45375061035156, 17.458383560180664)",1.0,,0.0
1374,8500.0,1.0,"(78.35848236083984, 17.483285903930664)",1.0,,0.0
1375,12000.0,,"(78.50335759999999, 17.340752)",2.0,1050.0,0.0
1376,55000.0,4.0,"(79.57548522949219, 18.017391204833984)",4.0,2000.0,0.0
1377,17000.0,2.0,"(17.395863100000003, 78.42190049999998)",2.0,1000.0,0.0
1378,13500.0,2.0,"(78.37516784667969, 17.323055267333984)",3.0,1620.0,0.0
1379,9000.0,1.0,"(78.45375061035156, 17.458385467529293)",2.0,1206.0,0.0
1380,12500.0,2.0,"(17.519667499999994, 78.3778542)",2.0,1150.0,0.0
1381,17000.0,2.0,"(78.39234161376953, 17.451690673828125)",2.0,1150.0,0.0
1382,40000.0,4.0,"(17.3982116, 78.37485129999997)",4.0,2800.0,0.0
1383,8000.0,2.0,"(17.517142800000002, 78.315742)",2.0,1030.0,0.0
1384,7500.0,2.0,"(17.5003026, 78.5938192)",2.0,1600.0,0.0
1385,25000.0,3.0,"(78.3910675048828, 17.4411487579346)",3.0,1800.0,0.0
1386,12000.0,2.0,"(78.45384216308594, 17.458427429199222)",2.0,1080.0,0.0
1387,13000.0,2.0,"(78.3792419433594, 17.345947265625)",2.0,150.0,0.0
1388,10000.0,2.0,"(17.4836979, 78.3158338)",2.0,1000.0,0.0
1389,,4.0,"(17.432273864746097, 78.40977478027344)",4.0,4000.0,0.0
1390,,,"(17.420914399999994, 78.4411532)",4.0,3000.0,0.0
1391,13500.0,2.0,"(17.531657199999998, 78.3913328)",2.0,1050.0,0.0
1392,9000.0,1.0,"(78.5123825073242, 17.4055614471436)",1.0,,0.0
1393,21000.0,3.0,"(78.51238250732422, 17.405561447143555)",3.0,1500.0,0.0
1394,55000.0,3.0,"(78.45377349853516, 17.458383560180664)",3.0,3330.0,0.0
1395,65000.0,4.0,"(17.4071323, 78.39062179999998)",3.0,3325.0,0.0
1396,14000.0,2.0,"(78.40162658691406, 17.399038314819336)",2.0,900.0,0.0
1397,55000.0,,"(78.37323, 17.40896)",4.0,3600.0,0.0
1398,12000.0,2.0,"(78.4537582397461, 17.458358764648438)",2.0,1095.0,0.0
1399,25000.0,2.0,"(78.43576049804688, 17.415895462036133)",2.0,1100.0,0.0
1400,35000.0,,"(78.338892, 17.3965068)",3.0,2358.0,0.0
1401,13000.0,3.0,"(17.4883448, 78.5596971)",3.0,1450.0,0.0
1402,25000.0,2.0,"(17.4107978, 78.34155200000002)",2.0,1200.0,0.0
1403,,,"(78.437096, 17.416125)",4.0,3500.0,0.0
1404,13000.0,1.0,"(17.407929, 78.5795698)",1.0,,0.0
1405,8000.0,2.0,"(17.3052765, 78.5253226)",2.0,1350.0,0.0
1406,10000.0,2.0,"(79.56898498535156, 18.011993408203125)",2.0,2450.0,0.0
1407,9000.0,2.0,"(78.50495147705078, 17.34648323059082)",2.0,1500.0,0.0
1408,40000.0,3.0,"(17.444795199999998, 78.3998642)",3.0,1625.0,0.0
1409,23000.0,2.0,"(17.5043215, 78.3230559)",2.0,1300.0,0.0
1410,26000.0,3.0,"(17.3556582, 78.4221304)",3.0,1800.0,0.0
1411,21000.0,1.0,"(78.43576049804688, 17.415895462036133)",1.0,,0.0
1412,18000.0,2.0,"(17.498193399999998, 78.3917408)",2.0,1300.0,0.0
1413,8000.0,,"(78.28435283, 17.54924025)",2.0,1250.0,0.0
1414,79000.0,5.0,"(78.37590789794922, 17.342594146728516)",4.0,4261.0,0.0
1415,13000.0,2.0,"(17.539618100000002, 78.43749150000002)",3.0,1200.0,1.0
1416,13000.0,2.0,"(17.3687526, 78.47917729999998)",3.0,1200.0,0.0
1417,25000.0,3.0,"(17.3920012, 78.4969058)",3.0,1550.0,0.0
1418,36000.0,,"(78.37323, 17.40896)",3.0,1900.0,0.0
1419,,3.0,"(78.45374298095703, 17.458391189575195)",4.0,4200.0,0.0
1420,15000.0,,"(78.32665899999998, 17.483320000000006)",2.0,900.0,0.0
1421,80000.0,4.0,"(78.36527252197266, 17.419166564941403)",4.0,3600.0,0.0
1422,32000.0,,"(78.310249, 17.470295999999998)",3.0,1960.0,0.0
1423,40000.0,3.0,"(78.30661010742188, 17.463356018066403)",3.0,1800.0,0.0
1424,22000.0,4.0,"(78.41350555419922, 17.34621810913086)",3.0,2200.0,0.0
1425,11500.0,2.0,"(17.3941099, 78.50994159999998)",2.0,1000.0,0.0
1426,6000.0,1.0,"(17.3941099, 78.50994159999998)",1.0,2.0,0.0
1427,22500.0,3.0,"(17.3941099, 78.50994159999998)",3.0,1600.0,0.0
1428,22000.0,,"(17.426675699999997, 78.4584067)",3.0,1450.0,0.0
1429,10000.0,2.0,"(78.58584594726562, 17.420516967773438)",2.0,1200.0,0.0
1430,8000.0,1.0,"(17.4085878, 78.47532159999999)",1.0,,0.0
1431,18000.0,2.0,"(78.49618530273438, 17.393695831298828)",2.0,1100.0,0.0
1432,23000.0,2.0,"(78.48606872558594, 17.405160903930664)",3.0,1500.0,0.0
1433,10000.0,6.0,"(79.5717544555664, 18.01580047607422)",,,0.0
1434,13000.0,2.0,"(78.31621551513672, 17.48708152770996)",2.0,1100.0,0.0
1435,12000.0,2.0,"(17.335853600000004, 78.44717179999998)",2.0,975.0,0.0
1436,28000.0,3.0,"(78.45804595947266, 17.519800186157227)",3.0,2072.0,0.0
1437,13000.0,1.0,"(78.39156341552734, 17.44753646850586)",1.0,,0.0
1438,20000.0,2.0,"(78.45376586914062, 17.458345413208008)",3.0,1260.0,0.0
1439,19000.0,2.0,"(78.4537582397461, 17.458335876464847)",3.0,1400.0,0.0
1440,26000.0,3.0,"(78.376220703125, 17.39118766784668)",3.0,1900.0,0.0
1441,35000.0,3.0,"(78.39964294433591, 17.4947929382324)",3.0,1916.0,0.0
1442,,,"(78.30043520000002, 17.4842892)",4.0,4500.0,0.0
1443,32000.0,,"(78.39179920000002, 17.4397223)",2.0,1024.0,0.0
1444,14000.0,1.0,"(78.45372772216797, 17.458377838134766)",1.0,,0.0
1445,40000.0,5.0,"(17.5366218, 78.4844811)",5.0,2700.0,0.0
1446,15000.0,2.0,"(17.497722, 78.3944485)",,,0.0
1447,35000.0,2.0,"(78.39323425292969, 17.490833282470707)",3.0,1400.0,0.0
1448,7500.0,2.0,"(78.6257095336914, 17.42219352722168)",2.0,100.0,0.0
1449,25000.0,,"(78.4496610419688, 17.411545684219)",3.0,1733.0,0.0
1450,8000.0,2.0,"(78.55488586425781, 17.31120491027832)",2.0,1100.0,0.0
1451,30000.0,,"(78.1890958, 17.4319928)",5.0,3600.0,0.0
1452,15000.0,2.0,"(17.491595, 78.2920407)",2.0,1000.0,0.0
1453,21000.0,2.0,"(78.60174560546875, 17.393428802490234)",3.0,1400.0,0.0
1454,27000.0,,"(78.367412, 17.401248000000002)",2.0,1405.0,0.0
1455,19000.0,2.0,"(78.3726806640625, 17.406845092773438)",3.0,1400.0,0.0
1457,,,"(78.2908484, 17.4536307)",4.0,4500.0,0.0
1458,15000.0,2.0,"(17.4948682, 78.39914559999998)",3.0,1250.0,0.0
1459,20000.0,,"(78.457135, 17.171206)",3.0,2500.0,0.0
1460,9500.0,,"(78.320265, 17.525914999999998)",2.0,1200.0,0.0
1461,67000.0,,"(17.4238671, 78.4005434)",4.0,3240.0,0.0
1462,15000.0,3.0,"(17.539618100000002, 78.43749150000002)",3.0,1640.0,1.0
1463,27000.0,3.0,"(78.45396423339844, 17.458209991455078)",3.0,1800.0,0.0
1464,17500.0,2.0,"(17.463356018066403, 78.30661010742188)",2.0,1200.0,0.0
1465,32000.0,3.0,"(78.50821685791016, 17.404340744018555)",3.0,1616.0,0.0
1466,16000.0,3.0,"(17.3605831, 78.4274643)",3.0,1500.0,0.0
1467,17000.0,1.0,"(17.443485100000004, 78.46453790000002)",1.0,,0.0
1468,25000.0,,"(78.4009025362718, 17.446831810877992)",2.0,1150.0,0.0
1469,25000.0,,"(78.4009025362718, 17.446831810877992)",2.0,1200.0,0.0
1470,28000.0,3.0,"(78.45378112792969, 17.458364486694336)",3.0,1600.0,0.0
1471,17000.0,,"(78.368679, 17.546723)",3.0,2280.0,0.0
1472,50000.0,4.0,"(78.60172271728516, 17.393413543701172)",3.0,2200.0,0.0
1473,14000.0,3.0,"(78.60173797607422, 17.393457412719727)",3.0,1250.0,0.0
1474,30000.0,3.0,"(17.3736998, 78.34893249999998)",2.0,2160.0,0.0
1475,29500.0,,"(78.3556756, 17.497769899999998)",4.0,2105.0,0.0
1476,13500.0,3.0,"(17.519667499999994, 78.3778542)",3.0,1300.0,0.0
1477,26000.0,2.0,"(78.45405578613281, 17.458707809448242)",2.0,1200.0,0.0
1478,,,"(17.3299221, 78.27590390000002)",3.0,3000.0,0.0
1479,45000.0,3.0,"(17.399094899999998, 78.4773256)",3.0,2270.0,0.0
1480,7500.0,2.0,"(78.58980560302734, 17.262311935424805)",2.0,1000.0,0.0
1481,18000.0,3.0,"(17.3941099, 78.50994159999998)",3.0,1500.0,0.0
1482,12500.0,1.0,"(78.39156341552734, 17.44753646850586)",1.0,,0.0
1483,16500.0,2.0,"(78.60169219970703, 17.393266677856445)",2.0,1250.0,0.0
1484,14000.0,3.0,"(17.495289899999996, 78.3419955)",3.0,1500.0,0.0
1485,10000.0,2.0,"(78.56043243408203, 17.326244354248047)",2.0,1500.0,0.0
1486,9000.0,1.0,"(17.4204183, 78.4837245)",1.0,,0.0
1487,11000.0,2.0,"(78.32415008544922, 17.495595932006836)",2.0,1000.0,0.0
1488,13000.0,2.0,"(17.3838117, 78.47529399999998)",2.0,1100.0,0.0
1489,13500.0,2.0,"(17.3981907, 78.49934520000002)",2.0,1000.0,0.0
1490,7000.0,1.0,"(17.3981907, 78.49934520000002)",1.0,,0.0
1491,15000.0,2.0,"(17.398574, 78.51259350000002)",2.0,1100.0,0.0
1492,24000.0,3.0,"(17.398574, 78.51259350000002)",3.0,1500.0,0.0
1493,13000.0,3.0,"(78.5536117553711, 17.32571792602539)",2.0,1350.0,0.0
1494,9000.0,2.0,"(17.4384109, 78.36367179999998)",2.0,1265.0,0.0
1495,30000.0,3.0,"(17.4674034, 78.4005751)",3.0,1750.0,0.0
1496,20000.0,2.0,"(78.4537124633789, 17.458364486694336)",3.0,1500.0,0.0
