,price,coord,class
2069,31000.0,"(19.0961829, 72.88774219999998)",1.0
2070,1.0,"(19.1393862, 72.82939209999998)",0.0
2071,70000.0,"(19.0785988, 72.91014559999998)",0.0
2075,2.23,"(19.0099129, 72.8426858)",0.0
2076,33000.0,"(19.197956100000006, 72.87074799999998)",0.0
2077,36000.0,"(19.1273551, 72.82754570000002)",0.0
2078,30000.0,"(19.1655736, 72.99108269999998)",0.0
2079,1.05,"(18.9924132, 72.85471640000002)",1.0
2084,16000.0,"(18.972009, 73.03482290000002)",0.0
2086,25000.0,"(19.0473216, 73.0699046)",0.0
2087,46000.0,"(19.0148695, 72.86314300000002)",0.0
2089,1.2,"(19.059559600000004, 72.8295287)",0.0
2090,45000.0,"(19.0394267, 73.01027160000002)",0.0
2091,30000.0,"(19.219001, 72.96780079999998)",0.0
2092,28000.0,"(19.2624668, 72.97410670000002)",0.0
2093,10000.0,"(19.2152559, 72.9918208)",0.0
2094,55000.0,"(19.0280168, 73.0265071)",0.0
2095,14500.0,"(18.972009, 73.03482290000002)",0.0
2096,27500.0,"(19.2004454, 72.87370229999998)",0.0
2097,83500.0,"(19.0148695, 72.86314300000002)",0.0
2098,70000.0,"(19.0088678, 72.8573828)",0.0
2099,40000.0,"(19.1364016, 72.8296252)",0.0
2100,1.3,"(19.0707859, 72.8256993)",0.0
2102,16000.0,"(19.013835600000004, 73.10139709999999)",0.0
2103,1.3,"(19.059559600000004, 72.8295287)",0.0
2104,22000.0,"(19.2624668, 72.97410670000002)",0.0
2105,42000.0,"(19.0067804, 73.01469959999999)",0.0
2107,65000.0,"(19.0511106, 72.89068490000002)",0.0
2108,1.45,"(19.0235976, 72.8378125)",0.0
2109,1.85,"(18.9986406, 72.8173599)",0.0
2110,21000.0,"(19.1044073, 72.9987568)",0.0
2111,51000.0,"(19.0522115, 72.900522)",0.0
2112,98000.0,"(19.1153798, 72.9091436)",0.0
2113,40000.0,"(19.2139911, 72.86557890000002)",0.0
2114,27000.0,"(19.1024466, 72.91996490000002)",0.0
2115,42000.0,"(19.1725542, 72.942537)",0.0
2116,1.25,"(19.1074911, 72.90176029999998)",0.0
2117,23500.0,"(19.2412466, 72.97564)",0.0
2118,16000.0,"(19.2412466, 72.97564)",0.0
2119,22000.0,"(19.106441, 73.0043675)",0.0
2120,40000.0,"(19.0340935, 73.01469959999999)",0.0
2121,17000.0,"(19.1233866, 72.8951151)",0.0
2122,94000.0,"(19.067367800000003, 72.82624109999998)",0.0
2123,37000.0,"(19.2108314, 72.874741)",0.0
2124,2.5,"(19.1075424, 72.8263142)",0.0
2125,42001.0,"(19.1725542, 72.942537)",0.0
2126,56000.0,"(19.0698892, 72.8373532)",0.0
2127,3.0,"(19.0163283, 72.82911290000001)",0.0
2128,25500.0,"(19.0284219, 73.0153137)",0.0
2132,21000.0,"(19.0709539, 73.0728908)",0.0
2133,70000.0,"(19.0516931, 72.86916020000002)",0.0
2135,1.6,"(18.9986406, 72.8173599)",0.0
2136,19000.0,"(19.2591372, 72.9844401)",0.0
2137,88500.0,"(19.1197229, 72.9051708)",0.0
2138,26000.0,"(19.1246846, 72.8957417)",0.0
2139,64000.0,"(19.1141602, 72.9357502)",0.0
2140,6.75,"(18.9976573, 72.8375932)",0.0
2141,1.55,"(19.0522115, 72.900522)",0.0
2142,13550.0,"(19.010171600000003, 73.1006593)",0.0
2143,6000.0,"(19.3561143, 72.8721845)",0.0
2144,75000.0,"(19.0598839, 72.83422209999998)",0.0
2147,49500.0,"(19.076277, 72.8653997)",1.0
2149,46000.0,"(19.0516931, 72.86916020000002)",0.0
2150,9500.0,"(18.9804395, 73.0250312)",0.0
2151,75000.0,"(19.0034957, 72.8205292)",0.0
2153,85000.0,"(19.1074911, 72.90176029999998)",0.0
2154,1.7,"(19.0522115, 72.900522)",0.0
2155,40009.0,"(19.2004454, 72.87370229999998)",0.0
2157,89000.0,"(18.9976573, 72.8375932)",0.0
2158,51000.0,"(19.1139092, 72.9239095)",0.0
2159,27000.0,"(19.188954100000004, 72.835543)",0.0
2160,14000.0,"(18.9809937, 73.0309348)",0.0
2161,1.14,"(19.1074911, 72.90176029999998)",0.0
2162,24000.0,"(19.2591372, 72.9844401)",0.0
2163,33000.0,"(19.0511106, 72.89068490000002)",0.0
2164,28000.0,"(19.2308277, 72.97410670000002)",0.0
2168,45000.0,"(19.2591372, 72.9844401)",0.0
2171,1.29,"(19.1153798, 72.9091436)",0.0
2172,45000.0,"(19.137309, 72.86779419999998)",0.0
2173,47000.0,"(19.1074911, 72.90176029999998)",0.0
2174,32000.0,"(19.0639898, 72.8825627)",1.0
2175,6300.0,"(19.4559185, 72.7762815)",0.0
2176,56000.0,"(19.0908063, 72.90766690000002)",0.0
2178,54500.0,"(19.1197229, 72.9051708)",0.0
2179,7.0,"(19.3428877, 72.804649)",0.0
2180,26000.0,"(19.1575086, 72.9364598)",0.0
2181,9000.0,"(18.9831283, 73.0268761)",0.0
2182,32000.0,"(19.188954100000004, 72.835543)",0.0
2183,17500.0,"(19.2412466, 72.97564)",0.0
2184,27000.0,"(19.2136775, 72.99034470000002)",0.0
2185,39000.0,"(19.1247347, 72.82643780000002)",0.0
2186,52000.0,"(19.0961829, 72.88774219999998)",1.0
2187,55000.0,"(19.1998211, 72.84259399999998)",0.0
2189,30000.0,"(19.064423100000006, 73.0161755)",0.0
2191,23000.0,"(19.2591372, 72.9844401)",0.0
2192,21000.0,"(19.2856374, 72.86910920000003)",0.0
2194,45000.0,"(19.128406, 72.9252541)",0.0
2195,1.3,"(19.0699819, 72.83380840000002)",0.0
2196,20000.0,"(19.0953089, 73.00067740000001)",0.0
2197,25000.0,"(19.1582215, 72.9597433)",0.0
2198,26000.0,"(19.123652, 72.86084439999998)",0.0
2200,32000.0,"(19.1394923, 72.99814769999998)",0.0
2201,92078.0,"(18.9986406, 72.8173599)",0.0
2202,55000.0,"(19.1662566, 72.8525696)",0.0
2204,39000.0,"(19.2136775, 72.99034470000002)",0.0
2205,55000.0,"(19.0682673, 72.8973302)",0.0
2206,15000.0,"(19.2477203, 72.85007089999998)",0.0
2207,46300.0,"(19.1725542, 72.942537)",0.0
2209,33000.0,"(19.2313354, 72.86337990000001)",0.0
2210,13500.0,"(19.010171600000003, 73.1006593)",0.0
2211,20000.0,"(19.188954100000004, 72.835543)",0.0
2212,92049.0,"(18.9986406, 72.8173599)",0.0
2213,60000.0,"(19.0447048, 72.9102511)",0.0
2215,50000.0,"(19.1833533, 72.85708659999997)",1.0
2216,11000.0,"(18.9809937, 73.0309348)",0.0
2217,63000.0,"(19.1834447, 72.8324277)",0.0
2218,23000.0,"(19.0400583, 73.07815790000002)",0.0
2219,1.2,"(19.0840704, 72.8380186)",0.0
2220,47000.0,"(18.9976573, 72.8375932)",0.0
2221,3.5,"(18.9985816, 72.81794409999998)",0.0
2222,29000.0,"(19.1197229, 72.9051708)",0.0
2223,7100.0,"(19.2161427, 73.0989616)",0.0
2225,37000.0,"(19.1641019, 72.94531839999998)",0.0
2226,2.5,"(18.9676267, 72.8097444)",0.0
2229,50000.0,"(19.0723058, 73.00067740000001)",0.0
2230,30000.0,"(19.0439138, 73.0656152)",0.0
2231,9500.0,"(19.0338457, 73.0195871)",0.0
2232,20000.0,"(19.1051859, 72.87000959999997)",1.0
2233,95300.0,"(19.1153798, 72.9091436)",0.0
2234,1.35,"(19.1301401, 72.815359)",0.0
2238,45000.0,"(19.1364016, 72.8296252)",0.0
2239,75000.0,"(19.1246846, 72.8957417)",0.0
2240,24900.0,"(19.2136775, 72.99034470000002)",0.0
2244,39000.0,"(19.1246846, 72.8957417)",0.0
2245,32000.0,"(19.0346367, 73.06635299999998)",0.0
2246,32000.0,"(19.159014000000006, 72.9985686)",0.0
2248,98000.0,"(19.067367800000003, 72.82624109999998)",0.0
2251,23000.0,"(19.2085898, 73.01248559999998)",0.0
2252,1.8,"(19.1662566, 72.8525696)",0.0
2253,89000.0,"(19.0088678, 72.8573828)",0.0
2255,30000.0,"(19.188954100000004, 72.835543)",0.0
2257,26000.0,"(19.1509655, 72.88312940000002)",0.0
2258,57000.0,"(19.1197229, 72.9051708)",0.0
2262,85000.0,"(19.1438971, 72.8427707)",0.0
2263,50000.0,"(19.0788783, 72.85003069999998)",0.0
2265,9000.0,"(19.0015736, 73.12020799999998)",0.0
2266,32000.0,"(19.2313354, 72.86337990000001)",0.0
2267,1.69,"(18.9986406, 72.8173599)",0.0
2268,12500.0,"(18.9595759, 73.02097239999998)",0.0
2269,26000.0,"(19.2077353, 72.86550059999998)",0.0
2270,48000.0,"(19.1483497, 72.84047029999998)",1.0
2271,36000.0,"(19.1178548, 72.8631304)",0.0
2273,49000.0,"(19.1853779, 72.8584758)",0.0
2274,25000.0,"(19.1173012, 72.8840395)",0.0
2275,44000.0,"(19.0516931, 72.86916020000002)",0.0
2276,59000.0,"(19.1153798, 72.9091436)",0.0
2277,37000.0,"(19.188954100000004, 72.835543)",0.0
2278,85000.0,"(19.0698892, 72.8373532)",0.0
2279,28150.0,"(19.1178548, 72.8631304)",0.0
2280,9200.0,"(18.9846133, 73.0235553)",0.0
2281,40000.0,"(19.0370152, 73.0113786)",0.0
2282,22000.0,"(19.087591, 73.0059052)",0.0
2283,30000.0,"(19.2233019, 72.96303470000002)",0.0
2284,51000.0,"(19.1646403, 72.85302490000002)",0.0
2285,12000.0,"(18.9804395, 73.0250312)",0.0
2286,90000.0,"(19.032012, 72.8401043)",0.0
2287,10600.0,"(18.9809937, 73.0309348)",0.0
2288,83000.0,"(18.9976573, 72.8375932)",0.0
2289,36000.0,"(19.2591372, 72.9844401)",0.0
2290,14000.0,"(19.2698313, 72.96517879999998)",0.0
2291,67000.0,"(19.0148695, 72.86314300000002)",0.0
2292,34000.0,"(19.1662566, 72.8525696)",0.0
2294,34000.0,"(19.0351454, 72.86631729999998)",0.0
2295,47000.0,"(19.0522115, 72.900522)",0.0
2297,37000.0,"(19.0497252, 73.00857090000002)",0.0
2299,60000.0,"(19.1435322, 73.04647299999998)",0.0
2300,22000.0,"(19.0340297, 73.0752068)",0.0
2301,45500.0,"(19.1783982, 72.87665539999998)",0.0
2302,37000.0,"(19.2095375, 72.864102)",0.0
2304,28500.0,"(19.1623701, 72.9376316)",0.0
2305,12000.0,"(18.9595759, 73.02097239999998)",0.0
2306,99000.0,"(19.000813, 72.8489632)",1.0
2307,15000.0,"(19.3362417, 72.80759549999998)",0.0
2308,27000.0,"(19.1465367, 72.9988323)",0.0
2310,47000.0,"(19.1673307, 72.8767647)",0.0
2313,31000.0,"(19.188954100000004, 72.835543)",0.0
2314,18000.0,"(18.9595759, 73.02097239999998)",0.0
2315,65000.0,"(19.0237174, 73.04039329999998)",0.0
2316,24000.0,"(19.0758535, 72.87735570000002)",0.0
2317,50000.0,"(19.2591372, 72.9844401)",0.0
2318,22000.0,"(19.2725034, 72.8611481)",0.0
2319,37000.0,"(19.0682673, 72.8973302)",0.0
2320,1.5,"(19.059559600000004, 72.8295287)",0.0
2321,38000.0,"(19.121246, 72.88773139999998)",0.0
2322,24000.0,"(19.255678, 72.86557890000002)",0.0
2323,75001.0,"(19.1178548, 72.8631304)",0.0
2325,54000.0,"(19.2004454, 72.87370229999998)",0.0
2326,55000.0,"(19.1247347, 72.82643780000002)",0.0
2329,18000.0,"(19.2477203, 72.85007089999998)",0.0
2330,48000.0,"(19.1623701, 72.9376316)",0.0
2331,90000.0,"(19.0334213, 73.0113786)",0.0
2334,17000.0,"(19.282597600000006, 72.86520970000002)",0.0
2335,50000.0,"(19.2108314, 72.874741)",0.0
2336,75003.0,"(19.1178548, 72.8631304)",0.0
2337,38000.0,"(18.9976573, 72.8375932)",0.0
2338,93000.0,"(19.0575891, 72.83142590000001)",0.0
2340,1.08,"(19.1153798, 72.9091436)",0.0
2342,18000.0,"(19.010171600000003, 73.1006593)",0.0
2343,4.9,"(19.0687893, 72.87026469999998)",0.0
2345,19000.0,"(19.1014299, 72.99698719999998)",0.0
2346,22000.0,"(19.2445726, 72.8659481)",0.0
2347,23000.0,"(19.1191285, 73.00015040000002)",0.0
2348,38000.0,"(19.0788783, 72.85003069999998)",0.0
2349,33000.0,"(19.0744426, 72.86048740000003)",0.0
2350,39900.0,"(19.2136775, 72.99034470000002)",0.0
2351,1.2,"(19.096378100000006, 72.8563994)",0.0
2352,1.19,"(18.9986406, 72.8173599)",0.0
2353,24550.0,"(19.208258, 72.9610136)",0.0
2356,30000.0,"(19.2181714, 72.95823670000001)",0.0
2357,1.5,"(19.1393862, 72.82939209999998)",0.0
2358,3.2,"(18.9570948, 72.7997731)",0.0
2360,39000.0,"(19.0707532, 72.87813220000002)",1.0
2361,43000.0,"(19.1190749, 72.8951151)",0.0
2363,1.76,"(19.0099129, 72.8426858)",0.0
2364,47000.0,"(19.1364016, 72.8296252)",0.0
2366,19000.0,"(19.2546655, 72.8538822)",0.0
2367,29999.0,"(19.1982388, 72.8737017)",0.0
2368,62000.0,"(19.0908063, 72.90766690000002)",0.0
2369,57000.0,"(19.0522115, 72.900522)",0.0
2370,25000.0,"(19.2591372, 72.9844401)",0.0
2371,36000.0,"(19.1662566, 72.8525696)",0.0
2372,31000.0,"(19.1582215, 72.9597433)",0.0
2374,48000.0,"(19.076277, 72.8653997)",1.0
2375,22000.0,"(19.0746968, 72.8342071)",0.0
2376,70000.0,"(19.0271915, 72.83847)",0.0
2377,1.75,"(19.0687893, 72.87026469999998)",0.0
2378,22004.0,"(19.2259478, 72.9798823)",0.0
2379,26000.0,"(19.1022458, 73.0053329)",0.0
2380,35100.0,"(19.197956100000006, 72.87074799999998)",0.0
2381,2.0,"(19.1075424, 72.8263142)",0.0
2383,1.25,"(19.1075424, 72.8263142)",0.0
2384,24000.0,"(19.1664788, 72.95897480000002)",0.0
2385,64018.0,"(19.1178548, 72.8631304)",0.0
2386,43500.0,"(19.143590600000003, 72.8246291)",0.0
2387,43500.0,"(19.1217774, 72.9982407)",0.0
2389,85000.0,"(19.0598839, 72.83422209999998)",0.0
2390,15000.0,"(19.066938500000006, 73.0712642)",0.0
2391,2.07,"(18.9986406, 72.8173599)",0.0
2393,3.5,"(18.9986406, 72.8173599)",0.0
2395,8000.0,"(18.9722305, 73.02945890000002)",0.0
2397,65000.0,"(19.2591372, 72.9844401)",0.0
2398,12000.0,"(19.0203624, 73.03683819999998)",0.0
2400,17000.0,"(19.2679379, 72.9711542)",0.0
2402,23300.0,"(19.0620527, 72.88343549999998)",0.0
2403,80000.0,"(18.9675954, 72.8141444)",0.0
2405,10000.0,"(18.9595759, 73.02097239999998)",0.0
2406,19000.0,"(19.1623701, 72.9376316)",0.0
2408,82000.0,"(19.0698892, 72.8373532)",0.0
2411,2.0,"(19.059559600000004, 72.8295287)",0.0
2412,45000.0,"(19.2013699, 72.9724459)",0.0
2413,30075.0,"(19.2152559, 72.9918208)",0.0
2415,36499.0,"(19.1982388, 72.8737017)",0.0
2416,35000.0,"(19.1217774, 72.9982407)",0.0
2418,8000.0,"(18.9779803, 73.02945890000002)",0.0
2419,18000.0,"(19.1655736, 72.99108269999998)",0.0
2420,15000.0,"(19.202271, 72.81831340000002)",0.0
2424,32000.0,"(19.093616600000004, 73.0115721)",0.0
2425,54100.0,"(19.1725542, 72.942537)",0.0
2426,43000.0,"(19.2136775, 72.99034470000002)",0.0
2427,40000.0,"(19.0497252, 73.00857090000002)",0.0
2429,27500.0,"(19.219001, 72.96780079999998)",0.0
2432,40000.0,"(19.159014000000006, 72.9985686)",0.0
2435,22000.0,"(19.2660464, 72.9845498)",0.0
2436,70000.0,"(19.2308277, 72.97410670000002)",0.0
2437,47045.0,"(19.1173012, 72.8840395)",0.0
2438,1.0,"(18.950754, 72.80206379999998)",0.0
2439,1.85,"(19.0699819, 72.83380840000002)",0.0
2440,37000.0,"(19.1998211, 72.84259399999998)",0.0
2442,31000.0,"(19.1715375, 72.96303470000002)",0.0
2444,55000.0,"(19.0447048, 72.9102511)",0.0
2445,49000.0,"(19.1834447, 72.8324277)",0.0
2446,55000.0,"(19.195491, 72.8375161)",0.0
2448,58000.0,"(19.1074911, 72.90176029999998)",0.0
2449,19000.0,"(19.2259478, 72.9798823)",0.0
2450,22000.0,"(19.2477203, 72.85007089999998)",0.0
2451,17500.0,"(19.244455, 72.8680491)",0.0
2452,5500.0,"(19.3561143, 72.8721845)",0.0
2453,39500.0,"(19.2036077, 72.8266225)",0.0
2457,96500.0,"(18.9986406, 72.8173599)",0.0
2458,34500.0,"(19.2591372, 72.9844401)",0.0
2460,72000.0,"(19.1301401, 72.815359)",0.0
2461,60000.0,"(19.1178129, 72.87030639999998)",0.0
2462,46000.0,"(19.1141602, 72.9357502)",0.0
2463,23100.0,"(19.2221691, 72.8234835)",0.0
2465,44000.0,"(19.1725542, 72.942537)",0.0
2466,24000.0,"(19.1623701, 72.9376316)",0.0
2467,19000.0,"(19.1419176, 72.99879870000002)",0.0
2468,1.75,"(19.059559600000004, 72.8295287)",0.0
2469,33333.0,"(19.1982388, 72.8737017)",0.0
2470,15000.0,"(19.1656141, 72.9909953)",0.0
2471,19000.0,"(19.255678, 72.86557890000002)",0.0
2474,23999.0,"(19.1538107, 72.9504858)",0.0
2477,9000.0,"(19.169655, 73.073512)",0.0
2479,14500.0,"(19.2412466, 72.97564)",0.0
2481,40000.0,"(19.1694475, 72.86788259999999)",0.0
2482,50000.0,"(19.1364016, 72.8296252)",0.0
2484,54500.0,"(19.2139911, 72.86557890000002)",0.0
2485,26000.0,"(19.2308277, 72.97410670000002)",0.0
2487,19000.0,"(19.1982388, 72.8737017)",0.0
2488,24000.0,"(19.1463269, 72.9966182)",0.0
2489,80000.0,"(19.1257992, 72.8448476)",0.0
2490,32000.0,"(19.2308277, 72.97410670000002)",0.0
2491,30000.0,"(19.0744857, 72.99778409999998)",0.0
2492,35000.0,"(19.2380683, 72.8522512)",0.0
2493,70000.0,"(19.1246846, 72.8957417)",0.0
2494,27500.0,"(19.1982388, 72.8737017)",0.0
2497,75002.0,"(19.1178548, 72.8631304)",0.0
2498,32000.0,"(19.1560042, 72.9434993)",0.0
2499,15000.0,"(19.2077353, 72.86550059999998)",0.0
2500,30000.0,"(19.0682673, 72.8973302)",0.0
2502,42000.0,"(19.1141602, 72.9357502)",0.0
2506,16100.0,"(18.9768198, 73.03241059999998)",0.0
2508,85000.0,"(19.0511106, 72.89068490000002)",0.0
2509,5.25,"(18.9713898, 72.80944079999998)",0.0
2510,13000.0,"(19.0501242, 73.07815790000002)",0.0
2511,6000.0,"(19.074146, 73.09660190000002)",0.0
2512,37000.0,"(19.1647579, 72.853186)",0.0
2514,30000.0,"(19.1982388, 72.8737017)",0.0
2515,47000.0,"(19.0785988, 72.91014559999998)",0.0
2516,3.0,"(18.9067031, 72.8147123)",0.0
2517,39990.0,"(19.2108314, 72.874741)",0.0
2519,26000.0,"(19.2201125, 72.9748448)",0.0
2520,38000.0,"(19.1111038, 72.8707227)",0.0
2523,52000.0,"(19.2139911, 72.86557890000002)",0.0
2524,38000.0,"(19.197956100000006, 72.87074799999998)",0.0
2525,14500.0,"(18.9809937, 73.0309348)",0.0
2528,38000.0,"(19.1673307, 72.8767647)",0.0
2529,45000.0,"(19.0682673, 72.8973302)",0.0
2531,31000.0,"(19.1190749, 72.8951151)",0.0
2532,25500.0,"(19.181655300000006, 72.9711542)",0.0
2534,86000.0,"(19.1293739, 72.9330185)",0.0
2535,29125.0,"(19.1178548, 72.8631304)",0.0
2536,8000.0,"(19.2479648, 73.14717680000003)",0.0
2538,26000.0,"(19.2136775, 72.99034470000002)",0.0
2539,25500.0,"(19.0340297, 73.0752068)",0.0
2540,20000.0,"(19.0383309, 73.0980773)",0.0
2541,21999.0,"(19.2259478, 72.9798823)",0.0
2543,8000.0,"(19.4197828, 72.8129283)",0.0
2544,45000.0,"(18.9979864, 72.8135891)",0.0
2545,38000.0,"(19.2591372, 72.9844401)",0.0
2549,16000.0,"(19.0720792, 73.07908909999998)",0.0
2551,28000.0,"(19.0164654, 73.0412656)",0.0
2552,20000.0,"(18.9185841, 72.8306276)",1.0
2557,16500.0,"(19.1255855, 72.86187159999999)",0.0
2558,44000.0,"(19.1660405, 72.9619275)",0.0
2559,68000.0,"(19.1074911, 72.90176029999998)",0.0
2560,37008.0,"(19.1725542, 72.942537)",0.0
2561,46000.0,"(19.074447, 72.864102)",0.0
2562,1.3,"(18.9821456, 72.83013059999998)",0.0
2564,7500.0,"(19.1667854, 73.2367896)",0.0
2566,90000.0,"(19.2270217, 72.9718923)",0.0
2568,21994.0,"(19.2259478, 72.9798823)",0.0
2569,35000.0,"(19.143590600000003, 72.8246291)",0.0
2570,1.4,"(18.9865217, 72.8182877)",0.0
2571,75000.0,"(19.0511106, 72.89068490000002)",0.0
2573,34000.0,"(19.0340297, 73.0752068)",0.0
2574,8000.0,"(19.2188963, 72.85137420000002)",0.0
2575,25000.0,"(19.2044347, 72.976321)",0.0
2576,25000.0,"(19.2308277, 72.97410670000002)",0.0
2577,73450.0,"(19.1197229, 72.9051708)",0.0
2580,32000.0,"(19.0552812, 72.8892082)",0.0
2582,29000.0,"(19.2591372, 72.9844401)",0.0
2583,21600.0,"(19.2412466, 72.97564)",0.0
2584,1.05,"(19.1364016, 72.8296252)",0.0
2587,32000.0,"(19.2457267, 72.8629943)",0.0
2588,15000.0,"(18.971815, 73.0250312)",0.0
2590,24000.0,"(19.1023726, 73.00706459999998)",0.0
2591,42000.0,"(19.0585759, 72.89363840000001)",0.0
2592,28000.0,"(19.1173012, 72.8840395)",0.0
2593,95000.0,"(18.9976573, 72.8375932)",0.0
2595,42007.0,"(19.1725542, 72.942537)",0.0
2596,40044.0,"(19.2467218, 72.9759713)",0.0
2598,90000.0,"(19.0687893, 72.87026469999998)",0.0
2600,16500.0,"(19.1982388, 72.8737017)",0.0
2603,46000.0,"(19.0092335, 73.03314859999998)",0.0
2604,15000.0,"(19.2679379, 72.9711542)",0.0
2607,46800.0,"(19.1364016, 72.8296252)",0.0
2608,60000.0,"(19.076277, 72.8653997)",1.0
2609,56000.0,"(19.1121104, 72.89835459999998)",0.0
2610,42000.0,"(19.0522115, 72.900522)",0.0
2612,22000.0,"(19.2412466, 72.97564)",0.0
2613,66000.0,"(19.1197229, 72.9051708)",0.0
2614,10500.0,"(19.0630113, 73.120891)",0.0
2615,50000.0,"(19.1982388, 72.8737017)",0.0
2616,12000.0,"(19.0166223, 73.09660190000002)",0.0
2617,22500.0,"(19.2181714, 72.95823670000001)",0.0
2618,41000.0,"(19.1178548, 72.8631304)",0.0
2619,50000.0,"(19.1153798, 72.9091436)",0.0
2621,43500.0,"(19.1364016, 72.8296252)",0.0
2622,26000.0,"(19.1662566, 72.8525696)",0.0
2623,27500.0,"(19.2308277, 72.97410670000002)",0.0
2624,70000.0,"(19.1393862, 72.82939209999998)",0.0
2626,28000.0,"(19.0614775, 73.0039985)",0.0
2627,18000.0,"(19.2100454, 72.8183494)",0.0
2628,4.0,"(18.9986406, 72.8173599)",0.0
2629,50000.0,"(19.0682673, 72.8973302)",0.0
2632,45000.0,"(19.0191849, 73.0128546)",0.0
2633,2.5,"(19.059559600000004, 72.8295287)",0.0
2638,23500.0,"(19.1623701, 72.9376316)",0.0
2640,31000.0,"(19.1185184, 72.8590172)",0.0
2643,93019.0,"(18.9986406, 72.8173599)",0.0
2644,43000.0,"(19.2467218, 72.9759713)",0.0
2645,22000.0,"(19.0217225, 72.8374791)",0.0
2648,34000.0,"(19.0593211, 73.0039985)",0.0
2649,70000.0,"(19.0682673, 72.8973302)",0.0
2650,75000.0,"(19.1219179, 72.9098819)",0.0
2651,71000.0,"(19.0505162, 72.82138590000002)",0.0
2652,45500.0,"(19.0522115, 72.900522)",0.0
2653,1.5,"(19.0699819, 72.83380840000002)",0.0
2656,66000.0,"(19.0067804, 73.01469959999999)",0.0
2658,34000.0,"(19.058260600000004, 72.905452)",0.0
2659,68000.0,"(19.1197229, 72.9051708)",0.0
2662,1.1,"(19.1393862, 72.82939209999998)",0.0
2663,39500.0,"(19.1998211, 72.84259399999998)",0.0
2664,25000.0,"(19.188954100000004, 72.835543)",0.0
2665,2.9,"(18.9986406, 72.8173599)",0.0
2668,16000.0,"(19.1853779, 72.8584758)",0.0
2669,33000.0,"(19.1419176, 72.99879870000002)",0.0
2670,35000.0,"(19.1238754, 72.99108269999998)",0.0
2671,37000.0,"(19.1178548, 72.8631304)",0.0
2673,51000.0,"(19.1074911, 72.90176029999998)",0.0
2674,68000.0,"(19.067367800000003, 72.82624109999998)",0.0
2675,21000.0,"(19.2457714, 72.9800115)",0.0
2677,77000.0,"(19.0088678, 72.8573828)",0.0
2678,24000.0,"(19.2136775, 72.99034470000002)",0.0
2680,29500.0,"(19.2591372, 72.9844401)",0.0
2681,6000.0,"(19.1869395, 73.04777750000002)",0.0
2683,39000.0,"(19.2108314, 72.874741)",0.0
2685,35000.0,"(19.197956100000006, 72.87074799999998)",0.0
2686,21000.0,"(19.1442848, 72.994035)",0.0
2687,26000.0,"(19.2467218, 72.9759713)",0.0
2688,39000.0,"(19.1253629, 72.99920130000002)",0.0
2689,15500.0,"(18.9768198, 73.03241059999998)",0.0
2690,27500.0,"(19.197956100000006, 72.87074799999998)",0.0
2691,35000.0,"(19.093616600000004, 73.0115721)",0.0
2692,24500.0,"(19.1488782, 72.99698719999998)",0.0
2693,40000.0,"(19.1655736, 72.99108269999998)",0.0
2694,49500.0,"(19.0088678, 72.8573828)",0.0
2695,10100.0,"(18.9711223, 73.0176515)",0.0
2696,48000.0,"(19.0148695, 72.86314300000002)",0.0
2697,45000.0,"(19.1238754, 72.99108269999998)",0.0
2698,34000.0,"(19.0961829, 72.88774219999998)",1.0
2700,43000.0,"(19.0961829, 72.88774219999998)",1.0
2701,32000.0,"(19.1097712, 72.8582672)",1.0
2702,32000.0,"(19.2258966, 72.9600821)",0.0
2703,15000.0,"(18.9629138, 73.0220793)",0.0
2704,80000.0,"(19.0451663, 73.0121082)",0.0
2705,1.3,"(19.0687893, 72.87026469999998)",0.0
2706,70000.0,"(19.0698892, 72.8373532)",0.0
2707,1.3,"(18.9924132, 72.85471640000002)",1.0
2708,44000.0,"(19.2270217, 72.9718923)",0.0
2709,16000.0,"(19.2287947, 72.9829639)",0.0
2710,40007.0,"(19.219001, 72.96780079999998)",0.0
2711,24750.0,"(19.1998211, 72.84259399999998)",0.0
2712,46500.0,"(19.1255855, 72.86187159999999)",0.0
2713,42000.0,"(19.2313354, 72.86337990000001)",0.0
2714,26500.0,"(19.1178548, 72.8631304)",0.0
2715,50500.0,"(19.1364016, 72.8296252)",0.0
2716,40000.0,"(19.0744426, 72.86048740000003)",0.0
2717,35000.0,"(19.1575086, 72.9364598)",0.0
2719,1.25,"(19.0699819, 72.83380840000002)",0.0
2720,28000.0,"(19.1217774, 72.9982407)",0.0
2721,35000.0,"(19.0091383, 73.1165197)",0.0
2722,30000.0,"(18.9976573, 72.8375932)",0.0
2726,19000.0,"(19.2457714, 72.9800115)",0.0
2727,80000.0,"(19.2591372, 72.9844401)",0.0
2728,51000.0,"(19.1153798, 72.9091436)",0.0
2729,47000.0,"(19.188954100000004, 72.835543)",0.0
2731,53000.0,"(19.1074911, 72.90176029999998)",0.0
2732,32000.0,"(19.0966611, 72.9239095)",0.0
2733,44005.0,"(19.2004454, 72.87370229999998)",0.0
2735,60000.0,"(19.1205717, 72.8401933)",1.0
2736,72200.0,"(19.1153798, 72.9091436)",0.0
2737,27000.0,"(19.0091383, 73.1165197)",0.0
2738,55000.0,"(19.1173012, 72.8840395)",0.0
2740,27000.0,"(19.1509655, 72.88312940000002)",0.0
2741,40066.0,"(19.2004454, 72.87370229999998)",0.0
2742,28500.0,"(19.1686619, 72.96303470000002)",0.0
