price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides
"₹ 10,500",1 BHK Builder Floor for rent in Vijay Nagar,28.691661834716797,77.20268249511719,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,Main Road,,
₹ 1 Lac,"4 BHK Apartment for rent in Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar 2100 sqft",28.530452,77.200431,,,,,,,,,,
"₹ 90,000",4 BHK Builder Floor for rent in Green Park 2700 sqft,28.55388832092285,77.201171875,2 out of 4 Floors,Semi-Furnished,Bachelors,4,3,Immediately,North - East,Garden/Park,2 Covered,
"₹ 30,000",3 BHK Builder Floor for rent in Gautam Nagar 1200 sqft,,,2 out of 4 Floors,Furnished,Bachelors/Family,3,1,Immediately,East,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 80,000","3 BHK Builder Floor for rent in Navjivan Vihar, Adchini 2200 sqft",28.53301429748535,77.19945526123047,1 out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,East,"Garden/Park, Main Road","2 Covered, 1 Open",
₹ 1.5 Lac,4 BHK Builder Floor for rent in Anand Niketan 2100 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,3,Immediately,South,,"2 Covered, 1 Open",
"₹ 40,000",2 BHK Apartment for rent in Chittaranjan Park Block E 150 sqft,28.536333084106445,77.25570678710938,2 out of 2 Floors,Unfurnished,Bachelors,2,2,Immediately,East,Main Road,,
"₹ 15,000","1 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar",,,1 out of 1 Floor,Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 16,000",2 BHK Builder Floor for rent in Dwarka Sector 19 600 sqft,28.70781135559082,77.08309173583984,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",,
₹ 1.4 Lac,"4 BHK Builder Floor for rent in Mayfair garden, Hauz Khas 7200 sqft",28.546777725219727,77.2079849243164,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,,,3 Covered,
₹ 1.5 Lac,4 BHK Builder Floor for rent in Panchsheel Park 350 sqyrd,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,East,Main Road,2 Covered,
"₹ 10,000",1 BHK Builder Floor for rent in Saket,,,4 out of 4 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 30,000","2 BHK Apartment for rent in Aishwaryam Apartment, Dwarka Sector 4 1000 sqft",28.6038192960327,77.044696228765,,,,,,,,,,
"₹ 70,000","4 BHK Apartment for rent in Gold Croft Apartment, Dwarka Sector 11 2500 sqft",28.5949850797571,77.0490959463414,,,,,,,,,,
"₹ 45,000","3 BHK Apartment for rent in Brahma Apartments, Dwarka Sector 7 1800 sqft",28.5914293806798,77.0711161346545,,,,,,,,,,
"₹ 36,000","3 BHK Apartment for rent in Gayatri Appartment, Dwarka Sector 10 1800 sqft",28.5850925854945,77.0558940206301,,,,,,,,,,
"₹ 42,000","3 BHK Apartment for rent in Palm Green Apartment, Dwarka 1800 sqft",28.5947464066986,77.0516547002427,,,,,,,,,,
"₹ 24,000","3 BHK Apartment for rent in Sabka Ghar Apartments, Dwarka Sector 6 1700 sqft",28.5929577223521,77.0659304210197,,,,,,,,,,
"₹ 10,000",1 BHK Builder Floor for rent in Patel Nagar West,28.652429580688477,77.16432189941406,2 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,East,,,
"₹ 60,000",3 BHK Builder Floor for rent in Safdarjung Enclave 1600 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,,"1 Covered, 1 Open",
"₹ 8,500",1 BHK Apartment for rent in Dwarka Sector 23,28.56269073486328,77.0430679321289,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 18,000",3 BHK Builder Floor for rent in Dwarka Sector 23 1100 sqft,28.56345558166504,77.05146789550781,2 out of 4 Floors,Semi-Furnished,Bachelors,2,3,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 9,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 10,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North,Garden/Park,,
"₹ 18,000",2 BHK Apartment for rent in Saket 990 sqft,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North,Garden/Park,,
"₹ 55,000",3 BHK Builder Floor for rent in Kalkaji 150 sqyrd,28.543664932250977,77.25489807128906,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,,,,
"₹ 80,000",4 BHK Builder Floor for rent in Greater Kailash 1 2700 sqft,,,Ground out of 4 Floors,Unfurnished,Bachelors/Family,4,2,Immediately,West,Main Road,"1 Covered, 1 Open",
"₹ 75,000",3 BHK Builder Floor for rent in Safdarjung Enclave 2100 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,2,Immediately,West,,"2 Covered, 1 Open",
"₹ 14,000",2 BHK Builder Floor for rent in Dwarka Sector 23 900 sqft,28.56345558166504,77.05146789550781,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,3,Immediately,North - East,Main Road,,
"₹ 20,000","2 BHK Builder Floor for rent in Freedom Fighter Enclave, Saket 1000 sqft",28.5112245450823,77.2027270928168,,,,,,,,,,
"₹ 25,000",3 BHK Apartment for rent in Saket 1800 sqft,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,3,3,Immediately,North,Garden/Park,,
"₹ 15,000",2 BHK Apartment for rent in Saket 980 sqft,28.523548126220703,77.20889282226562,1 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North,Garden/Park,,
"₹ 14,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North,Garden/Park,,
"₹ 31,000","3 BHK Apartment for rent in The Shabad Apartment, Dwarka Sector 13 1700 sqft",28.602777,77.039539,,,,,,,,,,
"₹ 37,000","4 BHK Apartment for rent in Vijay Society Apartment, Dwarka Sector 18A 2600 sqft",28.58906789,77.03500808,,,,,,,,,,
"₹ 14,000",2 BHK Builder Floor for rent in Govindpuri Main 900 sqft,28.537752151489258,77.26180267333984,3 out of 5 Floors,Furnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",1 Open,
"₹ 9,000",2 BHK Builder Floor for rent in Govindpuri Main 750 sqft,28.537752151489258,77.26180267333984,2 out of 5 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,Main Road,,
"₹ 7,300",Studio Apartment for rent in Munirka,,,3 out of 5 Floors,Unfurnished,Bachelors/Family,1,,Immediately,North - West,Main Road,,
"₹ 5,000",2 BHK Apartment for rent in Najafgarh 540 sqft,,,1 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 18,000",2 BHK Apartment for rent in Saket 900 sqft,28.523548126220703,77.20889282226562,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,,,
₹ 1.9 Lac,"3 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 2200 sqft",28.574502,77.229131,,,,,,,,,,
"₹ 14,500",1 BHK Builder Floor for rent in Katwaria Sarai,28.541316986083984,77.1849594116211,,Semi-Furnished,Bachelors,1,,Immediately,South - East,Garden/Park,,
"₹ 20,000",2 BHK Builder Floor for rent in Paschim Vihar 90 sqyrd,28.667724609375,77.09795379638672,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,"Pool, Garden/Park, Main Road",,
"₹ 48,000",3 BHK Builder Floor for rent in Chittaranjan Park 1300 sqft,28.537872314453125,77.24923706054688,3 out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,"Pool, Garden/Park, Main Road",,
"₹ 60,000","4 BHK Builder Floor for rent in Vishal Enclave, Tagore Garden Extension 1800 sqft",28.650611877441406,77.11835479736328,Ground out of 3 Floors,Unfurnished,Bachelors,3,2,Immediately,East,"Garden/Park, Pool, Main Road",,
"₹ 80,000",3 BHK Apartment for rent in Greater Kailash 2250 sqft,77.2392578125,28.543729782104492,1 out of 4 Floors,Furnished,Bachelors,3,3,Immediately,North,"Main Road, Garden/Park",,
"₹ 3,500","1 BHK Service Apartment for rent in Space Elena, New Delhi",,,,,,,,,,,,
"₹ 41,500",3 BHK Builder Floor for rent in Paschim Vihar Block A6 200 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",2 Covered,
"₹ 20,000",2 BHK Builder Floor for rent in Safdarjung Enclave 750 sqft,28.564027786254883,77.19450378417969,Ground out of 5 Floors,Semi-Furnished,Bachelors,1,,Immediately,North - East,Main Road,,
"₹ 13,000",Studio Apartment for rent in Safdarjung Enclave,28.564027786254883,77.19450378417969,Ground out of 4 Floors,Semi-Furnished,Bachelors,1,,Immediately,West,"Garden/Park, Main Road",,
"₹ 15,000","1 BHK Builder Floor for rent in Arjun Nagar, Safdarjung Enclave",28.560495376586914,77.1986312866211,3 out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,
"₹ 13,500",1 BHK Builder Floor for rent in Safdarjung Enclave,28.564027786254883,77.19450378417969,3 out of 5 Floors,Unfurnished,Bachelors,1,1,Immediately,North - West,"Garden/Park, Main Road",,
"₹ 32,000",2 BHK Builder Floor for rent in Safdarjung Enclave 1000 sqft,28.564027786254883,77.19450378417969,1 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 13,000",2 BHK Builder Floor for rent in Govindpuri Main 700 sqft,28.537752151489258,77.26180267333984,1 out of 5 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",1 Open,
"₹ 12,000",1 BHK Apartment for rent in Ashok Vihar Phase 3,,,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,,1 Open,
"₹ 5,000",1 BHK Apartment for rent in New Delhi,,,3 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 45,000",3 BHK Apartment for rent in New Rajendra Nagar 1300 sqft,28.635833740234375,77.1803207397461,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,,
"₹ 82,000",4 BHK Builder Floor for rent in Punjabi Bagh 2550 sqft,28.67093849182129,77.13175964355469,3 out of 4 Floors,Furnished,Bachelors,4,1,Immediately,East,"Garden/Park, Main Road","2 Covered, 1 Open",
"₹ 20,000",2 BHK Apartment for rent in Paschim Vihar 810 sqft,28.6717090606689,77.0938568115234,Ground out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,,Garden/Park,,
"₹ 45,000","4 BHK Apartment for rent in Supriya Apartments, Dwarka Sector 10 2100 sqft",28.5872298142731,77.0537382300074,,,,,,,,,,
"₹ 8,500",2 BHK Apartment for rent in Saket 800 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 50,000",3 BHK Builder Floor for rent in Safdarjung Enclave 2000 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,"Garden/Park, Main Road",1 Covered,
"₹ 58,000","4 BHK Apartment for rent in DDA Flats Pocket 1, Vasant Kunj Sector B 1600 sqft",28.5230959251783,77.1572657385676,,,,,,,,,,
"₹ 25,000","2 BHK Apartment for rent in Jhulelal Apartment, Pitampura 1000 sqft",28.697565928694,77.1339299631786,,,,,,,,,,
"₹ 27,000",3 BHK Builder Floor for rent in Pitampura 900 sqft,28.702985763549805,77.15250396728516,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - East,Main Road,"1 Covered, 1 Open",
"₹ 13,000",Studio Apartment for rent in Katwaria Sarai,28.542585372924805,77.18726348876953,,Furnished,Bachelors,1,,Immediately,North - East,Main Road,1 Open,
"₹ 11,000",Studio Apartment for rent in Katwaria Sarai,28.54191780090332,77.18778228759766,,Furnished,Bachelors,1,,Immediately,North - East,Main Road,,
"₹ 7,500",1 BHK Builder Floor for rent in Katwaria Sarai,28.542110443115234,77.18714904785156,,Semi-Furnished,Bachelors,1,,Immediately,East,Main Road,,
"₹ 25,000",2 BHK Builder Floor for rent in Katwaria Sarai 850 sqft,28.54209327697754,77.18802642822266,,Furnished,Bachelors,2,1,Immediately,East,Main Road,,
"₹ 35,000",2 BHK Apartment for rent in Katwaria Sarai 1350 sqft,28.54095458984375,77.18988037109375,1 out of 2 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - East,"Main Road, Garden/Park, Pool",,
"₹ 8,000",Studio Apartment for rent in Katwaria Sarai,28.542322158813477,77.18844604492188,2 out of 4 Floors,Furnished,Bachelors,1,,Immediately,East,Main Road,,
"₹ 26,000",3 BHK Builder Floor for rent in Paschim Vihar Block A3 170 sqyrd,28.671010971069336,77.10498046875,2 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - East,"Pool, Garden/Park, Main Road",,
"₹ 14,000",2 BHK Builder Floor for rent in Raj Nagar 2 900 sqft,28.579910278320312,77.07966613769531,2 out of 3 Floors,Unfurnished,Bachelors,1,1,Immediately,South,"Garden/Park, Main Road",,
"₹ 32,000",2 BHK Builder Floor for rent in Malviya Nagar 900 sqft,,,1 out of 3 Floors,Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road","1 Covered, 1 Open",
₹ 1.3 Lac,4 BHK Builder Floor for rent in Greater Kailash 3 2300 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,2 Covered,
"₹ 11,000",Studio Apartment for rent in Katwaria Sarai,28.542476654052734,77.18757629394531,4 out of 4 Floors,Furnished,Bachelors,1,,Immediately,East,Main Road,,
"₹ 14,000",Studio Apartment for rent in Katwaria Sarai,28.540990829467773,77.18653869628906,,Furnished,Bachelors,1,,Immediately,North - East,Garden/Park,,
"₹ 10,500",1 BHK Builder Floor for rent in Katwaria Sarai,28.542417526245117,77.18753814697266,,Furnished,Bachelors,1,,Immediately,South,Main Road,,
"₹ 10,500",1 BHK Builder Floor for rent in Katwaria Sarai,28.542522430419922,77.18755340576172,,Furnished,Bachelors,1,,Immediately,East,Main Road,1 Open,
"₹ 10,500",1 BHK Builder Floor for rent in Katwaria Sarai,28.54244041442871,77.18745422363281,,Furnished,Bachelors,1,,Immediately,East,Garden/Park,,
"₹ 7,000",1 BHK Builder Floor for rent in Katwaria Sarai,28.541982650756836,77.1883316040039,,Semi-Furnished,Bachelors,1,,Immediately,East,Main Road,1 Open,
₹ 1.3 Lac,"3 BHK Builder Floor for rent in Defence colony Villas, Defence Colony 1925 sqft",28.574502,77.229131,,,,,,,,,,
"₹ 80,000",3 BHK Builder Floor for rent in Safdarjung Enclave 4400 sqft,28.564027786254883,77.19450378417969,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road","2 Covered, 2 Open",
"₹ 9,000","1 BHK House for rent in Mohan Garden, Razapur Khurd",,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,Same Premise
"₹ 35,000","2 BHK Builder Floor for rent in Old Rajendra Nagar, Rajinder Nagar 792 sqft",,,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,South - East,Main Road,,
"₹ 7,000",1 BHK Builder Floor for rent in Pitampura,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 15,000","2 BHK Builder Floor for rent in NEB Valley Society, Saket 900 sqft",28.5131430079774,77.2047032100515,,,,,,,,,,
"₹ 7,500",2 BHK Builder Floor for rent in Palam 400 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,,,,
₹ 1 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 2200 sqft,28.55557632446289,77.23369598388672,4 out of 4 Floors,Furnished,Bachelors,4,2,Immediately,East,Garden/Park,,
₹ 1.8 Lac,4 BHK Builder Floor for rent in Defence Colony 2200 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,East,Garden/Park,"2 Covered, 1 Open",
"₹ 11,000","1 BHK Builder Floor for rent in Karkardooma, Anand Vihar",,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",,
"₹ 17,000",2 BHK Builder Floor for rent in Paschim Vihar 90 sqyrd,28.667724609375,77.09795379638672,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - East,"Pool, Garden/Park, Main Road",,
"₹ 19,000",2 BHK Apartment for rent in Paschim Vihar 85 sqyrd,28.667724609375,77.09795379638672,1 out of 3 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North - East,"Pool, Garden/Park, Main Road",,
"₹ 36,000","3 BHK Apartment for rent in Rudra Apartments, Dwarka Sector 6 1650 sqft",28.5952792335669,77.06596266044,,,,,,,,,,
"₹ 19,900","1 BHK Apartment for rent in Kaveri Apartment, Vasant Kunj",28.5261897025227,77.1512724323696,,,,,,,,,,
"₹ 85,000",3 BHK Builder Floor for rent in Greater Kailash 1 2200 sqft,28.55557632446289,77.23369598388672,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North,Garden/Park,1 Open,Same Premise
"₹ 17,000",1 BHK Builder Floor for rent in Ramesh Nagar,28.649335861206055,77.13431549072266,2 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,Garden/Park,,
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 1 1600 sqft,28.55557632446289,77.23369598388672,1 out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,North - East,Garden/Park,,
"₹ 32,000",3 BHK Builder Floor for rent in Paschim Vihar Block B3 300 sqyrd,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,East,"Garden/Park, Main Road",2 Open,
₹ 1.2 Lac,4 BHK Builder Floor for rent in Greater Kailash 1 2600 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North - East,,"2 Covered, 2 Open",
"₹ 12,000","1 BHK Builder Floor for rent in Shaheed Bhagat Singh Apartment, Dwarka Sector 14",28.6054468433243,77.03392,,,,,,,,,,
"₹ 40,000","3 BHK Apartment for rent in DDA Flats Sector C Pocket 6, Vasant Kunj Sector C 1850 sqft",28.5339195,77.1502521,,,,,,,,,,
₹ 4.3 Lac,4 BHK Builder Floor for rent in West End 3800 sqft,,,Ground out of 4 Floors,Semi-Furnished,Family,4,3,Immediately,East,Garden/Park,"3 Covered, 1 Open",
"₹ 26,000","3 BHK Apartment for rent in Ganpati Apartments, Dwarka Sector 9 1800 sqft",28.5814100383248,77.0697998482222,,,,,,,,,,
"₹ 40,000","3 BHK Builder Floor for rent in Gangotri Enclave, Alaknanda 1500 sqft",28.52288055419922,77.2523422241211,Ground out of 4 Floors,Unfurnished,Bachelors,2,2,Immediately,North,Garden/Park,,
"₹ 12,000",2 BHK Builder Floor for rent in Okhla Phase 2 900 sqft,28.536151885986328,77.27035522460938,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 27,000",3 BHK Builder Floor for rent in Pitampura 100 sqyrd,28.703636169433594,77.12671661376953,2 out of 4 Floors,Unfurnished,Bachelors,2,1,Immediately,North - East,"Garden/Park, Main Road",1 Covered,
"₹ 30,000",2 BHK Builder Floor for rent in Malviya Nagar 850 sqft,28.5321159362793,77.2073745727539,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,East,Garden/Park,1 Covered,
"₹ 18,000",2 BHK House for rent in Vikaspuri Block G 125 sqyrd,,,,Furnished,Bachelors/Family,2,2,Immediately,,,,
"₹ 32,000","2 BHK Apartment for rent in DDA Flats Sector D Pocket 6, Vasant Kunj 1200 sqft",28.5265735632272,77.1494911318021,,,,,,,,,,
"₹ 42,000","2 BHK Apartment for rent in DDA Flats Sector D Pocket 6, Vasant Kunj 1100 sqft",28.5265735632272,77.1494911318021,,,,,,,,,,
"₹ 65,000",3 BHK Apartment for rent in Greater Kailash 1 2050 sqft,77.23369598388672,28.55557632446289,2 out of 4 Floors,Furnished,Bachelors,3,3,Immediately,,Main Road,,
"₹ 18,500",1 BHK Apartment for rent in Nawada,,,1 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,East,Main Road,1 Open,
"₹ 13,000","1 BHK Builder Floor for rent in Karkardooma, Anand Vihar",,,Ground out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",1 Covered,
"₹ 40,000",2 BHK Apartment for rent in Vasant Kunj Sector B 1200 sqft,,,2 out of 4 Floors,Unfurnished,Bachelors/Family,2,3,Immediately,East,"Garden/Park, Main Road",2 Open,
"₹ 19,000","2 BHK Apartment for rent in Paryavaran Complex, Sainik Farm 100 sqyrd",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 75,000",3 BHK Apartment for rent in Safdarjung 2250 sqft,77.18714904785156,28.582509994506836,1 out of 4 Floors,Furnished,Bachelors,3,2,Immediately,North,Garden/Park,,
₹ 1.5 Lac,3 BHK Builder Floor for rent in Vasant Vihar 2300 sqft,,,Ground out of 4 Floors,Semi-Furnished,Family,3,2,Immediately,East,Garden/Park,"1 Covered, 1 Open",
"₹ 7,500",1 BHK Apartment for rent in Dwarka Sector 23,28.563026428222656,77.04251861572266,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,East,Garden/Park,1 Open,
"₹ 33,000","3 BHK Builder Floor for rent in Tagore Garden, Rajouri Garden, Najafgarh Road 1550 sqft",28.64379119873047,77.11283874511719,2 out of 3 Floors,Unfurnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Pool, Main Road",,
"₹ 85,000","4 BHK Builder Floor for rent in Nehru Enclave, Kalkaji 2500 sqft",28.5444278717041,77.2481689453125,2 out of 4 Floors,Furnished,Bachelors,4,3,Immediately,East,Garden/Park,,
"₹ 90,000",4 BHK Builder Floor for rent in Greater Kailash Enclave 1 2200 sqft,28.544815063476562,77.24259948730469,Ground out of 4 Floors,Unfurnished,Bachelors/Family,4,2,Immediately,North - East,Garden/Park,,
"₹ 14,000",1 BHK House for rent in Rohini Sector 14,,,1 out of 3 Floors,Unfurnished,Family,1,1,Immediately,,,,
"₹ 14,000",2 BHK Builder Floor for rent in Mayur Vihar 1 800 sqft,28.61426544189453,77.28652954101562,2 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",1 Open,
"₹ 5,500","1 BHK Builder Floor for rent in Chanakya Place, Sitapuri",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 55,000","3 BHK Builder Floor for rent in DDA Flats Pocket 10 Block B, Vasant Kunj 1800 sqft",28.5321542961048,77.1530226923935,,,,,,,,,,
₹ 2.3 Lac,4 BHK Builder Floor for rent in Vasant Vihar 3105 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,South,Garden/Park,2 Covered,
"₹ 90,000",4 BHK Villa for rent in Defence Colony 3200 sqft,,,,Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 10,000","2 BHK Builder Floor for rent in Mehrauli Village, Mehrauli 900 sqft",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 12,000",1 BHK Builder Floor for rent in Lajpat Nagar 4,28.564363479614258,77.24170684814453,1 out of 3 Floors,Semi-Furnished,Bachelors,1,1,Immediately,North - East,"Main Road, Garden/Park, Pool",,
₹ 1.5 Lac,4 BHK House for rent in Panchsheel Park 2700 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,3,Immediately,North,Garden/Park,2 Covered,
₹ 1.8 Lac,5 BHK Villa for rent in Vasant Kunj 490 sqyrd,,,,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Main Road,4 Covered,
"₹ 21,000",3 BHK Builder Floor for rent in Paschim Vihar 100 sqyrd,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,"Garden/Park, Main Road",1 Covered,
"₹ 43,000",2 BHK Builder Floor for rent in East Of Kailash 1300 sqft,28.557344436645508,77.25089263916016,2 out of 4 Floors,Furnished,Bachelors,2,2,Immediately,East,Garden/Park,,
"₹ 15,000","2 BHK House for rent in Jagatpuri, Krishna Nagar 950 sqft",,,3 out of 4 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,,,
"₹ 32,000","3 BHK Apartment for rent in Sun View Apartments, Dwarka Sector 9 1700 sqft",28.5823129,77.0671072,,,,,,,,,,
"₹ 18,000",2 BHK Apartment for rent in Janakpuri 1000 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,1 Open,
"₹ 18,000",2 BHK Builder Floor for rent in Freedom Fighters Enclave 900 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,"Garden/Park, Main Road",1 Covered,
"₹ 24,000","2 BHK Builder Floor for rent in Khirki extension, Malviya Nagar 750 sqft",28.533233642578125,77.21770477294922,3 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North,Main Road,1 Covered,
"₹ 13,000","2 BHK Builder Floor for rent in Neb Sarai, Sainik Farm 800 sqft",,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,2,Immediately,East,,1 Open,
"₹ 65,000","4 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector A 2100 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 28,000",2 BHK Builder Floor for rent in Malviya Nagar 900 sqft,28.5339260101318,77.2102890014648,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,"Garden/Park, Main Road",1 Covered,
"₹ 38,500",3 BHK Apartment for rent in Vasundhara Enclave 1500 sqft,28.6017246246338,77.3178100585938,7 out of 7 Floors,Furnished,Bachelors/Family,3,4,Immediately,North - East,Garden/Park,2 Open,
₹ 1 Lac,4 BHK Builder Floor for rent in Greater Kailash 2 2100 sqft,,,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,10,Immediately,North - West,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 14,000",1 BHK Apartment for rent in Saket,28.523548126220703,77.20889282226562,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,,,
"₹ 45,000","3 BHK Builder Floor for rent in DDA Flats Vasant Kunj, Vasant Kunj 1500 sqft",28.53838483,77.09200984,,,,,,,,,,
"₹ 24,000",3 BHK Apartment for rent in Chhattarpur 1800 sqft,28.495893478393555,77.18599700927734,1 out of 3 Floors,Unfurnished,Bachelors,3,1,Immediately,South - East,Main Road,,
"₹ 75,000",3 BHK Builder Floor for rent in Sarvodaya Enclave 1950 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",
"₹ 23,000",2 BHK Builder Floor for rent in Lajpat Nagar 4 940 sqft,28.564363479614258,77.24170684814453,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,West,"Main Road, Garden/Park, Pool",,
