price,title,latitude,longitude,floor,furnishing,tenants preferred,bathroom,balcony,availability,facing,overlooking,car parking,owner resides,curr_mark,hasLac,inr_pmo,usd_pmo
"₹ 35,000",3 BHK Builder Floor for rent in Vivek Vihar 180 sqyrd,28.6691641,77.31226695421603,2 out of 2 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - West,"Garden/Park, Main Road",1 Open,,₹,False,35000.0,490.77
"₹ 16,000","2 BHK Apartment for rent in Basai Darapur, Bali Nagar 1000 sqft",28.656160354614254,77.1336669921875,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,Main Road,,,₹,False,16000.0,224.35
"₹ 9,500",1 BHK Builder Floor for rent in Hari Nagar,28.6296489,77.1119344,1 out of 1 Floor,Unfurnished,Bachelors,1,1,Immediately,North - East,Garden/Park,,,₹,False,9500.0,133.21
"₹ 14,000",1 BHK Builder Floor for rent in Dwarka Sector 19,28.602684,77.0432335,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",1 Open,,₹,False,14000.0,196.31
"₹ 27,500",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.20977783203121,1 out of 3 Floors,Semi-Furnished,Bachelors,2,2,Immediately,South - East,Garden/Park,1 Open,,₹,False,27500.0,385.61
"₹ 27,000",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.20977783203121,Ground out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North,Garden/Park,1 Open,,₹,False,27000.0,378.59
"₹ 18,000",1 BHK Builder Floor for rent in Nehru Place,28.54925735,77.25295199508821,3 out of 4 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,18000.0,252.4
"₹ 75,000","3 BHK Apartment for rent in DDA Flats Sector C Pocket 9, Vasant Kunj 1400 sqft",28.5339195,77.15025209999999,,,,,,,,,,,₹,False,75000.0,1051.65
"₹ 5,500","1 BHK Builder Floor for rent in Sewak Park, Dwarka",,,1 out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,5500.0,77.12
"₹ 9,000",1 BHK House for rent in Govindpuri Main,26.4536771,80.312879,3 out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,9000.0,126.2
"₹ 14,000",2 BHK House for rent in Uttam Nagar 600 sqft,28.62128829956055,77.05307006835938,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,14000.0,196.31
"₹ 13,500","2 BHK Builder Floor for rent in Chhattarpur Enclave Phase1, Chhattarpur 750 sqft",28.50499153137207,77.1823959350586,4 out of 4 Floors,Semi-Furnished,Bachelors,2,1,Immediately,North - East,Main Road,1 Open,,₹,False,13500.0,189.3
"₹ 50,000",1 BHK Builder Floor for rent in Gulmohar Park,28.5571011,77.2130055,3 out of 4 Floors,Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,1 Open,,₹,False,50000.0,701.1
"₹ 25,000","2 BHK Builder Floor for rent in Anupam Enclave, Saket 1050 sqft",28.517317,77.205973,,,,,,,,,,,₹,False,25000.0,350.55
"₹ 20,000","3 BHK House for rent in Sharda Puri, Ramesh Nagar 900 sqft",,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,,₹,False,20000.0,280.44
₹ 1.3 Lac,4 BHK Builder Floor for rent in Gulmohar Park 2800 sqft,28.55706024169922,77.21258544921875,3 out of 4 Floors,Unfurnished,Bachelors,4,3,Immediately,North - East,"Main Road, Garden/Park, Pool","2 Covered, 1 Open",,₹,True,1.3,1822.86
"₹ 20,000",3 BHK House for rent in Rohini Sector 7 96 sqm,28.7162092,77.1170743,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,3,Immediately,South - East,,1 Open,,₹,False,20000.0,280.44
"₹ 26,000",3 BHK Apartment for rent in Mayur Vihar 1 1100 sqft,28.605365753173828,77.29544067382812,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,,,₹,False,26000.0,364.57
"₹ 64,000",3 BHK Builder Floor for rent in Green Park 2700 sqft,28.8085507,77.5510193,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North,Garden/Park,"1 Covered, 1 Open",,₹,False,64000.0,897.41
"₹ 7,000",1 BHK House for rent in Tri Nagar,28.68445587158203,77.15396118164062,1 out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,,₹,False,7000.0,98.15
₹ 1.6 Lac,"6 BHK Builder Floor for rent in Navjivan Vihar, Adchini 5400 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,6,2,Immediately,,,4 Covered,,₹,True,1.6,2243.52
"₹ 45,000",2 BHK Builder Floor for rent in Chittaranjan Park,28.537872314453125,77.24923706054688,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,East,Garden/Park,,,₹,False,45000.0,630.99
"₹ 33,000",2 BHK Apartment for rent in Vasant Kunj 1250 sqft,28.52378845214844,77.14756774902344,,Semi-Furnished,Bachelors,2,1,Immediately,East,"Garden/Park, Main Road",2 Open,,₹,False,33000.0,462.73
"₹ 5,000","2 BHK Builder Floor for rent in Chander Vihar, Nilothi 585 sqft",,,1 out of 5 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,1 Open,,₹,False,5000.0,70.11
₹ 2.3 Lac,"4 BHK Builder Floor for rent in Maharani Bagh, New Friends Colony 4500 sqft",28.5722846984863,77.26295471191409,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,3,5,Immediately,North - East,"Garden/Park, Pool","2 Covered, 5 Open",,₹,True,2.3,3225.06
"₹ 35,000",2 BHK Villa for rent in Sainik Farm 1400 sqft,28.503746,77.21607253402124,,Furnished,Bachelors/Family,2,,Immediately,North - East,,,,₹,False,35000.0,490.77
"₹ 25,000",3 BHK Apartment for rent in Dwarka Sector 4 1650 sqft,28.60241996,77.05425039,4 out of 10 Floors,Semi-Furnished,Bachelors,2,3,Immediately,North - East,"Main Road, Garden/Park","1 Covered, 1 Open",,₹,False,25000.0,350.55
"₹ 16,000",3 BHK House for rent in Rohini Sector 6 64 sqm,28.7162092,77.1170743,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,1,Immediately,South - East,,2 Open,,₹,False,16000.0,224.35
"₹ 20,000",2 BHK House for rent in Swasthya Vihar 1500 sqft,28.64033065,77.28890501571354,2 out of 2 Floors,Unfurnished,Bachelors/Family,2,1,Immediately,East,Garden/Park,2 Open,Same Premise,₹,False,20000.0,280.44
"₹ 12,000",Studio Apartment for rent in Dwarka Sector 16B,28.602684,77.0432335,3 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,12000.0,168.26
"₹ 10,000",1 BHK Builder Floor for rent in Mayur Vihar 1,23.263183400000003,77.42759565096256,3 out of 3 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,Main Road,1 Open,,₹,False,10000.0,140.22
"₹ 28,000","2 BHK Apartment for rent in East End Apartments, Mayur Vihar 1 1000 sqft",28.5884566,77.304787,,,,,,,,,,,₹,False,28000.0,392.62
"₹ 7,500","1 BHK House for rent in Giri Nagar, KalkaJi",28.541034449999998,77.26411092738698,4 out of 4 Floors,Furnished,Bachelors,1,1,Immediately,,Garden/Park,,,₹,False,7500.0,105.16
"₹ 22,500","2 BHK Apartment for rent in Indraprastha Extension, Patparganj 1100 sqft",28.628671646118164,77.30213165283203,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,22500.0,315.5
"₹ 9,000",2 BHK Builder Floor for rent in Dallupura 450 sqft,28.605426350000002,77.31817208196293,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,,₹,False,9000.0,126.2
"₹ 50,000",3 BHK Builder Floor for rent in Chittaranjan Park 250 sqyrd,28.5387523,77.2492493451557,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,False,50000.0,701.1
"₹ 40,000",2 BHK Builder Floor for rent in Greater Kailash 1 200 sqyrd,28.55557632446289,77.23369598388672,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,40000.0,560.88
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 1 250 sqyrd,31.8164399,75.2218363,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,False,65000.0,911.43
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 2 250 sqyrd,31.8164399,75.2218363,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,,,"1 Covered, 1 Open",,₹,False,65000.0,911.43
"₹ 50,000",3 BHK Builder Floor for rent in Anand Vihar 1700 sqft,28.652740478515625,77.30654907226562,4 out of 4 Floors,Unfurnished,Bachelors/Family,3,1,Immediately,,,,,₹,False,50000.0,701.1
"₹ 75,000",3 BHK Builder Floor for rent in East Of Kailash,28.55734443664551,77.25089263916016,1 out of 3 Floors,Semi-Furnished,Bachelors,3,2,Immediately,East,"Garden/Park, Pool",,,₹,False,75000.0,1051.65
"₹ 70,000","3 BHK Apartment for rent in DDA Flats Pocket 1, Vasant Kunj Sector B 1600 sqft",28.5230959251783,77.15726573856759,,,,,,,,,,,₹,False,70000.0,981.54
"₹ 7,650",1 BHK Apartment for rent in Munirka,28.554886,77.1710841,4 out of 6 Floors,Unfurnished,Bachelors/Family,1,,Immediately,North - East,,,,₹,False,7650.0,107.27
"₹ 12,000",3 BHK House for rent in Rohini Sector 5 48 sqm,28.7162092,77.1170743,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - West,,1 Open,,₹,False,12000.0,168.26
"₹ 33,000",2 BHK Apartment for rent in Vasant Kunj 1000 sqft,28.5267276763916,77.15332794189453,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,East,Main Road,,,₹,False,33000.0,462.73
₹ 1.3 Lac,3 BHK Builder Floor for rent in Green Park 2200 sqft,28.557674407958984,77.20368957519531,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road",,,₹,True,1.3,1822.86
"₹ 26,800",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.20977783203121,1 out of 6 Floors,Unfurnished,Bachelors,2,2,Immediately,East,,1 Open,,₹,False,26800.0,375.79
"₹ 27,600",2 BHK Apartment for rent in Malviya Nagar 900 sqft,28.5348300933838,77.20977783203121,1 out of 4 Floors,Semi-Furnished,Bachelors,2,2,Immediately,North - West,"Garden/Park, Main Road",,,₹,False,27600.0,387.01
"₹ 65,000",3 BHK Builder Floor for rent in Hauz Khas 1800 sqft,28.5442564,77.2067072,1 out of 3 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Pool, Main Road","1 Covered, 1 Open",,₹,False,65000.0,911.43
"₹ 80,000",3 BHK Builder Floor for rent in Hauz Khas 250 sqyrd,28.5442564,77.2067072,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"1 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 16,000","1 BHK Apartment for rent in Jangpura Extension, Jangpura",28.579124450683594,77.25118255615234,3 out of 4 Floors,Unfurnished,Bachelors,1,1,Immediately,East,"Garden/Park, Pool, Main Road",,,₹,False,16000.0,224.35
"₹ 25,000",3 BHK Apartment for rent in Chhattarpur 1500 sqft,28.5070073,77.1754171,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,2,Immediately,North - East,Main Road,1 Covered,,₹,False,25000.0,350.55
"₹ 20,000","2 BHK House for rent in Gangotri Apartment, Vikaspuri 950 sqft",28.642451163106603,77.0684764871488,,,,,,,,,,,₹,False,20000.0,280.44
₹ 1.2 Lac,3 BHK Builder Floor for rent in Defence Colony 325 sqyrd,28.572269439697266,77.23197174072266,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,4,Immediately,South - East,Garden/Park,,,₹,True,1.2,1682.64
"₹ 30,000","3 BHK Apartment for rent in Shaman Apartments, Dwarka Sector 23 1540 sqft",28.5639731015665,77.05492553940779,,,,,,,,,,,₹,False,30000.0,420.66
"₹ 35,000",2 BHK Builder Floor for rent in Greater Kailash 1 208 sqyrd,28.55557632446289,77.23369598388672,2 out of 3 Floors,Unfurnished,Bachelors/Family,2,2,Immediately,North - West,"Garden/Park, Main Road",,,₹,False,35000.0,490.77
"₹ 42,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1800 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,42000.0,588.92
₹ 2 Lac,5 BHK Builder Floor for rent in Panchsheel Park 800 sqyrd,28.5433525,77.2140757,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,5,4,Immediately,North,"Garden/Park, Main Road",1 Covered,,₹,True,,
"₹ 16,000","1 BHK House for rent in Krishna Nagar,s.j.enclave",,,3 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,East,,,,₹,False,16000.0,224.35
"₹ 9,000","1 BHK Builder Floor for rent in Rajpur Khurd Extension, Rajpur",,,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,East,,,,₹,False,9000.0,126.2
"₹ 7,000",1 BHK Builder Floor for rent in Vijay Nagar,6.9233338,93.9046149,1 out of 1 Floor,Furnished,Bachelors/Family,1,1,Immediately,East,,,,₹,False,7000.0,98.15
"₹ 20,000","2 BHK Apartment for rent in DDA Pocket 1, Mayur Vihar 1 1300 sqft",28.611504999999998,77.297085,,,,,,,,,,,₹,False,20000.0,280.44
"₹ 9,000",1 BHK Builder Floor for rent in New Ashok Nagar,28.592716217041016,77.29749298095703,1 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,9000.0,126.2
"₹ 7,000","1 BHK Apartment for rent in Tagore Garden Extension, Rajouri Garden",,,4 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,"Garden/Park, Main Road",,,₹,False,7000.0,98.15
"₹ 50,000","3 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj 1800 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,50000.0,701.1
₹ 1 Lac,"3 BHK Builder Floor for rent in Nizamuddin East, Nizamuddin 1500 sqft",,,2 out of 3 Floors,Furnished,Bachelors/Family,3,3,Immediately,South - East,Garden/Park,,,₹,True,,
"₹ 33,000","2 BHK Apartment for rent in DDA Flats Munirka, Munirka 1200 sqft",28.552560999999997,77.1736082115077,,,,,,,,,,,₹,False,33000.0,462.73
"₹ 6,500",1 BHK Builder Floor for rent in New Ashok Nagar,28.592716217041016,77.29749298095703,2 out of 4 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,6500.0,91.14
"₹ 17,500",2 BHK Apartment for rent in Saket 580 sqft,28.5244107,77.2137253,,Unfurnished,Bachelors/Family,2,,Immediately,,,,,₹,False,17500.0,245.38
"₹ 20,000",1 BHK Apartment for rent in Defence Colony,28.572269439697266,77.23197174072266,1 out of 3 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,South - East,Garden/Park,,,₹,False,20000.0,280.44
"₹ 65,000",3 BHK Builder Floor for rent in Greater Kailash 1 1600 sqft,31.8164399,75.2218363,Ground out of 4 Floors,Semi-Furnished,Bachelors,3,2,Immediately,North - West,"Garden/Park, Main Road",,,₹,False,65000.0,911.43
"₹ 26,000","2 BHK House for rent in Dayanand Colony Block B, Lajpat Nagar",28.56278991699219,77.24639129638672,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North,Garden/Park,,,₹,False,26000.0,364.57
"₹ 40,000",3 BHK Builder Floor for rent in Janakpuri 1350 sqft,28.62105369567871,77.09053039550781,Ground out of 4 Floors,Unfurnished,Bachelors,3,2,Immediately,North - West,Garden/Park,,,₹,False,40000.0,560.88
₹ 3 Lac,4 BHK Builder Floor for rent in Neeti Bagh 4500 sqft,28.55864715576172,77.21455383300781,1 out of 4 Floors,Semi-Furnished,Bachelors,4,4,Immediately,North - East,Garden/Park,"3 Covered, 1 Open",,₹,True,,
"₹ 7,500",2 BHK Builder Floor for rent in Tughlakabad 450 sqft,28.508718490600586,77.27497863769531,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,Main Road,,,₹,False,7500.0,105.16
"₹ 25,000",1 BHK Builder Floor for rent in Defence Colony,13.0220072,80.1995027,3 out of 4 Floors,Furnished,Bachelors/Family,1,1,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,25000.0,350.55
"₹ 15,000",2 BHK Builder Floor for rent in Subhash Nagar 1025 sqft,15.874786,74.5190301,Ground out of 3 Floors,Unfurnished,Family,1,1,Immediately,East,Garden/Park,2 Open,Same Premise,₹,False,15000.0,210.33
"₹ 50,000",3 BHK Builder Floor for rent in Saket 1800 sqft,28.5244107,77.2137253,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,3,Immediately,North - East,"Garden/Park, Main Road","1 Covered, 1 Open",,₹,False,50000.0,701.1
"₹ 7,500",1 BHK Builder Floor for rent in Shahdara,28.745153427124023,77.25650024414062,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,East,"Garden/Park, Main Road",,,₹,False,7500.0,105.16
"₹ 90,000",3 BHK Builder Floor for rent in Gulmohar Park 200 sqyrd,28.5571011,77.2130055,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,,,₹,False,90000.0,1261.98
₹ 2 Lac,4 BHK Builder Floor for rent in Gulmohar Park 500 sqyrd,28.5571011,77.2130055,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,,₹,True,,
₹ 1.8 Lac,4 BHK Builder Floor for rent in Neeti Bagh 400 sqyrd,28.5592511,77.2161665,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,,₹,True,1.8,2523.96
₹ 1.8 Lac,5 BHK Builder Floor for rent in Greater Kailash 1000 sqyrd,31.8164399,75.2218363,1 out of 4 Floors,Unfurnished,Bachelors/Family,5,4,Immediately,North - East,Garden/Park,,,₹,True,1.8,2523.96
"₹ 90,000",4 BHK Builder Floor for rent in Panchsheel Enclave 350 sqyrd,28.6385903,77.04068836247909,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,4,Immediately,North - East,Garden/Park,,,₹,False,90000.0,1261.98
"₹ 39,000",3 BHK Builder Floor for rent in Anand Vihar 1700 sqft,28.7013645172119,77.0560836791992,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,East,Garden/Park,,,₹,False,39000.0,546.86
"₹ 85,000","3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 1800 sqft",28.54936395,77.19905568137051,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,2,Immediately,South - East,Garden/Park,"2 Covered, 2 Open",,₹,False,85000.0,1191.87
₹ 1.8 Lac,4 BHK Builder Floor for rent in Sarvapriya Vihar 360 sqyrd,28.5422362,77.2073492,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,,Immediately,,,,,₹,True,1.8,2523.96
"₹ 10,000","1 BHK House for rent in Sarita Vihar, Mathura Road",28.5285737,77.2883311,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,10000.0,140.22
"₹ 26,000","3 BHK Builder Floor for rent in Savitri Nagar Village, Sheikh Sarai 200 sqyrd",28.5343792,77.2302126,1 out of 4 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,,,,₹,False,26000.0,364.57
"₹ 25,000",2 BHK Apartment for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,,"Pool, Garden/Park, Main Road",,,₹,False,25000.0,350.55
"₹ 38,000","3 BHK Apartment for rent in DLF Capital Greens, Moti Nagar, Kirti Nagar 1630 sqft",28.666059000000004,77.150134,,,,,,,,,,,₹,False,38000.0,532.84
"₹ 4,000",1 BHK Apartment for rent in Rohini Sector 34,28.7162092,77.1170743,Ground out of 4 Floors,Unfurnished,Bachelors/Family,1,,Immediately,East,,1 Open,,₹,False,4000.0,56.09
"₹ 8,000",2 BHK Builder Floor for rent in Aya Nagar 500 sqft,28.47649105,77.13291315925144,1 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,,₹,False,8000.0,112.18
₹ 1.1 Lac,3 BHK House for rent in Safdarjung Enclave 250 sqyrd,28.5656419,77.1934382,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,,₹,True,1.1,1542.42
"₹ 6,000",1 BHK Apartment for rent in Rohini Sector 35,28.7162092,77.1170743,4 out of 5 Floors,Unfurnished,Bachelors/Family,1,1,Immediately,,,,,₹,False,6000.0,84.13
"₹ 80,000","3 BHK Builder Floor for rent in Safdarjung Development Area, Hauz Khas 2000 sqft",28.54936395,77.19905568137051,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,3,Immediately,North - East,Garden/Park,"2 Covered, 1 Open",,₹,False,80000.0,1121.76
"₹ 23,000","2 BHK Apartment for rent in Bhogal, Jangpura 765 sqft",28.58279,77.2511327,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,1,Immediately,East,,,,₹,False,23000.0,322.51
"₹ 20,000",2 BHK Apartment for rent in Rohini Sector 18,28.74116325378418,77.13461303710938,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,2,Immediately,North - East,"Garden/Park, Pool, Main Road",,,₹,False,20000.0,280.44
"₹ 29,000","3 BHK Apartment for rent in Gandhi Ashram Apartment, Dwarka Sector 10 1800 sqft",28.58710449,77.0633074,,,,,,,,,,,₹,False,29000.0,406.64
"₹ 80,000","4 BHK Apartment for rent in DDA Flats Vasant Kunj, Vasant Kunj Sector C 2200 sqft",28.53838483,77.09200984,,,,,,,,,,,₹,False,80000.0,1121.76
"₹ 30,400",3 BHK Apartment for rent in Kirti Nagar 1359 sqft,28.645421981811523,77.14124298095703,1 out of 2 Floors,Unfurnished,Bachelors,2,2,Immediately,North - East,"Garden/Park, Main Road",,,₹,False,30400.0,426.27
"₹ 27,000",1 BHK Builder Floor for rent in Greater Kailash 1,28.54698181152344,77.23764038085938,2 out of 3 Floors,Furnished,Bachelors/Family,2,2,Immediately,North - East,Garden/Park,1 Open,Same Premise,₹,False,27000.0,378.59
"₹ 18,000",2 BHK Builder Floor for rent in Janakpuri 680 sqft,28.6219272,77.0874757,2 out of 3 Floors,Unfurnished,Bachelors,1,1,Immediately,North,,,,₹,False,18000.0,252.4
"₹ 60,000","3 BHK Apartment for rent in Munirka Enclave, Munirka 1900 sqft",28.55680084228516,77.16876983642578,2 out of 4 Floors,Unfurnished,Bachelors,4,2,Immediately,East,Garden/Park,,,₹,False,60000.0,841.32
