price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides
"₹ 10,000",2 BHK House for rent in Krishnaveni Talent School 150 sqyrd,Unfurnished,Family,2,Immediately,,,,Ground out of 1 Floor,West,Main Road,,
"₹ 16,000",1 BHK Apartment for rent in Kondapur,Unfurnished,Bachelors,1,Immediately,17.462682723999023,78.35317993164062,1,2 out of 4 Floors,East,,,
"₹ 85,000","4 BHK Apartment for rent in Quiescent Heights, Hitech City",,,,,17.4422114,78.3825746,,,,,,
"₹ 13,000",2 BHK House for rent in Attapur 1400 sqft,Semi-Furnished,Bachelors/Family,1,Immediately,,,,Ground out of 1 Floor,,,,
"₹ 28,000",2 BHK House for rent in Raj Bhawan Road 1400 sqft,Semi-Furnished,Family,2,Immediately,17.42637332585951,78.4558837619231,1,Ground out of 4 Floors,South,Main Road,101 Covered,
"₹ 15,000",2 BHK House for rent in s p colony trimulgherry 1800 sqft,Unfurnished,Bachelors,2,Immediately,,,1,1 out of 2 Floors,East,,,
"₹ 7,500",2 BHK Apartment for rent in hyderabad 800 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 6 Floors,,,,
"₹ 10,000","House for rent in Champapet, Koti",,Bachelors/Family,,Immediately,,,,,East,,,
"₹ 16,000",4 BHK House for rent in Sayeedabad 270 sqyrd,Semi-Furnished,Bachelors/Family,3,Immediately,17.36044692993164,78.5146713256836,,Ground out of 1 Floor,North,Main Road,,
"₹ 8,000",2 BHK House for rent in Narapally 1200 sqft,Semi-Furnished,Family,2,From Mar '20,,,,2 out of 2 Floors,North,,,
"₹ 9,500",1 BHK House for rent in YELLAREDDYGUDA,Unfurnished,Bachelors,1,Immediately,,,,2 out of 3 Floors,North,Main Road,,Same Premise
"₹ 7,500",1 BHK Builder Floor for rent in Borabanda,Unfurnished,Bachelors/Family,1,Immediately,,,,Ground out of 1 Floor,South,Main Road,1 Covered,
"₹ 11,000",2 BHK House for rent in Bandam Kommu 1350 sqft,Unfurnished,Bachelors,2,Immediately,17.513755798339844,78.32335662841797,,Ground out of 2 Floors,West,,,
"₹ 12,000","1 BHK Apartment for rent in Banjara Hills, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,1,4 out of 5 Floors,North - East,Main Road,,
"₹ 25,000",4 BHK Villa for rent in Kompally 3000 sqft,Semi-Furnished,Family,4,Immediately,17.529697929296567,78.48476384551182,1,,East,,1 Covered,
"₹ 8,500","Studio Apartment for rent in Banjara Hills, NH 9",Unfurnished,Bachelors/Family,1,Immediately,17.415895462036133,78.43576049804688,1,2 out of 4 Floors,North - East,Main Road,,
"₹ 20,000","2 BHK Apartment for rent in GoldFish Herons, Chandanagar, NH 9 1670 sqft",,,,,17.4842219,78.3483916,,,,,,
"₹ 7,000",2 BHK Apartment for rent in Badangpet 150 sqyrd,Unfurnished,Bachelors/Family,3,Immediately,17.30482292175293,78.53388214111328,,Ground out of 2 Floors,East,Garden/Park,,
"₹ 25,000","3 BHK Apartment for rent in Hafeezpet, NH 9 1450 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.483285903930664,78.35848236083984,1,4 out of 5 Floors,East,Main Road,,
"₹ 7,500","2 BHK House for rent in Boduppal, NH 2 2 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.4232177734375,78.57662963867188,1,Lower Basement out of 1 Floor,North - East,Main Road,,
"₹ 9,000","2 BHK House for rent in Boduppal, NH 2 2 120 sqyrd",Semi-Furnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 12,000","3 BHK House for rent in Habeeb Nagar, Saroornagar 100 sqyrd",Unfurnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 11,000","2 BHK Apartment for rent in Moula Ali, Moula Ali Road 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,2,3 out of 5 Floors,,,1 Covered,
"₹ 20,000",2 BHK Apartment for rent in West Marredpally 980 sqft,Furnished,Bachelors/Family,2,Immediately,,,1,4 out of 4 Floors,East,,1 Covered,
"₹ 20,000",2 BHK Apartment for rent in West Marredpally 980 sqft,Furnished,Bachelors/Family,2,Immediately,,,1,4 out of 4 Floors,,,,
"₹ 16,000","3 BHK Apartment for rent in Manikonda Society, Manikonda, Outer Ring Road 1000 sqft",,,,,17.4061897985262,78.3727693306885,,,,,,
"₹ 50,000","3 BHK Apartment for rent in Aditya Heights, Whitefields 2600 sqft",,,,,17.455569,78.3649614,,,,,,
"₹ 21,000","2 BHK Villa for rent in Tulasi Nagar, Madhapur 1350 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.45893669128418,78.40218353271484,2,,,,,
"₹ 8,000","2 BHK House for rent in NSL Colony, Ramachandra Puram",Unfurnished,Bachelors,1,Immediately,17.51399803161621,78.31008911132812,,Ground out of 1 Floor,East,,,
"₹ 25,000",3 BHK House for rent in Sainikpuri 3500 sqft,Unfurnished,Bachelors/Family,3,Immediately,,,4,Ground out of 1 Floor,West,"Garden/Park, Main Road","1 Covered, 1 Open",
"₹ 25,000","2 BHK Apartment for rent in Gachibowli, Outer Ring Road 1053 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 14,000",2 BHK Apartment for rent in Musheerabad 900 sqft,Semi-Furnished,Bachelors,2,Immediately,,,1,3 out of 3 Floors,East,,,
"₹ 8,500",2 BHK Apartment for rent in Chanda Nagar 890 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,1,Ground out of 4 Floors,,,1 Covered,
"₹ 12,000","2 BHK Apartment for rent in Rajendra Nagar, Outer Ring Road 1000 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,2,2 out of 2 Floors,East,,,
"₹ 16,500","3 BHK Apartment for rent in Sri Mahalakshmi Residency, Attapur 1600 sqft",,,,,17.3541456,78.4087385,,,,,,
"₹ 13,000","2 BHK House for rent in Beeramguda, Ramachandra Puram, NH 9 1400 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 12,000","2 BHK Apartment for rent in Buddha Nagar Colony, Boduppal 1500 sqft",Unfurnished,Bachelors,2,Immediately,17.407800674438477,78.59199523925781,2,3 out of 5 Floors,East,,,
"₹ 12,000","2 BHK Apartment for rent in Miyapur, NH 9 91 sqyrd",Semi-Furnished,Bachelors/Family,2,Immediately,,,1,1 out of 1 Floor,,,,
"₹ 23,000","3 BHK Apartment for rent in Kukatpally, NH 9 1250 sqft",Furnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 18,000",3 BHK Apartment for rent in Nagole 1400 sqft,Semi-Furnished,Family,3,Immediately,,,,3 out of 5 Floors,West,,,
"₹ 8,000",2 BHK House for rent in Almasguda 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 3 Floors,,,,
"₹ 15,000","2 BHK Apartment for rent in Happy Homes Colony, Hyderabad Expressway 880 sqft",Furnished,Bachelors/Family,2,Immediately,17.34929084777832,78.40950775146484,1,3 out of 5 Floors,East,"Garden/Park, Pool, Main Road",,
"₹ 15,000","2 BHK Apartment for rent in Happy Homes Colony, Hyderabad Expressway 880 sqft",Furnished,Bachelors/Family,2,Immediately,17.34929084777832,78.40950775146484,1,3 out of 5 Floors,,,,
"₹ 11,000","2 BHK Builder Floor for rent in LB Nagar, NH 9 1000 sqft",Unfurnished,Family,2,Immediately,17.34706687927246,78.553466796875,1,Lower Basement out of 3 Floors,West,,,Same Premise
"₹ 15,000","3 BHK Builder Floor for rent in Miyapur, NH 9 1650 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 5 Floors,East,,1 Covered,
"₹ 6,000",1 BHK Builder Floor for rent in Begumpet,Unfurnished,Bachelors/Family,1,Immediately,,,,1 out of 2 Floors,East,Main Road,,
"₹ 9,000",2 BHK House for rent in Kapra 1100 sqft,Semi-Furnished,Bachelors,3,Immediately,,,2,1 out of 2 Floors,South,"Garden/Park, Main Road","1 Covered, 5 Open",
"₹ 7,000",1 BHK House for rent in Shamshabad,Unfurnished,Family,1,Immediately,17.260950088500977,78.38147735595703,1,Ground out of 1 Floor,West,Main Road,1 Covered,
"₹ 9,000",2 BHK Apartment for rent in Nagaram 1350 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.463153839111328,78.54109191894531,1,Ground out of 2 Floors,North - East,Main Road,,
"₹ 18,000","3 BHK Villa for rent in Srinivasa Lake View Villas, Bachupally, Outer Ring Road 1720 sqft",,,,,17.5361633,78.370119,,,,,,
"₹ 55,000","3 BHK Apartment for rent in Vittal Rao Nagar, Hitech City 2697 sqft",Semi-Furnished,Family,3,Immediately,17.44139289855957,78.38443756103516,2,6 out of 9 Floors,East,,,
"₹ 23,000",3 BHK Apartment for rent in Current location 1400 sqft,Unfurnished,Bachelors,3,Immediately,17.371660232543945,78.512939453125,2,3 out of 4 Floors,North,,,
₹ 1.6 Lac,"4 BHK Apartment for rent in Orion Villas, Gachibowli, Outer Ring Road 4170 sqft",,,,,17.424052,78.3764312,,,,,,
"₹ 85,000",3 BHK Apartment for rent in Kaveri Hills 2870 sqft,Furnished,Bachelors/Family,3,From Mar '20,,,,14 out of 15 Floors,,,,
"₹ 8,000",2 BHK House for rent in MS Maqta 60 sqft,Unfurnished,Bachelors,1,Immediately,,,1,Ground out of 2 Floors,South,,,
"₹ 11,000",2 BHK House for rent in BHEL 1500 sqft,Semi-Furnished,Bachelors,2,Immediately,,,,Ground out of 1 Floor,North - East,Main Road,1 Open,Same Premise
"₹ 13,000","2 BHK House for rent in Bandlaguda, Nagole 1300 sqft",Unfurnished,Family,2,Immediately,,,1,2 out of 2 Floors,,,,
"₹ 22,000","3 BHK Apartment for rent in Rooshna Majestic Vistas, Attapur 1650 sqft",,,,,17.3493880394452,78.4130563068722,,,,,,
"₹ 12,000",2 BHK House for rent in Osman Nagar 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,West,"Pool, Garden/Park, Main Road",1 Covered,Same Premise
"₹ 37,000","3 BHK House for rent in Kavuri Hills, Madhapur 1800 sqft",Furnished,Bachelors/Family,3,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 20,000","3 BHK Villa for rent in Srinivasa Lake View Villas, Bachupally, Outer Ring Road 1620 sqft",,,,,17.5361633,78.370119,,,,,,
"₹ 18,000","2 BHK House for rent in Gachibowli, Outer Ring Road 1150 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,2 out of 3 Floors,,,,
"₹ 18,500",3 BHK Apartment for rent in Mayur Marg 1000 sqft,Semi-Furnished,Family,2,Immediately,,,2,2 out of 5 Floors,,Garden/Park,2 Open,
"₹ 9,900",1 BHK House for rent in Kondapur,Semi-Furnished,Bachelors/Family,1,Immediately,,,,1 out of 2 Floors,,,,
"₹ 12,000",2 BHK House for rent in Hyderaguda-Attapur 1100 sqft,Semi-Furnished,Family,2,Immediately,,,2,1 out of 3 Floors,East,Main Road,,Same Premise
"₹ 6,000",2 BHK House for rent in Rampally 1500 sqft,Unfurnished,Bachelors,2,Immediately,,,1,1 out of 1 Floor,East,,,
"₹ 36,500","3 BHK Apartment for rent in Vajras Jasmine County, Gachibowli, Outer Ring Road 1860 sqft",,,,,17.41471,78.34461,,,,,,
"₹ 14,000","3 BHK Apartment for rent in Old Alwal, Secunderabad, Siddipet Road 1425 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,1,1 out of 5 Floors,East,,,
"₹ 40,000","3 BHK Apartment for rent in Aditya Empress Towers, Shaikpet 1990 sqft",,,,,17.406372,78.404193,,,,,,
"₹ 16,000","4 BHK Villa for rent in Annojiguda, NH 2 2 1494 sqft",Furnished,Bachelors/Family,3,Immediately,17.429508209228516,78.42630767822266,1,,West,Main Road,"1 Covered, 2 Open",
"₹ 12,000",2 BHK House for rent in Nadargul 150 sqyrd,Unfurnished,Family,2,Immediately,17.28159523010254,78.52729797363281,,Ground out of 2 Floors,North,Main Road,,
"₹ 65,000","3 BHK Apartment for rent in NCC Urban One, Narsingi, Outer Ring Road 2630 sqft",,,,,17.3875074202437,78.3479244893958,,,,,,
"₹ 20,000","2 BHK House for rent in Chandanagar, NH 9 1700 sqft",Furnished,Bachelors/Family,2,Immediately,,,3,Ground out of 2 Floors,,,,
"₹ 18,000","2 BHK Apartment for rent in Old Nallakunta, New Nallakunta 1080 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,2,3 out of 4 Floors,East,,1 Covered,
"₹ 8,500","1 BHK Builder Floor for rent in Manikonda, Outer Ring Road",Unfurnished,Bachelors,1,Immediately,,,1,3 out of 5 Floors,East,"Pool, Main Road",,
"₹ 17,000",3 BHK Builder Floor for rent in Attapur 1450 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,2,2 out of 5 Floors,East,"Pool, Main Road",,
"₹ 24,000","4 BHK Apartment for rent in Maytas Hill County, Nizampet 2500 sqft",Semi-Furnished,Bachelors/Family,4,Immediately,,,,5 out of 13 Floors,,,,
"₹ 32,000","3 BHK Apartment for rent in Aditya Imperial Heights, Hafeezpet, NH 9 1800 sqft",,,,,17.4851348,78.358788,,,,,,
"₹ 28,000","2 BHK Apartment for rent in Narsingi, Outer Ring Road 1200 sqft",Furnished,Bachelors/Family,2,From Mar '20,,,,2 out of 5 Floors,,,,
"₹ 13,000","2 BHK Apartment for rent in Manikonda, Outer Ring Road",Unfurnished,Bachelors/Family,2,Immediately,17.406845092773438,78.3726806640625,2,Ground out of 4 Floors,North,Main Road,,
"₹ 22,000","3 BHK Apartment for rent in Vertex Prime, Kukatpally, NH 9 1470 sqft",,,,,17.4814562,78.3904148,,,,,,
"₹ 11,000","2 BHK House for rent in Balaji Hill Colony, Secunderabad 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 1 Floor,,,,
"₹ 12,000","2 BHK Apartment for rent in Bhagya Nagar Colony, Secunderabad 1200 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,2 out of 4 Floors,,,,
"₹ 13,000",1 BHK Apartment for rent in Kondapur,Unfurnished,Bachelors/Family,1,Immediately,17.462682723999023,78.35317993164062,1,2 out of 4 Floors,,,,
"₹ 12,500",1 BHK Apartment for rent in Kondapur,Unfurnished,Bachelors/Family,1,Immediately,17.462682723999023,78.35317993164062,1,1 out of 4 Floors,,,,
"₹ 22,000",2 BHK Apartment for rent in Kondapur,Semi-Furnished,Bachelors/Family,2,Immediately,17.462682723999023,78.35317993164062,1,2 out of 5 Floors,,,,
"₹ 75,000","3 BHK Apartment for rent in My Home Abhra, Madhapur 2310 sqft",,,,,17.433561,78.3837394,,,,,,
"₹ 25,000","3 BHK House for rent in Kukatpally, NH 9 1500 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,,4 out of 4 Floors,,,,
"₹ 12,500",2 BHK House for rent in Bandam Kommu 1350 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.504533767700195,78.32442474365234,2,Ground out of 1 Floor,West,,,
"₹ 75,000","3 BHK Apartment for rent in Somajiguda, NH 9 3100 sqft",Semi-Furnished,Bachelors/Family,5,From Mar '20,,,,Ground out of 12 Floors,,,,
"₹ 65,000","9 BHK Villa for rent in Janachaitanya colony, Hyderabad Expressway 4300 sqft",Unfurnished,Bachelors/Family,10,Immediately,,,4,,North - West,,"5 Covered, 3 Open",
"₹ 15,000","3 BHK Apartment for rent in Modi Emerald Heights, Pocharam, NH 2 2 1360 sqft",,,,,17.424966,78.6661768477365,,,,,,
"₹ 10,000",2 BHK Apartment for rent in Current location,Semi-Furnished,Bachelors/Family,2,Immediately,17.40567970275879,78.58790588378906,1,1 out of 3 Floors,North,,,
"₹ 19,000","2 BHK Apartment for rent in Hemadurga Towers, Miyapur, NH 9 1150 sqft",,,,,17.52691,78.3578627,,,,,,
"₹ 9,200",1 BHK House for rent in Bandam Kommu,Unfurnished,Bachelors/Family,1,Immediately,17.50313377380371,78.31906127929688,1,3 out of 3 Floors,North,Main Road,1 Open,Same Premise
"₹ 10,000","2 BHK House for rent in Madhavi Nagar, Bandlaguda 1350 sqft",Unfurnished,Bachelors/Family,3,Immediately,,,2,1 out of 1 Floor,North,Main Road,2 Covered,
"₹ 60,000","3 BHK Apartment for rent in D Address, Hitech City 2800 sqft",,,,,17.4380579,78.3737565,,,,,,
"₹ 45,000","3 BHK Apartment for rent in Incor One City, Kukatpally, NH 9 1931 sqft",,,,,17.477704,78.739064,,,,,,
"₹ 12,500","2 BHK Apartment for rent in Miyapur, NH 9 1070 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,,,,3 out of 5 Floors,,,,
"₹ 6,500","Studio Apartment for rent in Gachibowli, Outer Ring Road",Semi-Furnished,Bachelors/Family,> 10,Immediately,,,,Ground out of 4 Floors,East,,,
"₹ 25,600",2 BHK House for rent in Serilingampally 1200 sqft,Furnished,Bachelors/Family,2,Immediately,,,,Upper Basement out of 5 Floors,,,,
"₹ 8,000",2 BHK House for rent in Current location,Unfurnished,Bachelors/Family,2,Immediately,17.51081085205078,78.30858612060547,,Ground out of 3 Floors,East,,,
"₹ 18,000",3 BHK Apartment for rent in Nizampet,Semi-Furnished,Bachelors,3,Immediately,17.523500442504883,78.37519836425781,3,4 out of 4 Floors,South,,,
"₹ 47,000","4 BHK Apartment for rent in Telecom Nagar, Gachibowli, Outer Ring Road 2680 sqft",Semi-Furnished,Family,4,Immediately,,,3,9 out of 15 Floors,East,"Garden/Park, Pool, Main Road",2 Covered,Same Premise
"₹ 14,000",2 BHK Apartment for rent in Bandari Layout 1200 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,17.520009994506836,78.38488006591797,2,Ground out of 5 Floors,,,,
"₹ 16,000","2 BHK House for rent in Gangaram, Chandanagar, NH 9 1150 sqft",Unfurnished,Family,2,Immediately,,,1,2 out of 5 Floors,West,Main Road,1 Covered,Same Premise
"₹ 11,500",2 BHK House for rent in Attapur 1100 sqft,Unfurnished,Bachelors,2,Immediately,17.3681945800781,78.4316940307617,,Ground out of 2 Floors,West,,,
"₹ 30,000","3 BHK House for rent in Bapuji Nagar-Bowenpally, Medchal Road 1500 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,2,Ground out of 2 Floors,North - East,Main Road,2 Open,
"₹ 5,000",2 BHK House for rent in Tolichowki 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,,,,,,,,
"₹ 20,000",3 BHK Apartment for rent in Alwal 1400 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,,5 out of 5 Floors,,,,
"₹ 12,000","2 BHK Builder Floor for rent in Pragathi Nagar, Kukatpally 1000 sqft",Furnished,Bachelors/Family,2,Immediately,,,,3 out of 3 Floors,,,,
"₹ 11,000",3 BHK House for rent in Chengincherla 1500 sqft,Semi-Furnished,Bachelors/Family,3,Immediately,,,,1 out of 2 Floors,,,,
"₹ 22,000","3 BHK Apartment for rent in Pocharam, NH 2 2 1340 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,3 out of 5 Floors,East,Garden/Park,1 Covered,
"₹ 30,000",3 BHK House for rent in Attapur 300 sqyrd,Semi-Furnished,Bachelors/Family,3,Immediately,,,,,,,1 Open,
"₹ 30,000","3 BHK Apartment for rent in Banjara Hills, NH 9 1750 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.415895462036133,78.43576049804688,1,2 out of 5 Floors,South -West,Main Road,,
"₹ 16,000","3 BHK Villa for rent in Bandlaguda, Nagole 2500 sqft",Unfurnished,Bachelors,3,Immediately,17.369943618774414,78.57535552978516,3,,West,,,
"₹ 7,500",2 BHK House for rent in Rampally 133 sqyrd,Semi-Furnished,Bachelors/Family,2,Immediately,,,2,Ground out of 1 Floor,North,Main Road,1 Covered,
"₹ 49,000","3 BHK Apartment for rent in Vajras Jasmine County, Gachibowli, Outer Ring Road 2075 sqft",,,,,17.41471,78.34461,,,,,,
"₹ 7,500","1 BHK Apartment for rent in Sri Sai Varshith Residency, Beeramguda, Ramachandra Puram, NH 9",,,,,17.515832,78.306122,,,,,,
"₹ 10,000","2 BHK House for rent in Bollaram, Outer Ring Road 1350 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,Ground out of 2 Floors,East,,1 Covered,
"₹ 28,000","3 BHK Apartment for rent in Kukatpally Housing Board Colony, NH 9 1400 sqft",Furnished,Family,3,Immediately,,,1,9 out of 10 Floors,South,Garden/Park,1 Open,
"₹ 17,000","2 BHK Apartment for rent in Mayuri Nagar, Miyapur 1180 sqft",Unfurnished,Bachelors/Family,2,Immediately,,,,1 out of 5 Floors,,,,
"₹ 7,000",1 BHK House for rent in Meerpet,Unfurnished,Bachelors/Family,1,Immediately,,,,1 out of 2 Floors,,,,
"₹ 16,000","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1250 sqft",Unfurnished,Bachelors,2,Immediately,17.51755714416504,78.3985595703125,1,3 out of 4 Floors,East,,,
"₹ 16,000",3 BHK Apartment for rent in Castle Hills 1215 sqft,Semi-Furnished,Family,2,From Mar '20,,,1,3 out of 5 Floors,North - East,Garden/Park,305 Covered,
"₹ 10,000",2 BHK House for rent in Kompally 1000 sqft,Unfurnished,Bachelors/Family,2,Immediately,17.463157653808594,78.5411148071289,1,Ground out of 2 Floors,East,Garden/Park,"3 Covered, 1 Open",
"₹ 9,000","1 BHK House for rent in Ashok Nagar, Himayath Nagar",Semi-Furnished,Family,1,Immediately,17.406291961669922,78.49032592773438,1,1 out of 3 Floors,North,Main Road,1 Open,
"₹ 18,000","3 BHK Apartment for rent in Kukatpally Housing Board Colony, NH 9 1700 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,17.52587127685547,78.42753601074219,,3 out of 5 Floors,East,,,
"₹ 20,000","3 BHK House for rent in Saroornagar, NH 9 1600 sqft",Unfurnished,Bachelors/Family,3,From Mar '20,17.353870391845703,78.52128601074219,2,1 out of 1 Floor,North - West,Main Road,,
"₹ 20,000","3 BHK Apartment for rent in Mega Hills, Madhapur 1650 sqft",Semi-Furnished,Bachelors/Family,3,Immediately,,,1,3 out of 5 Floors,West,Main Road,,
"₹ 15,000",2 BHK Apartment for rent in Bandam Kommu 1050 sqft,Unfurnished,Bachelors,2,From Mar '20,17.504533767700195,78.32442474365234,1,Ground out of 5 Floors,North,Main Road,,
"₹ 13,500","2 BHK House for rent in Moosapet, NH 9 800 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.469942092895508,78.42721557617188,2,3 out of 3 Floors,West,,,
"₹ 60,000","3 BHK Apartment for rent in Aparna WestSide, Manikonda, Outer Ring Road 2825 sqft",,,,,17.415941,78.369176,,,,,,
"₹ 40,000","3 BHK Apartment for rent in Jayabheri Silicon County, Madhapur 1900 sqft",,,,,17.459333,78.370931,,,,,,
"₹ 10,000","2 BHK House for rent in LB Nagar, NH 9 900 sqft",Unfurnished,Bachelors/Family,2,Immediately,17.358924865722656,78.5513916015625,1,1 out of 1 Floor,North,,,
